t,- torso_lift_joint_position,- arm_1_joint_position,- arm_2_joint_position,- arm_3_joint_position,- arm_4_joint_position,- arm_5_joint_position,- arm_6_joint_position,- arm_7_joint_position
68.06000900268555,0.2556493861912581,1.2137425209774655,-0.5105343818718803,-1.62019953493841,0.7065436538541778,-2.000715498822111,0.3506174088478606,-0.30260194671195606
68.06994485855103,0.2556493861912581,1.2133436806823237,-0.5101508815880901,-1.6205830352222002,0.7066970539676939,-2.000678975145638,0.35069958711992544,-0.30263847038842934
68.08091020584106,0.2556493861912581,1.212975520409885,-0.5098134013383547,-1.6208898354492323,0.7068044340471552,-2.000678975145638,0.3507224144177213,-0.3026521667671068
68.09043908119202,0.2556493861912581,1.2126533801715014,-0.5095526211453772,-1.6211199356195065,0.7068351140698584,-2.000678975145638,0.3507224144177213,-0.3026521667671068
68.1007068157196,0.2556493861912581,1.2124386200125787,-0.5093992210318613,-1.6212273156989676,0.7068351140698584,-2.000678975145638,0.3507224144177213,-0.3026521667671068
68.1098861694336,0.2556493861912581,1.2122545398763596,-0.5093532009978065,-1.6212733357330225,0.70685045408121,-2.000678975145638,0.3507224144177213,-0.3026521667671068
68.12005066871643,0.2556493861912581,1.212116479774195,-0.5093378609864548,-1.6212733357330225,0.70685045408121,-2.000678975145638,0.3507224144177213,-0.3026521667671068
68.12991380691528,0.2556493861912581,1.2119784196720307,-0.5093378609864548,-1.6212733357330225,0.70685045408121,-2.000678975145638,0.3507224144177213,-0.3026521667671068
68.13997626304626,0.2556493861912581,1.2119170596266242,-0.5093378609864548,-1.6212733357330225,0.70685045408121,-2.000678975145638,0.3507224144177213,-0.3026521667671068
68.15126442909241,0.2556493861912581,1.211886379603921,-0.5093378609864548,-1.6212733357330225,0.70685045408121,-2.000678975145638,0.35072697987728046,-0.30264760130754764
68.1605703830719,0.2556493861912581,1.211886379603921,-0.5093532009978065,-1.6212733357330225,0.70685045408121,-2.000678975145638,0.35072697987728046,-0.30264760130754764
68.17001628875732,0.2556493861912581,1.2118710395925694,-0.5093532009978065,-1.6212733357330225,0.70685045408121,-2.000678975145638,0.350713283498603,-0.30263390492887016
68.18047094345093,0.2556493861912581,1.2118710395925694,-0.5093685410091581,-1.6212733357330225,0.70685045408121,-2.000678975145638,0.3507178489581621,-0.3026384703884293
68.1910388469696,0.2556493861912581,1.2118710395925694,-0.5093838810205097,-1.6212733357330225,0.70685045408121,-2.000678975145638,0.3507315453368396,-0.3026430358479885
68.20048832893372,0.2556493861912581,1.2119323996379756,-0.5093838810205097,-1.6212733357330225,0.70685045408121,-2.000678975145638,0.3507361107963987,-0.30264760130754764
68.20984983444214,0.2556493861912581,1.2120244397060853,-0.5093838810205097,-1.6212733357330225,0.70685045408121,-2.000678975145638,0.3507406762559579,-0.3026521667671068
68.22044944763184,0.2556493861912581,1.2121471597968982,-0.5093838810205097,-1.6212733357330225,0.70685045408121,-2.000678975145638,0.3507452417155171,-0.30264760130754764
68.23003315925598,0.2556493861912581,1.2122852198990628,-0.5093838810205097,-1.6212733357330225,0.70685045408121,-2.000678975145638,0.3507406762559579,-0.30264303584798846
68.24003291130066,0.2556493861912581,1.2124232800012271,-0.5093838810205097,-1.6212733357330225,0.7068657940925616,-2.000678975145638,0.35073611079639877,-0.30263847038842934
68.25066900253296,0.2556493861912581,1.2125613401033917,-0.5093838810205097,-1.6212733357330225,0.7068964741152648,-2.000678975145638,0.3507224144177213,-0.30262477400975185
68.26122331619263,0.2556493861912581,1.2126994002055562,-0.5093838810205097,-1.6212733357330225,0.7069118141266164,-2.000678975145638,0.35074980717507626,-0.30264303584798846
68.27027106285095,0.2556493861912581,1.2128067802850175,-0.5093992210318613,-1.6212733357330225,0.706927154137968,-2.000678975145638,0.350772634472872,-0.30265673222666595
68.28092050552368,0.2556493861912581,1.2128528003190722,-0.5094299010545643,-1.6212579957216708,0.7069424941493196,-2.000678975145638,0.35077719993243117,-0.30265216676710677
68.2906711101532,0.2556493861912581,1.2129141603644786,-0.5094605810772675,-1.6212273156989676,0.7069424941493196,-2.000678975145638,0.35077263447287205,-0.30264760130754764
68.30062866210938,0.2556493861912581,1.2129295003758302,-0.5095526211453772,-1.6211966356762646,0.7069424941493196,-2.000678975145638,0.3507452417155171,-0.30262020855019267
68.30988359451294,0.2556493861912581,1.2129448403871819,-0.5096139811907837,-1.621181295664913,0.7069424941493196,-2.000678975145638,0.3507452417155171,-0.30262020855019267
68.32092714309692,0.2556493861912581,1.212975520409885,-0.509644661213487,-1.6211659556535614,0.7069578341606713,-2.000678975145638,0.35076806901331287,-0.3026521667671068
68.3299195766449,0.2556493861912581,1.212975520409885,-0.5096600012248386,-1.6211659556535614,0.7069578341606713,-2.000678975145638,0.3507543726346354,-0.3026658631457843
68.34018588066101,0.2556493861912581,1.212975520409885,-0.5096753412361902,-1.6211506156422097,0.7069578341606713,-2.000678975145638,0.3507589380941945,-0.30264303584798846
68.35050463676453,0.2556493861912581,1.212975520409885,-0.5096753412361902,-1.6211352756308581,0.7069578341606713,-2.000678975145638,0.3507406762559579,-0.3026156430906335
68.3601348400116,0.2556493861912581,1.212975520409885,-0.5096753412361902,-1.6211352756308581,0.7069578341606713,-2.000678975145638,0.3507452417155171,-0.30262020855019267
68.37116813659668,0.2556493861912581,1.212975520409885,-0.5096753412361902,-1.6211352756308581,0.7069578341606713,-2.000678975145638,0.35076806901331287,-0.30264303584798846
68.380850315094,0.2556493861912581,1.212975520409885,-0.5096753412361902,-1.6211199356195065,0.7069578341606713,-2.000678975145638,0.3507635035537537,-0.3026384703884293
68.39102530479431,0.2556493861912581,1.2129141603644786,-0.5096753412361902,-1.6211199356195065,0.7069578341606713,-2.000678975145638,0.35075893809419456,-0.30263390492887016
68.40082883834839,0.2556493861912581,1.2128374603077205,-0.5096753412361902,-1.6211199356195065,0.7069578341606713,-2.000678975145638,0.3507361107963987,-0.30262020855019267
68.40989089012146,0.2556493861912581,1.2127761002623143,-0.5096753412361902,-1.6210739155854517,0.7069578341606713,-2.000678975145638,0.3507269798772804,-0.302629339469311
68.42005610466003,0.2556493861912581,1.2127147402169078,-0.5096753412361902,-1.6210432355627484,0.7069578341606713,-2.000678975145638,0.3507589380941945,-0.30264303584798846
68.43023324012756,0.2556493861912581,1.2126994002055562,-0.5096753412361902,-1.6209665355059903,0.7069578341606713,-2.000678975145638,0.35077719993243117,-0.30265216676710677
68.43988227844238,0.2556493861912581,1.212668720182853,-0.5096753412361902,-1.6209051754605839,0.7069578341606713,-2.000678975145638,0.35077263447287205,-0.30264760130754764
68.45018768310547,0.2556493861912581,1.2126533801715014,-0.5096906812475418,-1.6207977953811226,0.7069424941493196,-2.000678975145638,0.3507543726346354,-0.302629339469311
68.46076774597168,0.2556493861912581,1.2126533801715014,-0.5096906812475418,-1.6207671153584196,0.7069424941493196,-2.000678975145638,0.3507406762559579,-0.3026156430906335
68.47087144851685,0.2556493861912581,1.2126533801715014,-0.5096906812475418,-1.6206904153016615,0.7069424941493196,-2.000678975145638,0.3507635035537537,-0.3026384703884293
68.48095631599426,0.2556493861912581,1.2126533801715014,-0.5097060212588934,-1.6206904153016615,0.7069424941493196,-2.000678975145638,0.35076806901331287,-0.3026521667671068
68.49089097976685,0.2556493861912581,1.2126533801715014,-0.5097060212588934,-1.6206443952676066,0.7069424941493196,-2.000678975145638,0.35075893809419456,-0.30266129768622513
68.50031161308289,0.2556493861912581,1.2126533801715014,-0.509721361270245,-1.6205983752335518,0.706927154137968,-2.000678975145638,0.35075893809419456,-0.30263390492887016
68.50990152359009,0.2556493861912581,1.2126533801715014,-0.509721361270245,-1.6205983752335518,0.706927154137968,-2.000678975145638,0.3507406762559579,-0.3026156430906335
68.52011394500732,0.2556493861912581,1.212668720182853,-0.509721361270245,-1.6205676952108485,0.706927154137968,-2.000678975145638,0.350745241715517,-0.30261107763107437
68.52995991706848,0.2556493861912581,1.2127147402169078,-0.509721361270245,-1.620506335165442,0.706927154137968,-2.000678975145638,0.350772634472872,-0.30263847038842934
68.53999400138855,0.2556493861912581,1.2127300802282592,-0.5097367012815966,-1.6204909951540905,0.706927154137968,-2.000678975145638,0.35078176539199035,-0.30265673222666595
68.55044674873352,0.2556493861912581,1.2127300802282592,-0.5097367012815966,-1.620429635108684,0.706927154137968,-2.000678975145638,0.35077719993243117,-0.30265216676710677
68.56106090545654,0.2556493861912581,1.212745420239611,-0.5097520412929483,-1.6204142950973324,0.706927154137968,-2.000678975145638,0.3507543726346354,-0.3026476013075476
68.57087349891663,0.2556493861912581,1.2127607602509625,-0.5097520412929483,-1.6203836150746291,0.706927154137968,-2.000678975145638,0.3507361107963987,-0.30262020855019267
68.58108520507812,0.2556493861912581,1.2127607602509625,-0.5097520412929483,-1.6203375950405745,0.706927154137968,-2.000678975145638,0.35074980717507626,-0.30262477400975185
68.59109616279602,0.2556493861912581,1.2127761002623143,-0.5097673813042999,-1.620276234995168,0.706927154137968,-2.000678975145638,0.35078633085154953,-0.30266129768622513
68.60037732124329,0.2556493861912581,1.2127761002623143,-0.5097827213156515,-1.6202608949838164,0.7069118141266164,-2.000678975145638,0.3507863308515495,-0.3026521667671068
68.60987496376038,0.2556493861912581,1.2127761002623143,-0.5097827213156515,-1.6202302149611132,0.7069118141266164,-2.000678975145638,0.35077719993243117,-0.30265216676710677
68.62004709243774,0.2556493861912581,1.2127914402736657,-0.5097980613270031,-1.6202148749497616,0.7068811341039132,-2.000678975145638,0.35074980717507626,-0.30262477400975185
68.63010096549988,0.2556493861912581,1.2127914402736657,-0.5098440813610577,-1.6201841949270583,0.7068657940925616,-2.000678975145638,0.3507406762559579,-0.3026156430906335
68.63993382453918,0.2556493861912581,1.2127914402736657,-0.5098594213724094,-1.6201688549157067,0.7068044340471552,-2.000678975145638,0.35075893809419456,-0.30265216676710677
68.65030002593994,0.2556493861912581,1.2127914402736657,-0.509874761383761,-1.6201688549157067,0.7067430740017487,-2.000678975145638,0.35075893809419456,-0.30265216676710677
68.66000652313232,0.2556493861912581,1.2127914402736657,-0.5098901013951126,-1.620153514904355,0.7066970539676939,-2.000678975145638,0.3507498071750762,-0.30263390492887016
68.6700451374054,0.2556493861912581,1.2127914402736657,-0.5099054414064642,-1.620153514904355,0.7066356939222874,-2.000678975145638,0.3507361107963987,-0.30262020855019267
68.68024468421936,0.2556493861912581,1.2127914402736657,-0.5099054414064642,-1.620153514904355,0.7065896738882327,-2.000678975145638,0.35074980717507626,-0.30262477400975185
68.69042706489563,0.2556493861912581,1.2127914402736657,-0.5099054414064642,-1.6201381748930035,0.7065589938655294,-2.000678975145638,0.35076806901331287,-0.3026521667671068
68.70022368431091,0.2556493861912581,1.2127914402736657,-0.5099054414064642,-1.6201381748930035,0.7065129738314746,-2.000678975145638,0.350772634472872,-0.30265673222666595
68.70991015434265,0.2556493861912581,1.2127914402736657,-0.5099054414064642,-1.6201381748930035,0.706497633820123,-2.000678975145638,0.35076806901331287,-0.3026521667671068
68.7200345993042,0.2556493861912581,1.2127914402736657,-0.5099054414064642,-1.6201381748930035,0.706497633820123,-2.000678975145638,0.3507315453368396,-0.30263390492887016
68.73111820220947,0.2556493861912581,1.2127914402736657,-0.5099054414064642,-1.6201228348816519,0.7064822938087714,-2.000678975145638,0.3507269798772804,-0.30261107763107437
68.73999905586243,0.2556493861912581,1.2127914402736657,-0.5099054414064642,-1.6201228348816519,0.7064516137860681,-2.000678975145638,0.3507543726346354,-0.30263847038842934
68.74997901916504,0.2556493861912581,1.2127914402736657,-0.5099054414064642,-1.6201074948703003,0.7064516137860681,-2.000678975145638,0.35077719993243117,-0.30265216676710677
68.76073789596558,0.2556493861912581,1.2127914402736657,-0.5099054414064642,-1.6200921548589486,0.7064516137860681,-2.000678975145638,0.35077263447287205,-0.30264760130754764
68.77000641822815,0.2556493861912581,1.2127914402736657,-0.5099054414064642,-1.620076814847597,0.7064516137860681,-2.000678975145638,0.3507543726346354,-0.30263847038842934
68.78014636039734,0.2556493861912581,1.2127914402736657,-0.5099207814178158,-1.6200614748362454,0.7064362737747165,-2.000678975145638,0.3507406762559579,-0.30262477400975185
68.79010248184204,0.2556493861912581,1.2127914402736657,-0.5099207814178158,-1.6200461348248938,0.7064362737747165,-2.000678975145638,0.35073611079639877,-0.302629339469311
68.80042290687561,0.2556493861912581,1.2127914402736657,-0.5099207814178158,-1.6200461348248938,0.7064362737747165,-2.000678975145638,0.35076806901331287,-0.3026521667671068
68.80993700027466,0.2556493861912581,1.2127914402736657,-0.5099207814178158,-1.6200461348248938,0.7064362737747165,-2.000678975145638,0.35078176539199035,-0.30265673222666595
68.81992793083191,0.2556493861912581,1.2127914402736657,-0.5099207814178158,-1.6200307948135422,0.7064362737747165,-2.000678975145638,0.35077719993243117,-0.30265216676710677
68.83049845695496,0.2556493861912581,1.2127914402736657,-0.5099207814178158,-1.6200154548021906,0.7064362737747165,-2.000678975145638,0.3507635035537537,-0.30262933946931103
68.83988904953003,0.2556493861912581,1.2127914402736657,-0.5099207814178158,-1.6200154548021906,0.7064362737747165,-2.000678975145638,0.35073611079639877,-0.30261107763107437
68.84993267059326,0.2556493861912581,1.2127914402736657,-0.5099207814178158,-1.620000114790839,0.7064362737747165,-2.000678975145638,0.35075893809419456,-0.30263390492887016
68.86018061637878,0.2556493861912581,1.2127914402736657,-0.5099207814178158,-1.620000114790839,0.7064362737747165,-2.000678975145638,0.35078176539199035,-0.30265673222666595
68.87081623077393,0.2556493861912581,1.2127914402736657,-0.5099207814178158,-1.620000114790839,0.7064362737747165,-2.000678975145638,0.35077263447287205,-0.30266586314578425
68.8799307346344,0.2556493861912581,1.2127914402736657,-0.5099207814178158,-1.6199847747794873,0.7064362737747165,-2.000678975145638,0.3507635035537537,-0.30264760130754764
68.89085364341736,0.2556493861912581,1.2127914402736657,-0.5099207814178158,-1.6199694347681357,0.7064362737747165,-2.000678975145638,0.3507452417155171,-0.30262020855019267
68.90010809898376,0.2556493861912581,1.2127914402736657,-0.5099207814178158,-1.6199694347681357,0.7064362737747165,-2.000678975145638,0.3507452417155171,-0.30262020855019267
68.90994715690613,0.2556493861912581,1.2127914402736657,-0.5099207814178158,-1.6199540947567843,0.7064362737747165,-2.000678975145638,0.35076806901331287,-0.30264303584798846
68.92060232162476,0.2556493861912581,1.2127914402736657,-0.5099207814178158,-1.6199540947567843,0.7064362737747165,-2.000678975145638,0.35076806901331287,-0.30264303584798846
68.93002939224243,0.2556493861912581,1.2127914402736657,-0.5099207814178158,-1.6199387547454327,0.706420933763365,-2.000678975145638,0.3507589380941945,-0.30264303584798846
68.93998789787292,0.2556493861912581,1.2127914402736657,-0.5099207814178158,-1.6199387547454327,0.7064055937520134,-2.000678975145638,0.3507452417155171,-0.30262933946931103
68.9498918056488,0.2556493861912581,1.2127914402736657,-0.5099207814178158,-1.6199387547454327,0.7064055937520134,-2.000678975145638,0.3507178489581621,-0.30262020855019267
68.96075892448425,0.2556493861912581,1.2127914402736657,-0.5099207814178158,-1.6199387547454327,0.7064055937520134,-2.000678975145638,0.3507452417155171,-0.3026384703884293
68.96998715400696,0.2556493861912581,1.2127914402736657,-0.5099207814178158,-1.6199387547454327,0.7064055937520134,-2.000678975145638,0.350772634472872,-0.30265673222666595
68.98028349876404,0.2556493861912581,1.2127914402736657,-0.5099207814178158,-1.6199387547454327,0.7063902537406618,-2.000678975145638,0.35076806901331287,-0.3026521667671068
68.99090600013733,0.2556493861912581,1.2127914402736657,-0.5099207814178158,-1.619923414734081,0.7063902537406618,-2.000678975145638,0.3507635035537537,-0.30264760130754764
69.00114870071411,0.2556493861912581,1.2127914402736657,-0.5099207814178158,-1.619923414734081,0.7063902537406618,-2.000678975145638,0.3507406762559579,-0.30262477400975185
69.01090288162231,0.2556493861912581,1.2127914402736657,-0.5099207814178158,-1.619923414734081,0.7063902537406618,-2.000678975145638,0.3507361107963987,-0.30262020855019267
69.02089285850525,0.2556493861912581,1.2127914402736657,-0.5099207814178158,-1.6199080747227295,0.7063749137293102,-2.000678975145638,0.3507543726346354,-0.3026476013075476
69.03089261054993,0.2556493861912581,1.2127914402736657,-0.5099207814178158,-1.6199080747227295,0.7063749137293102,-2.000678975145638,0.3507498071750762,-0.30265216676710677
69.04084658622742,0.2556493861912581,1.2127914402736657,-0.5099207814178158,-1.6198927347113778,0.7063749137293102,-2.000678975145638,0.3507589380941945,-0.30264303584798846
69.05003571510315,0.2556493861912581,1.2127914402736657,-0.5099207814178158,-1.6198927347113778,0.7063749137293102,-2.000678975145638,0.3507635035537537,-0.3026384703884293
69.0604190826416,0.2556493861912581,1.2127914402736657,-0.5099207814178158,-1.6198773947000262,0.7063749137293102,-2.000678975145638,0.35075893809419456,-0.30263390492887016
69.07085824012756,0.2556493861912581,1.2127914402736657,-0.5099207814178158,-1.6198773947000262,0.7063749137293102,-2.000678975145638,0.35073611079639877,-0.30261107763107437
69.08036303520203,0.2556493861912581,1.2127914402736657,-0.5099207814178158,-1.6198773947000262,0.7063749137293102,-2.000678975145638,0.3507543726346354,-0.302629339469311
69.09013104438782,0.2556493861912581,1.2127914402736657,-0.5099207814178158,-1.6198773947000262,0.7063749137293102,-2.000678975145638,0.350772634472872,-0.30265673222666595
69.1002345085144,0.2556493861912581,1.2127914402736657,-0.5099207814178158,-1.6198620546886746,0.7063749137293102,-2.000678975145638,0.350772634472872,-0.30265673222666595
69.11093854904175,0.2556493861912581,1.2127914402736657,-0.5099207814178158,-1.6198620546886746,0.7063749137293102,-2.000678975145638,0.3507543726346354,-0.3026658631457843
69.12064623832703,0.2556493861912581,1.2127914402736657,-0.5099207814178158,-1.6198620546886746,0.7063749137293102,-2.000678975145638,0.3507406762559579,-0.30262477400975185
69.13031673431396,0.2556493861912581,1.2127914402736657,-0.5099207814178158,-1.6198620546886746,0.7063749137293102,-2.000678975145638,0.3507361107963987,-0.30262020855019267
69.1411521434784,0.2556493861912581,1.2127914402736657,-0.5099207814178158,-1.619846714677323,0.7063595737179585,-2.000678975145638,0.3507589380941945,-0.30264303584798846
69.1504008769989,0.2556493861912581,1.2127914402736657,-0.5099207814178158,-1.619846714677323,0.7063595737179585,-2.000678975145638,0.3507589380941945,-0.30264303584798846
69.1604814529419,0.2556493861912581,1.2127914402736657,-0.5099207814178158,-1.619846714677323,0.7063595737179585,-2.000678975145638,0.3507589380941945,-0.30264303584798846
69.17004156112671,0.2556493861912581,1.2127914402736657,-0.5099207814178158,-1.6198313746659714,0.7063595737179585,-2.000678975145638,0.3507589380941945,-0.30264303584798846
69.18031406402588,0.2556493861912581,1.2127914402736657,-0.5099207814178158,-1.6198313746659714,0.7063595737179585,-2.000678975145638,0.3507452417155171,-0.3026384703884293
69.19008278846741,0.2556493861912581,1.2127914402736657,-0.5099207814178158,-1.6198313746659714,0.7063442337066069,-2.000678975145638,0.3507224144177213,-0.3026156430906335
69.20038652420044,0.2556493861912581,1.2127914402736657,-0.5099207814178158,-1.6198313746659714,0.7063288936952553,-2.000678975145638,0.3507498071750762,-0.30263390492887016
69.21039938926697,0.2556493861912581,1.2127914402736657,-0.5099207814178158,-1.6198160346546198,0.7063135536839037,-2.000678975145638,0.3507589380941945,-0.30264303584798846
69.21989965438843,0.2556493861912581,1.2127914402736657,-0.5099207814178158,-1.6198160346546198,0.7063135536839037,-2.000678975145638,0.3507589380941945,-0.30264303584798846
69.23064374923706,0.2556493861912581,1.2127914402736657,-0.5099207814178158,-1.6198160346546198,0.7062982136725521,-2.000678975145638,0.3507589380941945,-0.30264303584798846
69.24054312705994,0.2556493861912581,1.2127914402736657,-0.5099207814178158,-1.6198160346546198,0.7062828736612005,-2.000678975145638,0.35074980717507626,-0.30264303584798846
69.25050473213196,0.2556493861912581,1.2127914402736657,-0.5099207814178158,-1.6198160346546198,0.7062521936384972,-2.000678975145638,0.3507315453368396,-0.3026247740097518
69.2599766254425,0.2556493861912581,1.2127914402736657,-0.5099207814178158,-1.6198160346546198,0.7062521936384972,-2.000678975145638,0.3507315453368396,-0.30263390492887016
69.270192861557,0.2556493861912581,1.2127914402736657,-0.5099207814178158,-1.6198006946432681,0.7062368536271456,-2.000678975145638,0.3507635035537537,-0.30264760130754764
69.28003239631653,0.2556493861912581,1.2127914402736657,-0.5099207814178158,-1.6198006946432681,0.7062368536271456,-2.000678975145638,0.35076806901331287,-0.3026521667671068
69.29000735282898,0.2556493861912581,1.2127914402736657,-0.5099207814178158,-1.6198006946432681,0.7062368536271456,-2.000678975145638,0.3507635035537537,-0.30264760130754764
69.30023741722107,0.2556493861912581,1.2127914402736657,-0.5099207814178158,-1.6197853546319165,0.706221513615794,-2.000678975145638,0.3507452417155171,-0.30262933946931103
69.31016635894775,0.2556493861912581,1.2127914402736657,-0.5099207814178158,-1.6197853546319165,0.706221513615794,-2.000678975145638,0.3507269798772804,-0.30261107763107437
69.3199737071991,0.2556493861912581,1.2127914402736657,-0.5099207814178158,-1.619770014620565,0.706221513615794,-2.000678975145638,0.3507498071750762,-0.30263390492887016
69.32995653152466,0.2556493861912581,1.2127914402736657,-0.5099207814178158,-1.6197546746092133,0.706221513615794,-2.000678975145638,0.35076350355375374,-0.30265673222666595
69.34157657623291,0.2556493861912581,1.2127914402736657,-0.5099207814178158,-1.6197546746092133,0.706221513615794,-2.000678975145638,0.35076806901331287,-0.3026612976862251
69.34996747970581,0.2556493861912581,1.2127914402736657,-0.5099207814178158,-1.6197393345978617,0.706221513615794,-2.000678975145638,0.35076806901331287,-0.3026521667671068
69.35997867584229,0.2556493861912581,1.2127914402736657,-0.5099207814178158,-1.6197393345978617,0.706221513615794,-2.000678975145638,0.3507452417155171,-0.30262933946931103
69.37034726142883,0.2556493861912581,1.2127914402736657,-0.5099207814178158,-1.61972399458651,0.706221513615794,-2.000678975145638,0.3507269798772804,-0.30261107763107437
69.38045954704285,0.2556493861912581,1.2127914402736657,-0.5099207814178158,-1.61972399458651,0.706221513615794,-2.000678975145638,0.3507589380941945,-0.30264303584798846
