# Exciting postures trajectories
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500122621149695936e-03,1.913658108543981569e-07,-1.449159729827151136e-06,2.290999961302450996e-04,-1.734910154604959575e-03,1.824184438608594805e-01,-1.381403823601632830e+00
5.000245242299391872e-03,1.520167198652423197e-06,-1.151180076031126836e-05,9.078047038055055314e-04,-6.874550963042978802e-03,3.596918691231686949e-01,-2.723845861245043132e+00
7.500367863449087374e-03,5.094388383430871032e-06,-3.857837750853177486e-05,2.023312325683079230e-03,-1.532197799675797008e-02,5.318688751098666900e-01,-4.027694142001807087e+00
1.000049048459878374e-02,1.199016096475397224e-05,-9.079813341102657730e-05,3.562942562727612270e-03,-2.698116689987278480e-02,6.989980611438922908e-01,-5.293316694943498213e+00
1.250061310574848011e-02,2.325206766748174939e-05,-1.760814011054893686e-04,5.514136614211096257e-03,-4.175701338918921812e-02,8.611280265481845442e-01,-6.521081549141693579e+00
1.500073572689817475e-02,3.989344608753838761e-05,-3.021019026124669598e-04,7.864457177712873975e-03,-5.955533325418799206e-02,1.018307370645682219e+00,-7.711356733667964924e+00
1.750085834804787285e-02,6.289669243768062821e-05,-4.762990495170565941e-04,1.060158844911962897e-02,-8.028286235702876417e-02,1.170584692759324197e+00,-8.864510277593891985e+00
2.000098096919756749e-02,9.321356529326607165e-05,-7.058802431506034768e-04,1.371333612262539553e-02,-1.038472566325501362e-01,1.318008592212049468e+00,-9.980910209991044724e+00
2.250110359034726212e-02,1.317654893380215697e-04,-9.978231747723978386e-04,1.718762739073155868e-02,-1.301570920882696158e-01,1.460627668326797135e+00,-1.106092455993100110e+01
2.500122621149696023e-02,1.794438591098117698e-04,-1.358878125751372635e-03,2.101251094424684551e-02,-1.591218648043837558e-01,1.598490520426505634e+00,-1.210492135648533463e+01
2.750134883264665486e-02,2.371103427464071140e-04,-1.795570267747800082e-03,2.517615697228733213e-02,-1.906519909337679453e-01,1.731645747834114513e+00,-1.311326862872562060e+01
3.000147145379634950e-02,3.055971857312525975e-04,-2.314201962894990843e-03,2.966685716227644362e-02,-2.246588067019764656e-01,1.860141949872562206e+00,-1.408633440572343609e+01
3.250159407494604413e-02,3.857075146392357936e-04,-2.920855063980989322e-03,3.447302469994495411e-02,-2.610545684072426709e-01,1.984027725864787595e+00,-1.502448671655035461e+01
3.500171669609574571e-02,4.782156408824555995e-04,-3.621393214630271116e-03,3.958319426933098323e-02,-2.997524524204788210e-01,2.103351675133729781e+00,-1.592809359027795324e+01
3.750183931724544034e-02,5.838673644559904102e-04,-4.421464149485443071e-03,4.498602205277999616e-02,-3.406665551852760543e-01,2.218162397002328756e+00,-1.679752305597780193e+01
4.000196193839513498e-02,7.033802776836660777e-04,-5.326501994388939225e-03,5.067028573094480015e-02,-3.837118932179043873e-01,2.328508490793521180e+00,-1.763314314272148309e+01
4.250208455954482961e-02,8.374440689638248990e-04,-6.341729566564709153e-03,5.662488448278555492e-02,-4.288044031073129925e-01,2.434438555830247708e+00,-1.843532187958056312e+01
4.500220718069452425e-02,9.867208265150939541e-04,-7.472160674799936675e-03,6.283883898556975878e-02,-4.758609415151296984e-01,2.536001191435446778e+00,-1.920442729562662620e+01
4.750232980184422582e-02,1.151845342122153172e-03,-8.722602419626716494e-03,6.930129141487231803e-02,-5.247992851756616561e-01,2.633244996932057269e+00,-1.994082741993124230e+01
5.000245242299392046e-02,1.333425414881503563e-03,-1.009765749350375989e-02,7.600150544457535962e-02,-5.755381308958945619e-01,2.726218571643018063e+00,-2.064489028156598138e+01
5.250257504414361509e-02,1.532042154947235767e-03,-1.160172648099809176e-02,8.292886624686848784e-02,-6.279970955554929901e-01,2.814970514891268039e+00,-2.131698390960242406e+01
5.500269766529330973e-02,1.748250287276798725e-03,-1.323901015896674499e-02,9.007288049224856930e-02,-6.820967161068011153e-01,2.899549425999745633e+00,-2.195747633311215097e+01
5.750282028644300436e-02,1.982578455376768876e-03,-1.501351179673846709e-02,9.742317634951987160e-02,-7.377584495748412685e-01,2.980003904291391059e+00,-2.256673558116672140e+01
6.000294290759269900e-02,2.235529525048614817e-03,-1.692903945629540760e-02,1.049695034857939524e-01,-7.949046730573151587e-01,3.056382549089142309e+00,-2.314512968283772665e+01
6.250306552874239363e-02,2.507580888134470186e-03,-1.898920829245481084e-02,1.127017330664897704e-01,-8.534586837246032065e-01,3.128733959715938262e+00,-2.369302666719673311e+01
6.500318814989208827e-02,2.799184766262900054e-03,-2.119744285305074152e-02,1.206098577553336437e-01,-9.133446988197652106e-01,3.197106735494717800e+00,-2.421079456331531787e+01
6.750331077104179678e-02,3.110768514594670995e-03,-2.355697937911574794e-02,1.286839917143591250e-01,-9.744878556585391260e-01,3.261549475748421134e+00,-2.469880140026506510e+01
7.000343339219149141e-02,3.442734925568513137e-03,-2.607086810506255986e-02,1.369143706039072927e-01,-1.036814211629342841e+00,3.322110779799984925e+00,-2.515741520711753410e+01
7.250355601334118605e-02,3.795462532646896522e-03,-2.874197555886582808e-02,1.452913515826264323e-01,-1.100250744193272290e+00,3.378839246972349830e+00,-2.558700401294429838e+01
7.500367863449088068e-02,4.169305914061798360e-03,-3.157298686224377371e-02,1.538054133074722163e-01,-1.164725350884103117e+00,3.431783476588453841e+00,-2.598793584681695279e+01
7.750380125564057532e-02,4.564595996560463775e-03,-3.456640803083990687e-02,1.624471559337075932e-01,-1.230166849308288235e+00,3.480992067971237169e+00,-2.636057873780705307e+01
8.000392387679026995e-02,4.981640359151183473e-03,-3.772456827440471422e-02,1.712073011149030932e-01,-1.296504977144962378e+00,3.526513620443636476e+00,-2.670530071498618696e+01
8.250404649793996459e-02,5.420723536849057084e-03,-4.104962229697739495e-02,1.800766920029363005e-01,-1.363670392145936772e+00,3.568396733328593307e+00,-2.702246980742591731e+01
8.500416911908965922e-02,5.882107324421766495e-03,-4.454355259706749282e-02,1.890462932479922697e-01,-1.431594672135702240e+00,3.606690005949044764e+00,-2.731245404419783540e+01
8.750429174023935386e-02,6.366031080135329222e-03,-4.820817176783664948e-02,1.981071909985634982e-01,-1.500210315011428763e+00,3.641442037627930617e+00,-2.757562145437350409e+01
9.000441436138904849e-02,6.872712029499892551e-03,-5.204512479728024693e-02,2.072505929014497594e-01,-1.569450738742965923e+00,3.672701427688188414e+00,-2.781234006702449690e+01
9.250453698253874313e-02,7.402345569015479111e-03,-5.605589136840918862e-02,2.164678281017581585e-01,-1.639250281372840679e+00,3.700516775452759255e+00,-2.802297791122239445e+01
9.500465960368845164e-02,7.955105569917762798e-03,-6.024178815943150717e-02,2.257503472429029656e-01,-1.709544201016260256e+00,3.724936680244580689e+00,-2.820790301603877026e+01
9.750478222483814628e-02,8.531144681923841233e-03,-6.460397114393412465e-02,2.350897224666061991e-01,-1.780268675861110150e+00,3.746009741386591596e+00,-2.836748341054519784e+01
1.000049048459878409e-01,9.130594636977995213e-03,-6.914343789106448812e-02,2.444776474128968757e-01,-1.851360804167953900e+00,3.763784558201730857e+00,-2.850208712381326492e+01
1.025050274671375355e-01,9.753566552997474173e-03,-7.386102986571234374e-02,2.539059372201116216e-01,-1.922758604270037530e+00,3.778309730012938239e+00,-2.861208218491452726e+01
1.050051500882872302e-01,1.040015123761824263e-02,-7.875743472869141393e-02,2.633665285248940613e-01,-1.994401014573281117e+00,3.789633856143153068e+00,-2.869783662292056547e+01
1.075052727094369248e-01,1.107041949194076044e-02,-8.383318863692100498e-02,2.728514794621956230e-01,-2.066227893556287221e+00,3.797805535915313335e+00,-2.875971846690296374e+01
1.100053953305866195e-01,1.176442241427575267e-02,-8.908867854360782990e-02,2.823529696652746779e-01,-2.138180019770335338e+00,3.802873368652356589e+00,-2.879809574593328847e+01
1.125055179517363141e-01,1.248219170388996553e-02,-9.452414449842759525e-02,2.918633002656973452e-01,-2.210199091839386565e+00,3.804885953677223487e+00,-2.881333648908311318e+01
1.150056405728860087e-01,1.322373996475196926e-02,-1.001396819477069072e-01,3.013748938933366039e-01,-2.282227728460077376e+00,3.803891890312851132e+00,-2.880580872542401494e+01
1.175057631940357034e-01,1.398906100927786549e-02,-1.059352440346045671e-01,3.108802946763729591e-01,-2.354209468401725847e+00,3.799939777882181957e+00,-2.877588048402758147e+01
1.200058858151853980e-01,1.477813016207711778e-02,-1.119106438992937408e-01,3.203721682412945526e-01,-2.426088770506327208e+00,3.793078215708151735e+00,-2.872391979396536144e+01
1.225060084363351065e-01,1.559090456369828515e-02,-1.180655569791433518e-01,3.298433017128967748e-01,-2.497811013688556958e+00,3.783355803113701121e+00,-2.865029468430896031e+01
1.250061310574847873e-01,1.642732347437479701e-02,-1.243995233088997648e-01,3.392866037142819313e-01,-2.569322496935769529e+00,3.770821139421768109e+00,-2.855537318412993031e+01
1.275062536786344958e-01,1.728730857777073179e-02,-1.309119498208687893e-01,3.486951043668600203e-01,-2.640570439307997841e+00,3.755522823955292022e+00,-2.843952332249986625e+01
1.300063762997841765e-01,1.817076428472657462e-02,-1.376021126450969745e-01,3.580619552903486769e-01,-2.711502979937952418e+00,3.737509456037211297e+00,-2.830311312849030259e+01
1.325064989209338850e-01,1.907757803700496982e-02,-1.444691594095535714e-01,3.673804296027722849e-01,-2.782069178031026269e+00,3.716829634990465703e+00,-2.814651063117286611e+01
1.350066215420835936e-01,2.000762061103653414e-02,-1.515121115403121888e-01,3.766439219204630318e-01,-2.852219012865287340e+00,3.693531960137992787e+00,-2.797008385961910193e+01
1.375067441632332743e-01,2.096074642166559018e-02,-1.587298665617323801e-01,3.858459483580599647e-01,-2.921903383791484288e+00,3.667665030802734982e+00,-2.777420084290059066e+01
1.400068667843829828e-01,2.193679382589593801e-02,-1.661212003966415218e-01,3.949801465285100455e-01,-2.991074110233046035e+00,3.639277446307624508e+00,-2.755922961008890937e+01
1.425069894055326636e-01,2.293558542663661631e-02,-1.736847696665162477e-01,4.040402755430673176e-01,-3.059683931686077329e+00,3.608417805975606463e+00,-2.732553819025564934e+01
1.450071120266823721e-01,2.395692837644770520e-02,-1.814191139916645212e-01,4.130202160112932397e-01,-3.127686507719366737e+00,3.575134709129615285e+00,-2.707349461247233080e+01
1.475072346478320529e-01,2.500061468128607703e-02,-1.893226582914069867e-01,4.219139700410562410e-01,-3.195036417974374210e+00,3.539476755092596516e+00,-2.680346690581059832e+01
1.500073572689817614e-01,2.606642150425113325e-02,-1.973937150842587918e-01,4.307156612385327765e-01,-3.261689162165247069e+00,3.501492543187481488e+00,-2.651582309934198634e+01
1.525074798901314421e-01,2.715411146933061765e-02,-2.056304867881112441e-01,4.394195347082059944e-01,-3.327601160078804909e+00,3.461230672737215297e+00,-2.621093122213806481e+01
1.550076025112811506e-01,2.826343296514637060e-02,-2.140310680204136895e-01,4.480199570528670128e-01,-3.392729751574550701e+00,3.418739743064731051e+00,-2.588915930327042858e+01
1.575077251324308314e-01,2.939412044870007290e-02,-2.225934478983550568e-01,4.565114163736136987e-01,-3.457033196584663237e+00,3.374068353492972960e+00,-2.555087537181065471e+01
1.600078477535805399e-01,3.054589474911906244e-02,-2.313155123390454870e-01,4.648885222698516673e-01,-3.520470675114004244e+00,3.327265103344875019e+00,-2.519644745683029541e+01
1.625079703747302484e-01,3.171846337140205030e-02,-2.401950463596981833e-01,4.731460058392935597e-01,-3.583002287240108164e+00,3.278378591943378773e+00,-2.482624358740095971e+01
1.650080929958799292e-01,3.291152080016493398e-02,-2.492297363778109842e-01,4.812787196779597099e-01,-3.644589053113194144e+00,3.227457418611424433e+00,-2.444063179259419627e+01
1.675082156170296377e-01,3.412474880338652733e-02,-2.584171725113481588e-01,4.892816378801778110e-01,-3.705192912956157603e+00,3.174550182671949994e+00,-2.403998010148156794e+01
1.700083382381793184e-01,3.535781673615435994e-02,-2.677548508789221460e-01,4.971498560385824161e-01,-3.764776727064574224e+00,3.119705483447893002e+00,-2.362465654313469443e+01
1.725084608593290270e-01,3.661038184441042093e-02,-2.772401758999749055e-01,5.048785912441159374e-01,-3.823304275806694186e+00,3.062971920262195447e+00,-2.319502914662512083e+01
1.750085834804787077e-01,3.788208956869697219e-02,-2.868704625949602405e-01,5.124631820860278131e-01,-3.880740259623457256e+00,3.004398092437791323e+00,-2.275146594102441711e+01
1.775087061016284162e-01,3.917257384790224367e-02,-2.966429388855248428e-01,5.198990886518749521e-01,-3.937050299028466149e+00,2.944032599297625286e+00,-2.229433495540418164e+01
1.800088287227780970e-01,4.048145742300622574e-02,-3.065547478946903937e-01,5.271818925275220113e-01,-3.992200934608022500e+00,2.881924040164629552e+00,-2.182400421883595243e+01
1.825089513439278055e-01,4.180835214082653101e-02,-3.166029502470352752e-01,5.343072967971399523e-01,-4.046159627021085115e+00,2.818121014361747889e+00,-2.134084176039134917e+01
1.850090739650774863e-01,4.315285925776400633e-02,-3.267845263688758939e-01,5.412711260432082616e-01,-4.098894756999307276e+00,2.752672121211918732e+00,-2.084521560914192406e+01
