t,- torso_lift_joint_effort,- arm_1_joint_effort,- arm_2_joint_effort,- arm_3_joint_effort,- arm_4_joint_effort,- arm_5_joint_effort,- arm_6_joint_effort,- arm_7_joint_effort
0.0,1.675,0.032,1.654,0.056,1.192,0.0,0.0,0.0
0.010879278182983398,1.653,0.041,1.649,0.049,1.19,0.0,0.0,0.0
0.020119190216064453,1.696,0.038,1.657,0.065,1.189,0.0,0.0,0.0
0.030049562454223633,1.664,0.036,1.635,0.042,1.185,0.0,0.0,0.0
0.041031837463378906,1.686,0.042,1.632,0.057,1.181,0.0,0.0,0.0
0.05031299591064453,1.686,0.041,1.633,0.051,1.191,0.0,0.0,0.0
0.06014227867126465,1.664,0.041,1.637,0.059,1.189,0.0,0.0,0.0
0.07042145729064941,1.686,0.046,1.624,0.049,1.182,0.0,0.0,0.0
0.08059215545654297,1.686,0.039,1.623,0.042,1.18,0.0,0.0,0.0
0.09006977081298828,1.664,0.041,1.638,0.042,1.186,0.0,0.0,0.0
0.10036802291870117,1.696,0.052,1.623,0.057,1.186,0.0,0.0,0.0
0.11013364791870117,1.686,0.044,1.642,0.037,1.191,0.0,0.0,0.0
0.12008881568908691,1.675,0.046,1.648,0.039,1.187,0.0,0.0,0.0
0.12996196746826172,1.686,0.049,1.639,0.05,1.189,0.0,0.0,0.0
0.14106321334838867,1.686,0.045,1.633,0.045,1.182,0.0,0.0,0.0
0.15111637115478516,1.675,0.046,1.637,0.039,1.193,0.0,0.0,0.0
0.16009211540222168,1.707,0.046,1.655,0.035,1.187,0.0,0.0,0.0
0.17006802558898926,1.707,0.049,1.639,0.047,1.189,0.0,0.0,0.0
0.18054986000061035,1.696,0.049,1.663,0.037,1.193,0.0,0.0,0.0
0.19016313552856445,1.707,0.051,1.655,0.045,1.182,0.0,0.0,0.0
0.20069551467895508,1.696,0.049,1.645,0.045,1.191,0.0,0.0,0.0
0.2103104591369629,1.707,0.054,1.651,0.04,1.201,0.0,0.0,0.0
0.22025513648986816,1.696,0.056,1.648,0.037,1.193,0.0,0.0,0.0
0.22990036010742188,1.686,0.051,1.643,0.034,1.19,-0.007,0.0,0.0
0.24071931838989258,1.696,0.056,1.645,0.039,1.186,0.0,0.0,0.0
0.25112247467041016,1.707,0.059,1.641,0.039,1.197,0.0,0.0,0.0
0.2601892948150635,1.686,0.057,1.641,0.039,1.196,0.0,0.0,0.0
0.27008843421936035,1.696,0.056,1.649,0.019,1.187,0.0,0.0,0.0
0.28042054176330566,1.696,0.056,1.644,0.03,1.195,0.0,0.0,0.0
0.2913377285003662,1.707,0.061,1.646,0.029,1.194,0.0,0.0,0.0
0.3011150360107422,1.707,0.062,1.644,0.027,1.198,-0.001,0.0,0.0
0.3109922409057617,1.707,0.052,1.639,0.024,1.195,-0.006,0.0,0.0
0.32114505767822266,1.707,0.06,1.64,0.025,1.191,0.0,0.0,0.0
0.32987070083618164,1.718,0.06,1.646,0.022,1.196,0.0,0.0,0.0
0.3399665355682373,1.718,0.06,1.64,0.025,1.195,0.0,0.0,0.0
0.35053229331970215,1.718,0.059,1.636,0.02,1.193,0.0,0.0,0.0
0.3599202632904053,1.718,0.061,1.643,0.01,1.192,0.0,0.0,0.0
0.36995530128479004,1.718,0.057,1.633,0.017,1.197,0.0,0.0,0.0
0.3807048797607422,1.707,0.066,1.656,0.02,1.194,0.0,0.0,0.0
0.39087772369384766,1.729,0.057,1.639,0.019,1.196,0.0,0.0,0.0
0.4006309509277344,1.707,0.059,1.646,0.013,1.192,0.0,0.0,0.0
0.40996742248535156,1.729,0.062,1.646,0.013,1.195,0.0,0.0,0.0
0.42023611068725586,1.751,0.067,1.645,0.014,1.195,0.0,0.0,0.0
0.42992734909057617,1.729,0.067,1.648,0.007,1.195,0.0,0.0,0.0
0.44024229049682617,1.718,0.062,1.652,0.0,1.2,0.0,0.0,0.0
0.45038938522338867,1.74,0.07,1.646,0.019,1.191,0.0,0.0,0.0
0.46027255058288574,1.718,0.066,1.637,0.0,1.158,0.0,0.002,0.002
0.4701049327850342,1.729,0.068,1.643,0.019,1.186,0.0,0.0,0.0
0.4807741641998291,1.74,0.073,1.652,0.008,1.184,0.0,0.0,0.0
0.49066591262817383,1.74,0.068,1.645,0.002,1.186,0.0,0.0,0.0
0.499967098236084,1.729,0.067,1.645,0.022,1.191,0.0,0.0,0.0
0.5099642276763916,1.729,0.074,1.648,0.01,1.178,0.0,0.0,0.0
0.5203018188476562,1.729,0.072,1.643,0.008,1.184,0.0,0.0,0.0
0.5300493240356445,1.74,0.072,1.647,0.008,1.186,0.0,0.0,0.0
0.5399167537689209,1.751,0.069,1.648,0.003,1.182,-0.001,0.0,0.0
0.5505051612854004,1.762,0.074,1.639,0.002,1.187,0.0,0.0,0.0
0.5606350898742676,1.751,0.07,1.644,-0.002,1.188,0.0,0.0,0.0
0.5700187683105469,1.762,0.069,1.645,0.002,1.187,0.0,0.0,0.0
0.5802145004272461,1.74,0.066,1.651,0.003,1.183,0.0,0.0,0.0
0.5905115604400635,1.762,0.071,1.644,-0.018,1.184,0.0,0.0,0.0
0.6000204086303711,1.751,0.072,1.641,0.002,1.186,0.0,0.0,0.0
0.6099441051483154,1.751,0.071,1.636,-0.005,1.183,0.0,0.0,0.0
0.6210618019104004,1.751,0.077,1.644,-0.008,1.181,0.0,0.0,0.0
0.6311628818511963,1.773,0.075,1.638,-0.005,1.181,0.0,0.0,0.0
0.6399190425872803,1.751,0.082,1.643,-0.015,1.18,0.0,0.0,0.0
0.6504435539245605,1.762,0.078,1.646,-0.023,1.182,0.0,0.0,0.0
0.6613504886627197,1.74,0.075,1.642,-0.027,1.182,0.0,0.0,0.0
0.6707923412322998,1.74,0.079,1.648,-0.017,1.179,0.0,0.0,0.0
0.6809613704681396,1.773,0.075,1.649,-0.023,1.183,0.0,0.0,0.0
0.6908464431762695,1.762,0.083,1.637,-0.015,1.184,0.0,0.0,0.0
0.7000160217285156,1.762,0.08,1.652,-0.014,1.176,0.0,0.0,0.0
0.7099337577819824,1.751,0.08,1.645,-0.025,1.184,0.0,0.0,0.0
0.7208819389343262,1.762,0.075,1.648,-0.015,1.191,0.0,0.0,0.0
0.7301297187805176,1.773,0.079,1.646,-0.022,1.179,0.0,0.0,0.0
0.7399523258209229,1.762,0.083,1.652,-0.025,1.182,0.0,0.0,0.0
0.7504258155822754,1.762,0.079,1.64,-0.04,1.179,0.0,0.0,0.0
0.7604963779449463,1.784,0.079,1.652,-0.03,1.181,0.0,0.0,0.0
0.7700724601745605,1.565,0.088,1.639,-0.032,1.181,0.0,0.001,0.001
0.7799181938171387,1.762,0.079,1.643,-0.025,1.179,0.0,0.0,0.0
0.7901313304901123,1.751,0.084,1.638,-0.034,1.182,0.0,0.0,0.0
0.7999753952026367,1.751,0.086,1.648,-0.034,1.177,0.0,0.0,0.0
0.8099045753479004,1.751,0.088,1.646,-0.033,1.174,0.0,0.0,0.0
0.8200457096099854,1.751,0.081,1.647,-0.037,1.182,0.0,0.0,0.0
0.8299901485443115,1.751,0.082,1.652,-0.027,1.175,0.0,0.0,0.0
0.8404412269592285,1.762,0.085,1.646,-0.043,1.181,0.0,0.0,0.0
0.8498644828796387,1.773,0.086,1.637,-0.04,1.181,0.0,0.0,0.0
0.8603501319885254,1.773,0.085,1.645,-0.04,1.177,0.0,0.0,0.0
0.8705308437347412,1.762,0.09,1.64,-0.047,1.178,0.0,0.0,0.0
0.880042314529419,1.773,0.09,1.647,-0.044,1.177,0.0,0.0,0.0
0.8899710178375244,1.784,0.094,1.638,-0.04,1.182,0.0,0.0,0.0
0.9000439643859863,1.784,0.09,1.657,-0.042,1.179,0.0,0.0,0.0
0.9101138114929199,1.773,0.088,1.648,-0.037,1.18,0.0,0.0,0.0
0.9204258918762207,1.784,0.09,1.646,-0.035,1.181,0.0,0.0,0.0
0.9299745559692383,1.795,0.087,1.653,-0.045,1.18,0.0,0.0,0.0
0.9400763511657715,1.773,0.088,1.663,-0.064,1.178,0.0,0.0,0.0
0.9501514434814453,1.762,0.095,1.642,-0.059,1.177,0.0,0.0,0.0
0.9600346088409424,1.784,0.09,1.648,-0.069,1.173,0.0,0.0,0.0
0.9710323810577393,1.784,0.096,1.652,-0.054,1.169,0.0,0.0,0.0
0.9809925556182861,1.795,0.087,1.647,-0.06,1.176,0.0,0.001,-0.001
0.9908995628356934,1.784,0.09,1.647,-0.05,1.179,0.0,0.0,0.0
1.0008056163787842,1.795,0.095,1.66,-0.059,1.172,-0.001,0.0,0.0
1.0104434490203857,1.795,0.105,1.645,-0.062,1.176,0.0,0.0,0.0
1.0210039615631104,1.784,0.098,1.648,-0.054,1.178,0.0,0.0,0.0
1.0301513671875,1.773,0.094,1.654,-0.067,1.173,0.0,0.0,0.0
1.0406618118286133,1.784,0.096,1.643,-0.085,1.173,0.0,0.0,0.0
1.0507745742797852,1.784,0.093,1.648,-0.08,1.169,0.0,0.0,0.0
1.0604634284973145,1.784,0.098,1.643,-0.062,1.173,0.0,0.0,0.0
1.0700478553771973,1.795,0.087,1.651,-0.067,1.176,0.0,0.0,0.0
1.0807995796203613,1.795,0.098,1.653,-0.071,1.168,0.0,0.0,0.0
1.090318202972412,1.817,0.1,1.66,-0.075,1.169,0.0,0.0,0.0
1.100482702255249,1.795,0.106,1.657,-0.074,1.173,0.0,0.001,-0.001
1.11000657081604,1.795,0.095,1.653,-0.084,1.179,0.0,0.0,0.0
1.120438575744629,1.795,0.103,1.652,-0.097,1.168,0.0,0.0,0.0
1.1298842430114746,1.784,0.105,1.65,-0.082,1.167,0.0,0.0,0.0
1.1401951313018799,1.795,0.103,1.646,-0.074,1.178,0.0,0.0,0.0
1.150557279586792,1.828,0.103,1.663,-0.087,1.172,0.0,0.0,0.0
1.1602051258087158,1.806,0.103,1.649,-0.094,1.169,0.0,0.0,0.0
1.1699237823486328,1.795,0.105,1.65,-0.092,1.173,0.0,0.0,0.0
1.1801860332489014,1.806,0.11,1.65,-0.095,1.162,-0.001,0.0,0.0
1.1906003952026367,1.806,0.103,1.655,-0.086,1.169,0.0,0.0,0.0
1.1998951435089111,1.828,0.103,1.656,-0.084,1.172,0.0,0.0,0.0
1.209859848022461,1.828,0.103,1.646,-0.096,1.17,0.0,0.0,0.0
1.2215747833251953,1.795,0.103,1.654,-0.086,1.171,-0.001,0.0,0.0
1.2299385070800781,1.806,0.1,1.656,-0.097,1.165,0.0,0.0,0.0
1.2400763034820557,1.828,0.103,1.651,-0.087,1.171,0.0,0.0,0.0
1.2500975131988525,1.817,0.111,1.659,-0.092,1.161,0.0,0.0,0.0
1.2612287998199463,1.806,0.106,1.65,-0.094,1.162,0.0,0.0,0.0
1.2699339389801025,1.806,0.108,1.652,-0.111,1.164,0.0,0.0,0.0
1.280003309249878,1.795,0.11,1.653,-0.109,1.161,0.0,0.0,0.0
1.2908716201782227,1.806,0.116,1.654,-0.102,1.159,0.0,0.0,0.0
1.2999582290649414,1.817,0.116,1.659,-0.113,1.161,0.0,0.0,0.0
1.3099303245544434,1.817,0.107,1.659,-0.112,1.162,0.0,0.0,0.0
1.3204100131988525,1.828,0.117,1.658,-0.111,1.164,0.0,0.0,0.0
1.3305943012237549,1.806,0.111,1.656,-0.114,1.158,0.0,0.0,0.0
1.3401801586151123,1.828,0.111,1.655,-0.104,1.167,0.0,0.0,0.0
1.3499469757080078,1.828,0.108,1.658,-0.117,1.165,0.0,0.0,0.0
1.3607096672058105,1.828,0.108,1.662,-0.114,1.16,0.0,0.0,0.0
1.3701093196868896,1.828,0.111,1.663,-0.116,1.157,0.0,0.0,0.0
1.3800806999206543,1.839,0.115,1.665,-0.118,1.158,0.0,0.0,0.0
1.3904833793640137,1.806,0.113,1.663,-0.111,1.164,0.0,0.0,0.0
1.3999502658843994,1.828,0.118,1.658,-0.119,1.163,0.0,0.001,-0.001
1.4098925590515137,1.828,0.119,1.666,-0.124,1.157,0.0,0.0,0.0
1.4204802513122559,1.839,0.116,1.668,-0.121,1.158,0.0,0.0,0.0
1.4304864406585693,1.828,0.118,1.662,-0.127,1.158,0.0,0.0,0.0
1.4399728775024414,1.817,0.12,1.665,-0.136,1.158,0.0,0.0,0.0
1.449918270111084,1.828,0.119,1.668,-0.128,1.156,-0.006,0.0,0.0
1.461026906967163,1.828,0.124,1.664,-0.129,1.159,0.0,0.0,0.0
1.4709396362304688,1.828,0.121,1.661,-0.128,1.161,0.0,0.0,0.0
1.479928731918335,1.861,0.126,1.67,-0.131,1.156,0.0,0.0,0.0
1.4902722835540771,1.839,0.12,1.673,-0.141,1.154,0.0,0.0,0.0
1.50010085105896,1.839,0.123,1.665,-0.134,1.149,0.0,0.0,0.0
1.5109350681304932,1.85,0.126,1.664,-0.134,1.151,0.0,0.0,0.0
1.5200695991516113,1.861,0.121,1.674,-0.134,1.16,-0.001,0.0,0.0
1.5313255786895752,1.839,0.126,1.676,-0.139,1.16,-0.008,0.0,0.0
1.5410940647125244,1.839,0.123,1.667,-0.136,1.151,-0.007,0.0,0.0
1.5498411655426025,1.839,0.126,1.675,-0.143,1.155,0.0,0.0,0.0
1.5615644454956055,1.85,0.126,1.673,-0.141,1.148,0.0,0.0,0.0
1.570103645324707,1.861,0.126,1.668,-0.146,1.151,0.0,0.0,0.0
1.5800764560699463,1.85,0.126,1.673,-0.086,1.146,0.0,0.0,0.0
1.590259075164795,1.839,0.123,1.676,-0.156,1.152,0.0,0.0,0.0
1.600395679473877,1.85,0.12,1.659,-0.141,1.146,0.0,0.0,0.0
1.6102097034454346,1.85,0.129,1.667,-0.141,1.148,0.0,0.0,0.0
1.6199774742126465,1.861,0.126,1.67,-0.134,1.151,0.0,0.0,0.0
1.6313698291778564,1.861,0.128,1.678,-0.139,1.154,0.0,0.0,0.0
1.6406607627868652,1.861,0.123,1.673,-0.131,1.141,0.0,0.0,0.0
1.6498901844024658,1.861,0.128,1.678,-0.144,1.148,0.0,0.0,0.0
1.6604256629943848,1.85,0.132,1.666,-0.151,1.143,0.0,0.0,0.0
1.6702120304107666,1.85,0.131,1.684,-0.149,1.15,0.0,0.0,0.0
1.6800191402435303,1.861,0.132,1.683,-0.148,1.14,0.0,0.0,0.0
1.6899592876434326,1.85,0.128,1.684,-0.151,1.143,0.0,0.0,0.0
1.7005910873413086,1.861,0.128,1.675,-0.149,1.15,0.0,0.0,0.0
1.7098803520202637,1.883,0.134,1.668,-0.143,1.143,0.0,0.0,0.0
1.720043659210205,1.861,0.131,1.675,-0.154,1.146,0.0,0.0,0.0
1.7307982444763184,1.85,0.132,1.68,-0.143,1.148,0.0,0.0,0.0
1.7402288913726807,1.872,0.136,1.672,-0.159,1.141,0.0,0.0,0.0
1.7499237060546875,1.872,0.133,1.687,-0.149,1.143,0.0,0.0,0.0
1.7602663040161133,1.872,0.134,1.697,-0.154,1.143,0.0,0.0,0.0
1.7712593078613281,1.872,0.136,1.683,-0.158,1.141,0.0,0.0,0.0
1.7808568477630615,1.872,0.137,1.676,-0.158,1.143,0.0,0.0,0.0
1.7908306121826172,1.861,0.139,1.688,-0.151,1.146,0.0,0.0,0.0
1.800546646118164,1.872,0.139,1.686,-0.153,1.135,0.0,0.0,0.0
1.8100254535675049,1.872,0.139,1.678,-0.164,1.137,0.0,0.0,0.0
1.8200511932373047,1.872,0.141,1.683,-0.161,1.146,0.0,0.0,0.0
1.8303132057189941,1.894,0.144,1.691,-0.164,1.132,0.0,0.0,0.0
1.8403127193450928,1.872,0.139,1.693,-0.161,1.137,0.0,0.0,0.0
1.849916934967041,1.872,0.144,1.684,-0.19,1.131,0.0,0.0,0.0
1.8599913120269775,1.872,0.144,1.689,-0.158,1.138,0.0,0.0,0.0
1.8707976341247559,1.894,0.137,1.689,-0.159,1.131,0.0,0.0,0.0
1.8800716400146484,1.872,0.139,1.684,-0.183,1.132,0.0,0.0,0.0
1.8899672031402588,1.861,0.145,1.69,-0.168,1.13,-0.001,0.0,0.0
1.9003422260284424,1.675,0.141,1.69,-0.163,1.135,0.0,0.0,0.0
1.9101359844207764,1.872,0.141,1.688,-0.183,1.129,0.0,0.0,0.0
1.9200851917266846,1.85,0.139,1.69,-0.185,1.135,0.0,0.0,0.0
1.9304866790771484,1.883,0.144,1.692,-0.164,1.131,0.0,0.0,0.0
1.9405455589294434,1.872,0.147,1.701,-0.173,1.133,0.0,0.0,0.0
1.9499657154083252,1.883,0.142,1.695,-0.175,1.132,-0.004,0.0,0.0
1.960409164428711,1.872,0.145,1.704,-0.171,1.124,0.0,0.0,0.0
1.9701321125030518,1.872,0.144,1.694,-0.173,1.132,0.0,0.0,0.0
1.9809634685516357,1.883,0.146,1.689,-0.168,1.124,0.0,0.001,-0.001
1.9899837970733643,1.883,0.149,1.691,-0.159,1.123,0.0,0.0,0.0
2.0002808570861816,1.883,0.147,1.694,-0.18,1.122,0.0,0.0,0.0
2.010558843612671,1.861,0.147,1.707,-0.183,1.135,0.0,0.0,0.0
2.0199601650238037,1.883,0.147,1.699,-0.175,1.128,0.0,0.0,0.0
2.0299813747406006,1.883,0.148,1.7,-0.171,1.124,0.0,0.0,0.0
2.040803909301758,1.883,0.152,1.704,-0.185,1.126,0.0,0.0,0.0
2.050466537475586,1.883,0.152,1.697,-0.195,1.123,0.0,0.0,0.0
2.0601587295532227,1.894,0.155,1.697,-0.185,1.127,0.0,0.0,0.0
2.0709640979766846,1.883,0.152,1.702,-0.186,1.127,0.0,0.0,0.0
2.0804338455200195,1.894,0.157,1.701,-0.193,1.123,0.0,0.0,0.0
2.0900371074676514,1.872,0.159,1.699,-0.188,1.123,0.0,0.0,0.0
2.100027561187744,1.883,0.154,1.706,-0.197,1.118,0.0,0.0,0.0
2.1109724044799805,1.894,0.151,1.707,-0.181,1.126,0.0,0.0,0.0
2.119905948638916,1.872,0.149,1.712,-0.183,1.121,0.0,0.0,0.0
2.1300132274627686,1.872,0.149,1.702,-0.173,1.121,0.0,0.0,0.0
2.140634298324585,1.894,0.159,1.706,-0.19,1.112,0.0,0.0,0.0
2.150728702545166,1.872,0.152,1.706,-0.186,1.115,0.0,0.0,0.0
2.1600773334503174,1.894,0.157,1.719,-0.19,1.122,0.0,0.0,0.0
2.1708788871765137,1.894,0.155,1.706,-0.191,1.113,0.0,0.0,0.0
2.1805381774902344,1.905,0.154,1.712,-0.203,1.121,0.0,0.0,0.0
2.1902413368225098,1.894,0.158,1.715,-0.19,1.115,0.0,0.0,0.0
2.200173854827881,1.883,0.159,1.709,-0.202,1.112,0.0,0.0,0.0
2.2101030349731445,1.894,0.157,1.715,-0.205,1.12,0.0,0.0,0.0
2.220198154449463,1.916,0.16,1.714,-0.195,1.115,0.0,0.0,0.0
2.2301976680755615,1.905,0.162,1.721,-0.195,1.121,0.0,0.0,0.0
2.240598678588867,1.905,0.154,1.718,-0.2,1.116,0.0,0.0,0.0
2.2504923343658447,1.894,0.16,1.718,-0.205,1.105,0.0,0.0,0.0
2.260148048400879,1.894,0.165,1.717,-0.191,1.107,0.0,0.0,0.0
2.2707877159118652,1.905,0.162,1.721,-0.212,1.11,0.0,0.0,0.0
2.2814338207244873,1.894,0.162,1.721,-0.202,1.108,0.0,0.0,0.0
2.2901883125305176,1.894,0.165,1.718,-0.193,1.113,0.0,0.0,0.0
2.300377607345581,1.916,0.159,1.725,-0.206,1.115,0.0,0.0,0.0
2.310235023498535,1.916,0.164,1.723,-0.207,1.109,0.0,0.0,0.0
2.3201072216033936,1.883,0.165,1.724,-0.212,1.11,0.0,0.0,0.0
2.33001708984375,1.718,0.172,1.721,-0.198,1.107,0.0,0.0,0.0
2.3400511741638184,1.664,0.167,1.723,-0.205,1.102,-0.006,0.0,0.0
2.350465774536133,1.872,0.164,1.728,-0.208,1.107,0.0,0.0,0.0
2.359936475753784,1.653,0.17,1.732,-0.212,1.104,0.0,0.0,0.0
2.370105504989624,1.653,0.167,1.729,-0.205,1.105,0.0,0.0,0.0
2.380592107772827,1.85,0.167,1.734,-0.225,1.107,0.0,0.0,0.0
2.390166997909546,1.609,0.162,1.724,-0.217,1.105,0.0,0.0,0.0
2.4000051021575928,1.609,0.172,1.733,-0.208,1.105,0.0,0.0,0.0
2.4100399017333984,1.609,0.172,1.726,-0.232,1.1,0.0,0.0,0.0
2.4202563762664795,1.587,0.17,1.734,-0.22,1.105,0.0,0.0,0.0
2.430020332336426,1.335,0.17,1.738,-0.212,1.105,0.0,0.0,0.0
2.4401307106018066,1.751,0.169,1.735,-0.213,1.097,0.0,0.0,0.0
2.450310468673706,1.324,0.17,1.738,-0.22,1.094,0.0,0.0,0.0
2.4599385261535645,1.707,0.172,1.739,-0.22,1.097,0.0,0.0,0.0
2.47019100189209,1.313,0.173,1.745,-0.206,1.094,0.0,0.0,0.0
2.480278730392456,1.477,0.174,1.743,-0.218,1.096,0.0,0.0,0.0
2.490008592605591,1.455,0.175,1.748,-0.21,1.094,0.0,0.0,0.0
2.4999990463256836,1.225,0.172,1.733,-0.225,1.085,0.0,0.0,0.0
2.510578155517578,1.401,0.177,1.736,-0.22,1.089,0.0,0.0,0.0
2.5199313163757324,1.401,0.173,1.747,-0.235,1.083,-0.001,0.0,0.0
2.5301504135131836,1.565,0.175,1.737,-0.218,1.092,0.0,0.0,0.0
2.540818452835083,1.127,0.175,1.746,-0.237,1.092,-0.001,0.0,0.0
2.550347089767456,1.543,0.174,1.748,-0.228,1.094,0.0,0.0,0.0
2.5601935386657715,1.346,0.18,1.743,-0.23,1.096,0.0,0.0,0.0
2.5700862407684326,1.324,0.18,1.748,-0.232,1.085,0.0,0.0,0.0
2.580200433731079,1.51,0.18,1.748,-0.244,1.083,-0.001,0.0,0.0
2.5906543731689453,1.499,0.175,1.743,-0.22,1.083,0.0,0.0,0.0
2.60006046295166,1.291,0.175,1.747,-0.237,1.083,0.0,0.0,0.0
2.609959125518799,1.269,0.18,1.744,-0.235,1.08,0.0,0.0,0.0
2.6197762489318848,1.455,0.175,1.758,-0.227,1.085,0.0,0.0,0.0
2.6315386295318604,1.466,0.176,1.75,-0.237,1.081,0.0,0.0,0.0
2.6401798725128174,1.236,0.177,1.748,-0.244,1.083,0.0,0.0,0.0
2.6499619483947754,1.444,0.182,1.757,-0.242,1.076,0.0,0.0,0.0
2.66184663772583,1.39,0.182,1.757,-0.225,1.075,0.0,0.0,0.0
2.6700305938720703,1.423,0.177,1.759,-0.249,1.081,0.0,0.0,0.0
2.680142879486084,1.401,0.185,1.759,-0.23,1.077,0.0,0.002,-0.002
2.690103769302368,1.412,0.185,1.761,-0.25,1.079,0.0,0.0,0.0
2.7009143829345703,1.39,0.182,1.761,-0.237,1.08,0.0,0.0,0.0
2.710857391357422,1.368,0.178,1.756,-0.259,1.073,0.0,0.0,0.0
2.7199127674102783,1.39,0.177,1.764,-0.25,1.081,0.0,0.0,0.0
2.7303788661956787,1.368,0.18,1.768,-0.249,1.078,0.0,0.0,0.0
2.740128993988037,1.368,0.174,1.764,-0.244,1.072,0.0,0.0,0.0
2.75003981590271,1.357,0.183,1.774,-0.249,1.068,0.0,0.0,0.0
2.760779619216919,1.346,0.174,1.764,-0.254,1.074,0.0,0.0,0.0
2.7705116271972656,1.357,0.18,1.77,-0.257,1.071,0.0,0.0,0.0
2.780371904373169,1.335,0.182,1.773,-0.249,1.068,0.0,0.0,0.0
2.789879560470581,1.324,0.179,1.773,-0.262,1.07,0.0,0.0,0.0
2.8009541034698486,1.324,0.175,1.78,-0.255,1.064,0.0,0.0,0.0
2.8108344078063965,1.324,0.18,1.766,-0.238,1.068,0.0,0.0,0.0
2.8198952674865723,1.324,0.183,1.769,-0.245,1.066,0.0,0.0,0.0
2.830221652984619,1.324,0.183,1.778,-0.254,1.067,0.0,0.0,0.0
2.8408093452453613,1.302,0.186,1.776,-0.265,1.068,0.0,0.0,0.0
2.8499233722686768,1.28,0.182,1.776,-0.249,1.061,0.0,0.0,0.0
2.860074520111084,1.291,0.188,1.79,-0.252,1.071,0.0,0.0,0.0
2.8702733516693115,1.291,0.19,1.777,-0.26,1.066,0.0,0.001,-0.001
2.88083553314209,1.291,0.192,1.786,-0.254,1.061,0.0,0.0,0.0
2.8899638652801514,1.258,0.18,1.779,-0.259,1.061,0.0,0.0,0.0
2.899991512298584,1.247,0.183,1.78,-0.254,1.058,0.0,0.0,0.0
2.910428047180176,1.269,0.183,1.779,-0.252,1.06,0.0,0.001,-0.001
2.9199321269989014,1.247,0.191,1.781,-0.26,1.059,0.0,0.0,0.0
2.9302690029144287,1.247,0.182,1.792,-0.262,1.059,0.0,0.0,0.0
2.941648483276367,1.225,0.185,1.79,-0.26,1.053,0.0,0.0,0.0
2.950352907180786,1.214,0.187,1.788,-0.25,1.053,0.0,0.0,0.0
2.9599485397338867,1.236,0.186,1.79,-0.262,1.057,-0.005,0.0,0.0
2.969963550567627,1.214,0.183,1.793,-0.264,1.047,0.0,0.0,0.0
2.9804792404174805,1.203,0.18,1.785,-0.27,1.051,0.0,0.0,0.0
2.9899699687957764,1.214,0.185,1.799,-0.265,1.05,0.0,0.0,0.0
2.9999499320983887,1.192,0.182,1.792,-0.267,1.05,0.0,0.0,0.0
3.011216163635254,1.192,0.19,1.791,-0.267,1.043,0.0,0.0,0.0
3.0199503898620605,1.192,0.19,1.803,-0.265,1.055,0.0,0.0,0.0
3.0300722122192383,1.192,0.188,1.803,-0.262,1.051,0.0,0.0,0.0
3.040487289428711,1.171,0.187,1.793,-0.272,1.05,0.0,0.0,0.0
3.050886631011963,1.16,0.182,1.796,-0.282,1.045,0.0,0.0,0.0
3.059908628463745,1.149,0.192,1.806,-0.284,1.046,0.0,0.0,0.0
3.070563316345215,1.16,0.185,1.806,-0.27,1.047,0.0,0.001,-0.001
3.0803847312927246,1.138,0.194,1.807,-0.245,1.042,-0.003,0.0,0.0
3.0901527404785156,1.138,0.188,1.812,-0.249,1.039,-0.001,0.0,0.0
3.1000614166259766,1.127,0.184,1.805,-0.27,1.038,0.0,0.0,0.0
3.1101016998291016,1.105,0.188,1.806,-0.275,1.038,0.0,0.0,0.0
3.1204609870910645,1.105,0.186,1.815,-0.267,1.035,0.0,0.0,0.0
3.1299681663513184,1.116,0.19,1.801,-0.272,1.03,0.0,0.0,0.0
3.140021562576294,1.094,0.19,1.814,-0.275,1.039,0.0,0.0,0.0
3.1515936851501465,1.094,0.19,1.822,-0.269,1.037,0.0,0.0,0.0
3.1603634357452393,1.094,0.186,1.823,-0.257,1.041,-0.003,0.0,0.0
3.1700587272644043,1.083,0.191,1.82,-0.279,1.037,0.0,0.0,0.0
3.1805779933929443,1.061,0.187,1.811,-0.274,1.033,0.0,0.0,0.0
3.19075345993042,1.083,0.186,1.819,-0.289,1.032,0.0,0.0,0.0
3.200584650039673,1.061,0.188,1.821,-0.28,1.03,0.0,0.0,0.0
3.2099380493164062,1.05,0.191,1.823,-0.27,1.03,0.0,0.0,0.0
3.221046209335327,1.05,0.184,1.826,-0.282,1.024,0.0,0.0,0.0
3.2298574447631836,1.05,0.19,1.824,-0.286,1.027,0.0,0.0,0.0
3.2404911518096924,1.028,0.188,1.836,-0.28,1.024,0.0,0.0,0.0
3.250884532928467,1.017,0.195,1.83,-0.275,1.026,0.0,0.0,0.0
3.261247158050537,1.028,0.193,1.835,-0.285,1.027,0.0,0.0,0.0
3.270047903060913,1.017,0.192,1.834,-0.284,1.027,0.0,0.0,0.0
3.2800471782684326,1.006,0.19,1.836,-0.263,1.018,0.0,0.0,0.0
3.2900888919830322,0.995,0.189,1.847,-0.274,1.022,0.0,0.0,0.0
3.3000874519348145,0.973,0.19,1.845,-0.296,1.022,0.0,0.0,0.0
3.3099453449249268,0.973,0.188,1.833,-0.28,1.02,0.0,0.0,0.0
3.3216214179992676,0.995,0.192,1.84,-0.28,1.022,0.0,0.0,0.0
