x1,y1,z1,phix1,phiy1,phiz1,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint
1.060000610818216,-0.39066752222465895,1.188723781468966,1.085372440394873,-0.10596628926873333,2.712000403955893,0.978659833961018,-0.0047215240385298785,-0.6303118492909112,0.19208212371050504,-0.18940642078584347,0.5342981588251172
0.9891504587844528,-0.29663814053510784,1.2238164879490665,1.0611832865656672,-0.4091431355336894,2.6048606440702513,1.012319712231374,0.18784477396735966,-1.0936628886796136,0.044478755074917053,-0.06891407637684033,1.2617172482382442
0.849929782649042,-0.16242922689779282,1.4293551678016025,-1.413623261749575,-1.4222939848711933,-1.4167190466189161,1.0325621141693055,0.14658274501573487,-1.2800707111176362,0.5790626860066119,0.18815249528603228,2.220692467690487
0.9328779517960543,-0.20443644927827026,1.3041077438839772,0.6782195306958092,-1.1459885543765378,2.9166986792784146,1.0506239822762167,0.35303147319400363,-1.3229624620614677,-0.5768564686085824,0.13260984804811038,2.7044438367851438
0.9798875653741623,-0.18824173119694598,1.302912369985869,-0.47382994522779587,-1.1671681273344205,-2.1528471634836577,1.1010420936525858,0.3861402187026588,-1.211970972857043,-0.7186801037318107,0.4023368225322681,3.0652634313542197
1.0027164640170851,-0.2782562749790194,1.1429578125521482,0.9058178600592536,-0.30392063471512165,2.614895511270883,1.0169319248813968,0.46234819193022414,-1.3423114595657584,-0.6710196551568721,0.09381147268650025,1.8479462197299235
0.8838864840577294,-0.18098803644199107,1.202085495913478,0.6518829455611255,-0.9249529990056645,2.7927346163149407,1.028803542388669,0.4805350175684566,-1.5377680888874004,-0.10558967371815964,0.22856804561815824,2.0999331339163305
0.926897097759918,0.0002637631865319151,1.2143184191895955,-0.12027636253584628,-1.0090538485606668,-3.0407372938715906,1.2095887668816863,0.5130027010139395,-1.5680803526767342,0.27970205065811804,0.7573218263542634,1.9161568187676146
0.9627370618183195,-0.05245786937603712,1.1723690507253024,-0.30236897539599106,-0.8560508458933827,-2.655731832624247,1.1911762700821198,0.5959931376398844,-1.4672008523666262,-0.29191256115997444,0.760682568155552,2.3727219620130366
0.9403257902007987,0.0068287222720112145,1.0596353985772577,-0.2501375602691942,-0.7080531717811884,-2.845163694545559,1.2345641621929175,0.7886596070578102,-1.5979407635736695,-0.3514268698112799,0.9066212306818304,2.170089324330128
0.9588348057971765,0.006435693878531934,1.1091504702377275,-0.8726953033168336,-0.024237390535330583,-1.7066316188046577,1.39346257299969,0.7439063294747692,-1.3872682529396192,-0.622542118000764,1.5357042768772082,3.1656600994175714
0.9844742062091869,0.2628007140165162,1.3067139698057053,-1.2397279900604576,-0.6139953021861966,-2.5413352940703473,1.587505787516541,0.49824595043050657,-1.49923197328315,0.2742031721290026,1.8463253691505805,2.0496069889806665
0.8754655250852333,0.1898111186311031,1.3275772592966244,-1.1932031946151656,-0.9444421503372222,-2.3629799830360914,1.449984957161706,0.4697388413244221,-1.7034272692359815,0.7322236440679015,1.4214262746735837,2.0453060953129945
0.9503388372355634,0.14275654970150461,1.548514712379453,-1.9459671740416826,-0.34230136182980164,-1.9185775080137828,1.5149069273638194,0.11534152950835352,-1.2952767273619683,0.9949937756195073,1.7943345049129888,2.7438039581388654
0.9866394807491903,0.29186913279259996,1.5213592062895864,-1.8543514756671953,0.0025757618163959606,-2.3960125231321174,1.7447385034194483,0.11716398446815912,-1.0978088877593741,0.48653991088769644,2.51175168621627,2.7255358506771077
1.017411894175252,0.32655326621976094,1.5880682549514789,-2.20955920229436,0.7290579375446136,-2.9146458673651665,1.8235456765111753,0.017823665227894026,-0.7696867424227971,-1.2039654218573679,3.2000005397256994,1.907240392335742
1.0140251407717065,0.38300270250562257,1.310378144745029,-1.4020930835344292,0.2647011114550528,-2.512862523537689,1.7852978747221897,0.4472961861007434,-1.1426378621411075,-0.6663626742061712,2.4182695151408042,2.189301942070729
1.0533909635268288,0.28487656414284546,1.1067908920160137,-0.9007340081043824,0.3367208478565509,-2.2353802632147666,1.6563976823488193,0.5696074744654238,-0.9813025790693057,-1.1291583319074805,2.0399145129253116,2.447622502444364
0.9433014265473412,-0.16184924574777698,1.2961129224618793,1.267302787291623,0.1917253324519262,2.0240856152024573,1.1805427485500557,0.4429572616135813,-1.5245925311969737,-1.6999736147184308,-0.8114327268045951,2.6815689526880617
0.9251941325142015,-0.29253690650770253,1.5281571167665504,2.6755226161174543,1.2278349402986322,-2.9336150776695957,1.1352093930021772,0.29016200327979647,-1.5391446136436198,-1.500541766966525,-1.0682237215233839,1.3301459818191854
0.9284773258085453,-0.17764014225060537,1.4108642517734489,1.5414595018781792,-0.009463151256046595,2.094914393165863,1.1695594904591262,0.20745249359638063,-1.3815953541708774,-1.1826227996653174,-0.8100581797697357,2.5415837461733344
0.985422429013564,-0.20639417209233685,1.4366304545731738,1.5407773391808446,-0.9137037558527564,2.200076908923149,1.105253595059093,0.03832297266420159,-0.9812528267329261,-0.7351645880224797,-0.3191155937480641,2.6609722373762534
0.8964888313306454,-0.22130236054253338,1.5098527733738696,1.8750522641534941,-1.0889592959166876,1.807054042914353,1.0439186633394586,0.003819663622254943,-1.0932034718587609,-0.4717618100343648,-0.36212124750442776,2.798539134117942
1.0112137782331134,-0.24218835407289185,1.698955586184343,3.108858401778363,0.8489213998140008,-2.453102931111362,1.2240409906875307,-0.011388004679200314,-1.1976831679906201,-1.2944666710684816,-1.2707092863488576,0.9254413555723553
0.9587264678054755,0.002970122552336432,1.7584454011215571,-2.4737659693063145,-0.4727627180336662,-1.1532215685939666,1.2628173282740107,0.07354463895098817,-1.3246321984757916,-1.5413248307008702,-1.0313834060927496,-0.6897325855751739
0.9235182895725189,0.13075664573082904,1.7013878570932088,-2.6037243136846984,-0.8784505966808069,-1.05396040919402,1.378341433810843,0.13070497389212576,-1.4281987463632966,-1.5368559814281637,-1.245917541218497,-1.0422674503193021
0.940150231295803,0.0034344710672235684,1.713287292651735,3.127753373050191,-0.9411441041235165,-0.026591529660370483,1.216535909951685,-0.058619158527883464,-1.1338161021981588,-1.1449644093151399,-0.7688646133563415,-1.854565361895078
0.8298139956751867,0.006725547348774896,1.5960779858838223,1.9896114965673377,-0.708847302678682,1.3066245369136662,1.246456026291285,0.002215828942583542,-1.35462705260617,-0.9054527469799325,-0.9580185875980023,-2.7625641665439153
0.8997042400352385,-0.11559692745544463,1.4420469871396067,1.5814036894778416,-0.5735090960962576,1.8947366849396583,1.1601686609834267,0.1899254064321596,-1.3680946910087126,-1.1380056331965145,-0.6734748047096657,-3.1954923013496708
