x1,y1,z1,phix1,phiy1,phiz1,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint
0.9088284523365023,0.34156959335807885,1.2526995668918641,-1.1869330161318221,-0.5109858420062574,-2.3796294050596307,1.589200496673584,0.5775748926350097,-1.6754097938537598,0.3514515596577148,1.7841835021972656,2.2316081523895264
0.8336461596485296,0.055304275170191736,1.2315894824158893,-1.0918541089119014,-0.6319663733515775,-1.8322620419643252,-1.5186460653888147,-2.500038286248678,-1.357466220855713,1.486621542567871,1.865706443786621,-0.615701977406637
1.0544778848611158,-0.38596065533572615,1.3904879698575892,-1.509607449442753,0.19176980009114475,-0.47379457275101355,-1.842262093220846,-2.500002523461813,-0.901115894317627,-1.7826057873167933,-2.4999998251544397,-1.8787840048419397
1.0088223442826263,0.11403354317143219,0.9909117297753285,0.2638163592961053,0.574907855610336,0.16385475115816384,-1.1719420591937464,-2.500014921227926,-1.3738675117492676,-1.23031838357959,-0.6652663389789026,-1.8458026091205042
0.9960108122920874,0.246480859892738,1.0426227776916939,0.5756645669168771,-0.6034733513554363,1.7638750803830319,1.5472111701965332,-0.6509369176677247,1.4555519262896937,1.9685517984577636,-1.6296079794513147,-2.4915908018695276
0.8835058257048539,-0.01846819856129782,1.567479738877764,2.056486064900465,0.36730197765573913,1.9360868186124383,1.3892836570739746,-1.1927498143962403,1.1345775763141077,-2.1512052021422328,-1.532773796712057,2.4943172931671143
0.8495082853931024,-0.17708854612005376,1.4447718394762648,2.1567388039012005,1.3722369233340719,2.602172302577305,1.1959333419799805,0.4341069894978027,-1.7213339805603027,-1.633341451684469,-1.2570026556598108,1.6065566539764404
0.9653663338602695,-0.2237907449512545,1.138357976321506,-0.8688891124539313,0.5281420405216144,-0.47403581176677,1.1995816230773926,0.5409170824238281,-0.8766598701477051,2.5000054079243164,-1.2721884886371058,1.4800474643707275
0.8506500536829644,0.1912930846518948,1.1795894591273735,0.703495592800815,1.0122861406092387,0.4250630979645314,-1.0391386190997522,-2.500002523461813,-1.1977028846740723,1.1771976190754394,0.26017308235168457,1.488147497177124
0.9714660791440526,-0.2986175759210064,1.4226368261051157,1.6971931515787668,0.5144980008861197,2.460567716957956,-1.7231295744525355,-2.471102376977438,-0.26581478118896484,2.038224144572876,-2.1623414198504847,-1.022348705922262
1.0458390598613594,-0.24385396113166163,1.0980651237693784,0.7775003925288038,0.6169807343636168,1.9048733408747804,1.0788464546203613,0.441023512477539,-1.4176888465881348,0.6001388269611816,0.6136236190795898,-0.29758960405458623
0.8207509469394704,0.07731303901882328,1.2679169600141593,1.2669777540674776,0.7183510423608712,1.2943718075652892,1.5538086891174316,0.5435516077229003,-1.6992225646972656,-1.778189321557516,-1.9611595312701624,2.5000040531158447
1.05702390441926,-0.32708868818452275,1.3914729467578377,-1.4963659251418702,1.2052104594846371,-0.5107954011430738,-1.7488234678851526,-2.4849678478636683,-1.0819706916809082,0.6555148798176269,2.246328353881836,1.4302318096160889
0.9198056195572792,0.2007945427824363,1.1216473868472325,-0.06648197253666233,0.9584848062589919,-0.5206294010208521,1.6988201141357422,0.36519305288281245,-0.6827373504638672,2.5000173288532714,-2.4999998251544397,0.9963524341583252
1.0101540638233681,0.3851177442508189,1.1336477765644157,-0.9436577127837484,0.30748750148234905,-2.2484777935797258,1.697740077972412,-0.5079630178264161,1.1623294989215296,-2.1056133709349574,2.117609977722168,2.4288723468780518
0.8195188134190922,0.10849368263838481,1.5746637830596963,-1.9157566100555443,-0.3589050922160495,-1.5253168748128718,1.2811846733093262,-1.1732466977885743,1.6627691427813929,2.5000054079243164,-1.1847108046161097,-0.29167491594423467
0.9141513271337482,0.3414085447271274,1.5613960733968932,-1.9345159788428112,0.5156725313136983,-2.4389546954217005,-0.9870765844928187,-2.500002523461813,-0.6880860328674316,1.1532577711292724,0.11848044395446777,-0.589785401021139
0.8387777786243911,0.15045586337380262,1.2899882725058296,0.23937331480035207,1.3353927578744407,-0.005109184420383883,1.677586555480957,0.5428449350544433,-1.3829317092895508,-2.497275491754049,-2.4448989073382776,1.5752708911895752
0.8938260272332202,-0.033713599358022386,1.1109923293269068,0.8588328493523041,0.5882045157176276,1.3038155489035443,-1.3149645964251917,-2.3113838634886683,-1.6873822212219238,1.0042506891437988,1.1755266189575195,2.4999806880950928
0.834738691540044,-0.0542428012018205,1.3232038946514708,-0.8857919279407267,1.3089805710796036,-0.7029274048820038,1.397697925567627,0.6678778368183593,-1.669135570526123,-2.342440267602438,-1.7258837858783167,1.4464819431304932
0.8726645501481081,-0.054499155867979474,1.5673799961517632,2.1230345264434347,0.6383595207502325,2.157667349641708,-1.3574021498309534,-2.500002523461813,0.03309947649110967,1.6151117521473388,-1.277560059224264,-0.6591151396380823
1.0121952501686362,-0.06480172406918212,1.0163189079914392,0.6807421960408611,-0.24195911558816802,2.3257266000599484,1.1423640251159668,0.5807005602070312,-1.560023307800293,0.3020936685749511,0.5979118347167969,0.8756835460662842
0.9296426311932828,0.38689298928946,1.318454127636606,1.4811177527696946,-0.23141966126558206,0.8537950373879541,-1.0103638807879847,-2.500026365319723,-0.34534740447998047,1.9952503877827148,-0.5917757193194788,1.0142343044281006
