x1,y1,z1,phix1,phiy1,phiz1,torso_lift_joint,arm_1_joint,arm_2_joint,arm_3_joint,arm_4_joint,arm_5_joint,arm_6_joint,arm_7_joint
-0.29187464288311415,0.5432480823099302,-0.7602244082099497,1.3298733896181938,-1.2626348848315732,2.4977606356594397,0.29642688252543936,1.610084845793362,-0.9300979551042644,-3.13980162417975,1.8306198517825214,-1.57701571762823,-0.6199674382823896,-1.5768677851512432
0.33799658558025036,0.28784244624715477,-1.333413708737059,2.5725738211155393,-1.4635973433722649,-2.8776379579326434,0.2821956663459985,2.6702338456663797,0.9842415177415993,-2.6979858493667632,-0.3133479765143019,1.880312692952785,-1.3144825508136482,1.619245238225717
-0.7281433578197503,-0.01934147400370123,-0.9867917296534293,-2.6454596268277855,-0.3648523062736244,0.09128320425775574,0.3279380999296154,0.23475213802527212,0.9215929512572989,-0.7595091595132869,1.0678567174505094,-1.8605369403971705,-0.19631228950017285,-0.6106143756792543
0.14848620815302893,0.44149273743734774,-1.1503671716822366,2.1029243868236542,-0.12440597688006357,0.2392603444042425,0.019743557745099994,2.3642910669602433,0.9319320778274962,-0.4908062813732878,-0.32325329598042707,1.7724989061344127,-0.1957075549224743,-0.9961969721872179
0.6207768960196659,-0.10322229730696886,-0.12261368507748788,-2.330078380562683,0.16982141055973976,-1.5009774716531785,0.3476034373289581,2.599492190720513,-1.3105652905274576,-1.2173109720882433,1.2023672616378112,1.13776164920971,0.5084962703962879,-1.7689922619228
-0.055832847149667075,-0.04555766224551114,-0.29469896318635774,1.6954436634502277,0.6696917945189762,-2.9035429174263347,0.04601613574165699,0.6077869029758327,0.7883238609286964,0.017006012558163554,2.286819145020242,-1.2982480635495561,1.386523389522903,-1.6700500048704094
-0.5594788173732368,0.1689461827058148,-0.06684017503900125,-0.5546086693431462,-0.2838684667454805,-1.5351221867895581,0.10290101989814217,0.5705085397544543,-0.871694502980727,0.7431259298214129,-0.31850171157379775,-1.9834132193090959,-1.1722577902184061,-1.7322124669475805
-0.2587789553684393,-0.21349233217813546,-0.42419800195563856,-2.734290104895432,0.4035711880237719,1.0467664776597754,0.28227385722104326,2.187560496411493,-1.5007594782098919,0.9244811241146745,2.2863888519346323,1.7302153619074343,1.1715799222101073,-0.2525352611014359
0.5072716911633178,0.36965371900906313,-0.007045578980751699,-1.2530043905098613,-0.17426146946866972,-2.9271019515657155,0.24376420034761448,2.6788570510744263,-1.0001116503974008,0.7499884949915209,0.19456412943045445,-1.5498287788308225,-1.1987584185820774,-1.5326246428844152
-0.1559136191396201,-0.6746781163762211,-0.007043397339214497,3.0391233977292393,0.33120318579106467,2.6237736278683466,0.10250999765423231,0.1719243967723513,-0.7777888870811427,1.4004511322583206,0.6766355099756214,1.9020019860414628,-0.852581396914903,-0.6928449256987527
0.10656575659809253,0.2219177577965364,-0.7748017962263853,-0.3199713149354966,-1.140013363668226,-0.5038913462656893,0.32011888028774604,1.8541997957798997,-1.4198255153351194,-2.154677691669255,2.2514191274282056,-0.9360254153875224,1.393646582088252,-1.7740589343955957
-0.09696406685282821,0.26715902682980286,-0.2983073462679287,0.39450443897525395,0.6883699994934687,0.06891429194566842,0.019469812681107933,2.3682965009059993,0.8995681541640334,0.5046703075568726,1.9939061396563733,0.813307874504645,-1.1594443800521632,1.848323588271453
0.32137472467133277,0.6371487364321362,-0.961073495244035,1.432411063673273,0.8424359703808411,-1.6327140024378088,0.19336916198630916,2.67888573859302,0.920242994686501,-2.1726671185637936,-0.3227052828976297,-0.8813282814647224,-1.1004422420687698,-1.3604682931857712
-0.32134941701267694,0.15123738664762743,-0.14651241534678217,-1.361302445505933,-0.04582767994106085,-0.6887847240760765,0.13332188200802975,2.493040770395356,-1.406512463921293,1.2261079137645552,1.8078644806319357,-0.733439572776337,-0.8115354321637385,0.4159399434735538
0.2070718454445305,0.39025902217400904,-1.152005335016843,1.7227930523821497,0.07525336935849894,0.3397172921491448,0.029947639377611322,2.238017436186238,0.8904979187419415,1.0210772508844894,-0.32376541277692494,0.22583760659484692,-0.566725359303657,2.0481233413665794
-0.39206285657337925,-0.17235487142788078,-0.5690634217823844,2.203211621885874,0.5325017631936841,1.804434663599241,0.019899942137774677,0.23580481824348803,-1.0015308941020349,-2.380088024681014,2.286404768352183,0.19086545124302012,0.9960078799370816,-1.7066893935705751
-0.23744762722663149,-0.08767349032635226,-0.7404505296444622,3.1048472712989277,-1.208250007007155,1.546163736387576,0.30768632098581394,2.2022410343192114,-1.2319148473860102,1.199518200688454,2.283981109606247,1.4545327139698014,-0.5186524853179514,-0.9470221666108298
-0.26470439773770427,0.3846950823597981,-0.5240308439917128,-3.028347477177396,-0.008107191543310044,0.48694965930839246,0.33278601610758635,0.4009247487455855,-1.1059734928669005,-1.531988567355609,2.0263926162628003,-1.8126070159257037,-0.6717386606432375,0.7784613064855359
0.09256240139568428,-0.6203104446318579,-0.5121044003694903,-2.436646170152359,0.10576857863888334,-2.4559778564639316,0.22366643670059153,0.06988714904874106,0.8127943047188916,1.1924964172962527,2.1339843310649362,0.8781433767739495,0.10315641055095019,1.8169112271108474
0.4377684379841963,0.3067580680015631,-0.9306523216194009,1.9256434404823684,-1.0540752052104132,-1.470180887371215,0.34130895904672504,2.459006691752176,-1.078697977534266,-2.669760213582895,2.0581300618074,2.0743189809074627,-0.5303113231382153,0.16038241558058985
0.1977553703406767,0.6060140305393814,-0.44019456736767815,0.10273433727657176,0.39930077226422417,2.9506125045338876,0.028656892014178523,2.0519701359519327,-1.012532728436234,-2.977572937234899,2.0773827964695157,1.8974138437983776,0.9013642592009705,-0.42921314089138385
