q_0,q_1,q_2,q_3,q_4,q_5,q_6,q_7,q_8,q_9,q_10,q_11,q_12,q_13,q_14,q_15,q_16,q_17,q_18,q_19,q_20,q_21,q_22,q_23,q_24,q_25,q_26,q_27,q_28,q_29,q_30,q_31,q_32,q_33,q_34,q_35,q_36,q_37,q_38,q_39,q_40,q_41,q_42,Fx,Fy,Fz,Mx,My,Mz
1.4517202964094844,0.3706702216661955,0.9981030378761132,-0.13690478792705085,0.6975718382823194,0.7012049168508416,0.054426778852391035,0.24378304181558894,-0.07516859922440804,0.008746583777569813,0.04821803732695206,0.039214136093592936,0.066138467443761,0.3247475766112738,-0.033023035882854226,-0.009171160562387882,-0.0007313128617283251,-0.010768995808324926,0.056213937455956924,0.38096521093876323,-1.1423620915554824,-0.23056821390049434,0.28633567598156373,-0.20724180364279612,0.017457222838718294,-0.08803458609921198,-0.0570968730952644,-0.009959375459000776,-0.007397340293867018,-0.006744877976051363,-0.19296876947650204,-1.1049097664596075,0.06857942632231764,0.4015650310466152,0.264140886561987,0.05027548230328764,-0.1921002078171948,0.16705424189441515,-0.10277125953177779,0.0029825845656043467,0.03382942277393431,0.04894267310368285,0.08846249643877697,-5.820956542212504,1.4203064079925372,929.4762667687246,324.9414067117117,-1342.5222545383913,13.766557324955976
1.4517202964094844,0.3706702216661955,0.9981030378761132,-0.13690478792705085,0.6975718382823194,0.7012049168508416,0.054426778852391035,0.24378304181558894,-0.07516859922440804,0.008746583777569813,0.04821803732695206,0.039214136093592936,0.066138467443761,0.3247475766112738,-0.033023035882854226,-0.009171160562387882,-0.0007313128617283251,-0.010768995808324926,0.056213937455956924,0.38096521093876323,-1.1423620915554824,-0.23056821390049434,0.28633567598156373,-0.20724180364279612,0.017457222838718294,-0.08803458609921198,-0.0570968730952644,-0.009959375459000776,-0.007397340293867018,-0.006744877976051363,-0.19296876947650204,-1.1049097664596075,0.06857942632231764,0.4015650310466152,0.264140886561987,0.05027548230328764,-0.1921002078171948,0.16705424189441515,-0.10277125953177779,0.0029825845656043467,0.03382942277393431,0.04894267310368285,0.08846249643877697,-5.766020449635781,1.5815540624919315,930.4210093138053,325.2094537474876,-1343.390870312034,14.074441820150545
1.4517202964094844,0.3706702216661955,0.9981030378761132,-0.13690478792705085,0.6975718382823194,0.7012049168508416,0.054426778852391035,0.24378304181558894,-0.07516859922440804,0.008746583777569813,0.04821803732695206,0.039214136093592936,0.066138467443761,0.3247475766112738,-0.033023035882854226,-0.009171160562387882,-0.0007313128617283251,-0.010768995808324926,0.056213937455956924,0.38096521093876323,-1.1423620915554824,-0.23056821390049434,0.28633567598156373,-0.20724180364279612,0.017457222838718294,-0.08803458609921198,-0.0570968730952644,-0.009959375459000776,-0.007397340293867018,-0.006744877976051363,-0.19296876947650204,-1.1049097664596075,0.06857942632231764,0.4015650310466152,0.264140886561987,0.05027548230328764,-0.1921002078171948,0.16705424189441515,-0.10277125953177779,0.0029825845656043467,0.03382942277393431,0.04894267310368285,0.08846249643877697,-5.7686895536966984,1.7903656748743375,931.2170331862892,325.3478454747127,-1344.0974883276544,14.47510977014486
1.450594125165759,0.37104114618156503,0.9980847807266253,-0.12581467037216282,0.6984259042018134,0.7028664117772622,0.04848435061315904,0.20957062269906934,-0.07754475139703647,0.00791093818876716,0.037580563392129326,0.02138562459987957,0.010367818627180631,0.2977846992086363,-0.03623583664466508,-0.017897628807600707,0.010231120985108661,-0.04024848567354283,0.03712318921577697,-0.09938666821883532,-1.058825177778169,0.1028445418753186,0.4216666039883001,0.2360392611160877,0.04159586395465972,-0.1564172191233401,-0.051192437138979696,-0.014878878739848795,0.022461952321246918,-0.04650509491785797,0.02687214495085541,-1.097177745268698,-0.13748121120957346,0.46203939953533263,0.2049887405869467,0.042657733313300965,-0.23476920578654137,0.1359648378586265,-0.09757423014968841,0.007748708600763642,0.02295598357797981,0.01532679263447571,0.028395295366893624,-5.840709662023753,2.0463479308911676,931.8577454092133,325.3579432524353,-1344.6499584787896,14.967898024043818
1.450594125165759,0.37104114618156503,0.9980847807266253,-0.12581467037216282,0.6984259042018134,0.7028664117772622,0.04848435061315904,0.20957062269906934,-0.07754475139703647,0.00791093818876716,0.037580563392129326,0.02138562459987957,0.010367818627180631,0.2977846992086363,-0.03623583664466508,-0.017897628807600707,0.010231120985108661,-0.04024848567354283,0.03712318921577697,-0.09938666821883532,-1.058825177778169,0.1028445418753186,0.4216666039883001,0.2360392611160877,0.04159586395465972,-0.1564172191233401,-0.051192437138979696,-0.014878878739848795,0.022461952321246918,-0.04650509491785797,0.02687214495085541,-1.097177745268698,-0.13748121120957346,0.46203939953533263,0.2049887405869467,0.042657733313300965,-0.23476920578654137,0.1359648378586265,-0.09757423014968841,0.007748708600763642,0.02295598357797981,0.01532679263447571,0.028395295366893624,-5.989477588786005,2.34971842168919,932.3419974260106,325.24385838739937,-1345.0584557638429,15.551595578255052
1.4495757464801986,0.37143109763337123,0.9980168641193129,-0.12284113032572849,0.6976897582480791,0.7040126559625562,0.050052354395988916,0.20592158254621112,-0.08160677155976338,0.0025837354788012,0.0386858574160267,0.02099295607482592,0.0009319105892181181,0.29421379749051657,-0.03543086528292541,-0.02477646048067402,0.01122966501971444,-0.04617578703579387,0.0430414192139735,-0.0674692540514551,-0.9438478108566808,0.0024270071108632996,0.5365865265008161,0.35428239769455794,0.04141581560827965,-0.17055640468572383,-0.04912370461421957,-0.01097004168554639,0.03069351592122555,-0.05776509842047559,-0.05799030395052961,-1.0352494638201977,-0.08257290314886162,0.5137555596002997,0.265149489985935,0.04254372388203973,-0.24592784497512796,0.13318789386475732,-0.09345928502201932,0.012746477406702976,0.021189760082057398,0.011380861590615398,0.022053532246045976,-6.217297258732957,2.701416122755568,932.6730223919109,325.01195947687273,-1345.332651260162,16.224559450911407
1.4495757464801986,0.37143109763337123,0.9980168641193129,-0.12284113032572849,0.6976897582480791,0.7040126559625562,0.050052354395988916,0.20592158254621112,-0.08160677155976338,0.0025837354788012,0.0386858574160267,0.02099295607482592,0.0009319105892181181,0.29421379749051657,-0.03543086528292541,-0.02477646048067402,0.01122966501971444,-0.04617578703579387,0.0430414192139735,-0.0674692540514551,-0.9438478108566808,0.0024270071108632996,0.5365865265008161,0.35428239769455794,0.04141581560827965,-0.17055640468572383,-0.04912370461421957,-0.01097004168554639,0.03069351592122555,-0.05776509842047559,-0.05799030395052961,-1.0352494638201977,-0.08257290314886162,0.5137555596002997,0.265149489985935,0.04254372388203973,-0.24592784497512796,0.13318789386475732,-0.09345928502201932,0.012746477406702976,0.021189760082057398,0.011380861590615398,0.022053532246045976,-6.5209234408457375,3.1031297308999495,932.8573282468457,324.6704137989738,-1345.47920033503,16.98478358530967
1.4495757464801986,0.37143109763337123,0.9980168641193129,-0.12284113032572849,0.6976897582480791,0.7040126559625562,0.050052354395988916,0.20592158254621112,-0.08160677155976338,0.0025837354788012,0.0386858574160267,0.02099295607482592,0.0009319105892181181,0.29421379749051657,-0.03543086528292541,-0.02477646048067402,0.01122966501971444,-0.04617578703579387,0.0430414192139735,-0.0674692540514551,-0.9438478108566808,0.0024270071108632996,0.5365865265008161,0.35428239769455794,0.04141581560827965,-0.17055640468572383,-0.04912370461421957,-0.01097004168554639,0.03069351592122555,-0.05776509842047559,-0.05799030395052961,-1.0352494638201977,-0.08257290314886162,0.5137555596002997,0.265149489985935,0.04254372388203973,-0.24592784497512796,0.13318789386475732,-0.09345928502201932,0.012746477406702976,0.021189760082057398,0.011380861590615398,0.022053532246045976,-6.891426953073267,3.5572514158159456,932.9036556037072,324.22878680059415,-1345.4997834207247,17.829930753640305
1.44851701206299,0.3720999813480729,0.9980691420457574,-0.12069026576278141,0.6968816458621339,0.7049097737624366,0.05377771159860842,0.20842581417933204,-0.08599035969998133,-0.004862063845466039,0.04346170370539866,0.024284853230123457,-2.168404344971009e-19,0.29765719947589486,-0.03496550158141899,-0.03588806056111335,0.010653080693239315,-0.05207518917670615,0.04552716580942538,-0.07792410930750544,-0.8161447467609516,-0.04166035185827925,0.6698252882867496,0.45540653488891614,0.05225898883577831,-0.17838316129278337,-0.05159229050140253,-0.007087263208333197,0.041380007973988955,-0.08039134318789706,-0.024563117922141515,-0.9702989286827961,-0.13701357872466846,0.6054160387725164,0.276885985387919,0.04128978697301421,-0.2674052829289577,0.13838742189679681,-0.08946313100062707,0.020505602722547547,0.025464608940954488,0.01313996074070219,0.021268841922679093,-7.314395268098098,4.06676457014479,932.8220832272832,323.6977153177691,-1345.389869139539,18.75733584942363
1.44851701206299,0.3720999813480729,0.9980691420457574,-0.12069026576278141,0.6968816458621339,0.7049097737624366,0.05377771159860842,0.20842581417933204,-0.08599035969998133,-0.004862063845466039,0.04346170370539866,0.024284853230123457,-2.168404344971009e-19,0.29765719947589486,-0.03496550158141899,-0.03588806056111335,0.010653080693239315,-0.05207518917670615,0.04552716580942538,-0.07792410930750544,-0.8161447467609516,-0.04166035185827925,0.6698252882867496,0.45540653488891614,0.05225898883577831,-0.17838316129278337,-0.05159229050140253,-0.007087263208333197,0.041380007973988955,-0.08039134318789706,-0.024563117922141515,-0.9702989286827961,-0.13701357872466846,0.6054160387725164,0.276885985387919,0.04128978697301421,-0.2674052829289577,0.13838742189679681,-0.08946313100062707,0.020505602722547547,0.025464608940954488,0.01313996074070219,0.021268841922679093,-7.770460305078247,4.635071764025269,932.6233357322398,323.0886658361757,-1345.1382963234191,19.763982380309738
