rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,pose,position,x,y,z,orientation,x,y,z,w
1690205323345489699,,22136,,1690205323,355129996,"""world""",,,3.8183505535125732,1.0113086700439453,-0.8128541707992554,,-0.005955319851636887,-0.7172488570213318,0.008821221068501472,0.6967358589172363
1690205323350922515,,22137,,1690205323,358784401,"""world""",,,3.8183019161224365,1.0112850666046143,-0.8128361105918884,,-0.005497633013874292,-0.7167559862136841,0.009823359549045563,0.697233259677887
1690205323360044255,,22138,,1690205323,366831884,"""world""",,,3.8182895183563232,1.0113214254379272,-0.8128505945205688,,-0.005403659772127867,-0.7168472409248352,0.009518849663436413,0.6971443891525269
1690205323366688526,,22139,,1690205323,376295209,"""world""",,,3.8182942867279053,1.011289358139038,-0.8128390908241272,,-0.005573637783527374,-0.7168166041374207,0.009680662304162979,0.6971723437309265
1690205323373443113,,22140,,1690205323,383111742,"""world""",,,3.818305253982544,1.011293649673462,-0.8128464221954346,,-0.005311627872288227,-0.7168415188789368,0.009499412029981613,0.6971513032913208
1690205323382541885,,22141,,1690205323,392211691,"""world""",,,3.818268299102783,1.0112879276275635,-0.8128364086151123,,-0.00558115029707551,-0.7167675495147705,0.009620754048228264,0.6972235441207886
1690205323390628544,,22142,,1690205323,400190041,"""world""",,,3.8182690143585205,1.011298656463623,-0.8128237724304199,,-0.005356748588383198,-0.7167925238609314,0.00972252432256937,0.6971981525421143
1690205323398796524,,22143,,1690205323,408457207,"""world""",,,3.818347692489624,1.011315941810608,-0.8128481507301331,,-0.006240065675228834,-0.717387318611145,0.008839271031320095,0.6965906023979187
1690205323407455322,,22144,,1690205323,417040795,"""world""",,,3.8183107376098633,1.0113402605056763,-0.8128331303596497,,-0.005446017254143953,-0.7167455554008484,0.00974021852016449,0.6972455382347107
1690205323415301025,,22145,,1690205323,424836749,"""world""",,,3.818305730819702,1.0113258361816406,-0.8128376603126526,,-0.005392231047153473,-0.716818630695343,0.009728868491947651,0.6971710324287415
1690205323423599381,,22146,,1690205323,433183677,"""world""",,,3.8182942867279053,1.0113275051116943,-0.812828004360199,,-0.005351290572434664,-0.7166891098022461,0.009868479333817959,0.697302520275116
1690205323431971772,,22147,,1690205323,441633632,"""world""",,,3.818363904953003,1.011317253112793,-0.8128644227981567,,-0.0060804313980042934,-0.7173565030097961,0.008746149018406868,0.6966249346733093
1690205323440673839,,22148,,1690205323,450334115,"""world""",,,3.8183627128601074,1.0112934112548828,-0.8128376603126526,,-0.006182909943163395,-0.7175070643424988,0.008577114902436733,0.696471095085144
1690205323448778199,,22149,,1690205323,458204892,"""world""",,,3.818366050720215,1.0113089084625244,-0.8128781914710999,,-0.006076321937143803,-0.7173489332199097,0.008853909559547901,0.6966313719749451
1690205323457036318,,22150,,1690205323,466694321,"""world""",,,3.818317413330078,1.0112849473953247,-0.8128423094749451,,-0.005338286980986595,-0.716730535030365,0.009759015403687954,0.6972615122795105
1690205323466256363,,22151,,1690205323,475832719,"""world""",,,3.8183228969573975,1.0112812519073486,-0.8128399848937988,,-0.005353699903935194,-0.7168356776237488,0.009800293482840061,0.6971527934074402
1690205323473898500,,22152,,1690205323,483569467,"""world""",,,3.8182930946350098,1.011298656463623,-0.8128569722175598,,-0.005283666308969259,-0.7168113589286804,0.0095646558329463,0.6971815228462219
1690205323482832194,,22153,,1690205323,492481529,"""world""",,,3.8182835578918457,1.0112987756729126,-0.8128260374069214,,-0.0054342797957360744,-0.7167797088623047,0.00971207581460476,0.6972108483314514
1690205323490679840,,22154,,1690205323,500315506,"""world""",,,3.818354606628418,1.0113366842269897,-0.8128502368927002,,-0.006106903310865164,-0.717300534248352,0.008949175477027893,0.6966796517372131
1690205323498903236,,22155,,1690205323,508582979,"""world""",,,3.818283796310425,1.0113239288330078,-0.81284499168396,,-0.005461065098643303,-0.7167218327522278,0.009733319282531738,0.6972699761390686
1690205323506830212,,22156,,1690205323,516457651,"""world""",,,3.818284034729004,1.0113331079483032,-0.8128151893615723,,-0.005589480511844158,-0.7167531847953796,0.009869773872196674,0.6972346901893616
1690205323515490590,,22157,,1690205323,524962628,"""world""",,,3.8182857036590576,1.011317253112793,-0.8128136992454529,,-0.005495330784469843,-0.7168078422546387,0.009787611663341522,0.697180449962616
1690205323523676320,,22158,,1690205323,533292618,"""world""",,,3.8182947635650635,1.011328101158142,-0.8128268718719482,,-0.0054457043297588825,-0.7167560458183289,0.009638621471822262,0.6972361207008362
1690205323531990760,,22159,,1690205323,541638387,"""world""",,,3.8183019161224365,1.0113431215286255,-0.812824547290802,,-0.0052769421599805355,-0.7166903614997864,0.009792701341211796,0.6973028779029846
1690205323540593927,,22160,,1690205323,550192628,"""world""",,,3.818289041519165,1.011309027671814,-0.8128106594085693,,-0.005164534784853458,-0.7167221903800964,0.009862321428954601,0.6972699761390686
1690205323549886111,,22161,,1690205323,559448944,"""world""",,,3.818312168121338,1.011309027671814,-0.8128430247306824,,-0.0053582158870995045,-0.7167617678642273,0.009657218120992184,0.6972306370735168
1690205323557603124,,22162,,1690205323,566973196,"""world""",,,3.8183207511901855,1.0112909078598022,-0.8128190040588379,,-0.005396019667387009,-0.7168483138084412,0.009669315069913864,0.6971412897109985
1690205323566715720,,22163,,1690205323,576296561,"""world""",,,3.8183085918426514,1.0113030672073364,-0.8128204345703125,,-0.005274799652397633,-0.7167294025421143,0.00985612254589796,0.6972618103027344
1690205323574269134,,22164,,1690205323,583839261,"""world""",,,3.8183467388153076,1.0113104581832886,-0.8128096461296082,,-0.00538339139893651,-0.7165324687957764,0.009632468223571777,0.6974665522575378
1690205323583367446,,22165,,1690205323,591984470,"""world""",,,3.8183207511901855,1.0113139152526855,-0.8128274083137512,,-0.005182074382901192,-0.7167308926582336,0.009696985594928265,0.6972631812095642
1690205323590597269,,22166,,1690205323,600037291,"""world""",,,3.818307399749756,1.0113259553909302,-0.8128112554550171,,-0.005461981054395437,-0.7168033123016357,0.009729152545332909,0.6971862316131592
1690205323599772410,,22167,,1690205323,609302693,"""world""",,,3.818293571472168,1.0113340616226196,-0.8128103017807007,,-0.005206020083278418,-0.7167072296142578,0.009737459942698479,0.69728684425354
1690205323607308475,,22168,,1690205323,616892587,"""world""",,,3.8182942867279053,1.0113608837127686,-0.8128092288970947,,-0.005213865078985691,-0.7166233062744141,0.00990965310484171,0.6973705291748047
1690205323615814469,,22169,,1690205323,625415617,"""world""",,,3.8183705806732178,1.0113388299942017,-0.812804639339447,,-0.006062295753508806,-0.7172816395759583,0.009041178971529007,0.6966983079910278
1690205323623976173,,22170,,1690205323,633587154,"""world""",,,3.818361759185791,1.0113555192947388,-0.8128170967102051,,-0.006411288864910603,-0.7172590494155884,0.009160199202597141,0.6967169642448425
1690205323632968815,,22171,,1690205323,641906768,"""world""",,,3.818289279937744,1.0113556385040283,-0.8127966523170471,,-0.005306186620146036,-0.716740071773529,0.009792031720280647,0.697251558303833
1690205323640562500,,22172,,1690205323,650175791,"""world""",,,3.8182761669158936,1.0113595724105835,-0.8127998113632202,,-0.005332492757588625,-0.7167508602142334,0.009692435152828693,0.6972416043281555
1690205323651069162,,22173,,1690205323,660568776,"""world""",,,3.8182950019836426,1.0113489627838135,-0.8127896189689636,,-0.005254804156720638,-0.7166975736618042,0.009730497375130653,0.6972964406013489
1690205323657858982,,22174,,1690205323,667477151,"""world""",,,3.8182849884033203,1.0113472938537598,-0.8127787113189697,,-0.005379353649914265,-0.7167164087295532,0.009911063127219677,0.6972736120223999
1690205323667077349,,22175,,1690205323,675345121,"""world""",,,3.8182945251464844,1.0113704204559326,-0.8127748370170593,,-0.005192160606384277,-0.7167556881904602,0.009674180299043655,0.6972379684448242
1690205323676602452,,22176,,1690205323,686092438,"""world""",,,3.8183014392852783,1.0113744735717773,-0.812818706035614,,-0.005312425084412098,-0.7167694568634033,0.00963324774056673,0.6972235441207886
1690205323682258875,,22177,,1690205323,691922965,"""world""",,,3.8183045387268066,1.0113784074783325,-0.81280517578125,,-0.005399071611464024,-0.7167629599571228,0.009722107090055943,0.6972282528877258
1690205323690666234,,22178,,1690205323,700184891,"""world""",,,3.818290948867798,1.0113526582717896,-0.8127885460853577,,-0.00543110491707921,-0.7169182300567627,0.00956714991480112,0.6970705389976501
1690205323699197062,,22179,,1690205323,708812226,"""world""",,,3.8183822631835938,1.011353611946106,-0.812803328037262,,-0.0059894658625125885,-0.7172237634658813,0.00902958307415247,0.6967588067054749
1690205323707553240,,22180,,1690205323,716936551,"""world""",,,3.8183066844940186,1.0113513469696045,-0.8128002882003784,,-0.005453549325466156,-0.7167619466781616,0.009686959907412529,0.6972293257713318
1690205323715542749,,22181,,1690205323,725204481,"""world""",,,3.8183884620666504,1.0113465785980225,-0.8128105998039246,,-0.006261650938540697,-0.7173184156417847,0.009022991172969341,0.6966589689254761
1690205323724938503,,22182,,1690205323,734165733,"""world""",,,3.8183207511901855,1.0113598108291626,-0.8128250241279602,,-0.0054336427710950375,-0.7168484330177307,0.009743893519043922,0.6971397995948792
1690205323732590575,,22183,,1690205323,742083100,"""world""",,,3.818312168121338,1.0113335847854614,-0.8128123879432678,,-0.0054022036492824554,-0.716727077960968,0.00975845754146576,0.6972646117210388
1690205323740962289,,22184,,1690205323,750289241,"""world""",,,3.8183815479278564,1.0113239288330078,-0.8128494024276733,,-0.006208093836903572,-0.7173091769218445,0.008835469372570515,0.6966713070869446
1690205323750567382,,22185,,1690205323,759717989,"""world""",,,3.8183200359344482,1.0113059282302856,-0.8127968311309814,,-0.005337813403457403,-0.7167931199073792,0.00974961370229721,0.6971972584724426
1690205323757896543,,22186,,1690205323,767458500,"""world""",,,3.8183250427246094,1.011350154876709,-0.812801718711853,,-0.00541532039642334,-0.7167094349861145,0.009720832109451294,0.697283148765564
1690205323766225895,,22187,,1690205323,775814620,"""world""",,,3.818324565887451,1.0113484859466553,-0.8128213286399841,,-0.005510376300662756,-0.7167700529098511,0.009756229817867279,0.6972196102142334
1690205323774420777,,22188,,1690205323,783939745,"""world""",,,3.8183021545410156,1.0113450288772583,-0.812802791595459,,-0.005263001658022404,-0.7167268395423889,0.009810141287744045,0.6972652077674866
1690205323782224272,,22189,,1690205323,791842856,"""world""",,,3.8182787895202637,1.0113794803619385,-0.8128048181533813,,-0.005466538015753031,-0.7167829871177673,0.009566545486450195,0.697209358215332
1690205323790468533,,22190,,1690205323,800036774,"""world""",,,3.818297863006592,1.011376142501831,-0.8128243088722229,,-0.005315771326422691,-0.7167582511901855,0.009772568009793758,0.6972330212593079
1690205323798929253,,22191,,1690205323,808524825,"""world""",,,3.818291664123535,1.0113648176193237,-0.8127935528755188,,-0.005325692240148783,-0.7167620062828064,0.009782496839761734,0.6972289085388184
1690205323807506342,,22192,,1690205323,817000813,"""world""",,,3.818373918533325,1.0113877058029175,-0.8128116130828857,,-0.006362625863403082,-0.7173627614974976,0.008988405577838421,0.6966128945350647
1690205323815853555,,22193,,1690205323,825527164,"""world""",,,3.8182899951934814,1.0113829374313354,-0.8127986192703247,,-0.0054462626576423645,-0.7167614698410034,0.009713002480566502,0.6972295045852661
1690205323824486515,,22194,,1690205323,834085877,"""world""",,,3.818298101425171,1.0113624334335327,-0.8127914071083069,,-0.005484848283231258,-0.7168627977371216,0.009486302733421326,0.697128176689148
1690205323832580522,,22195,,1690205323,842203416,"""world""",,,3.8182897567749023,1.0113540887832642,-0.8128035068511963,,-0.005296208430081606,-0.7166649699211121,0.00978868268430233,0.6973287463188171
1690205323843517755,,22196,,1690205323,853105713,"""world""",,,3.8183679580688477,1.0113426446914673,-0.8128079175949097,,-0.006184030789881945,-0.7172931432723999,0.00892002135515213,0.6966870427131653
1690205323850232245,,22197,,1690205323,859850186,"""world""",,,3.8183677196502686,1.0113415718078613,-0.8128289580345154,,-0.0061089894734323025,-0.7174103856086731,0.008742522448301315,0.6965692639350891
1690205323857599684,,22198,,1690205323,867162073,"""world""",,,3.818307876586914,1.0113420486450195,-0.812828779220581,,-0.005300785414874554,-0.7168182730674744,0.009580239653587341,0.6971741318702698
1690205323866823394,,22199,,1690205323,876111470,"""world""",,,3.818315267562866,1.0113327503204346,-0.8128370642662048,,-0.005462883971631527,-0.7167037129402161,0.009778261184692383,0.6972878575325012
1690205323873708589,,22200,,1690205323,883290853,"""world""",,,3.8183743953704834,1.0113059282302856,-0.8128141164779663,,-0.00624433858320117,-0.7173534631729126,0.008871532045304775,0.6966249942779541
1690205323883246187,,22201,,1690205323,892837734,"""world""",,,3.8182899951934814,1.0113317966461182,-0.8128218650817871,,-0.005523354280740023,-0.7167735695838928,0.009685896337032318,0.6972169280052185
1690205323891092514,,22202,,1690205323,900641316,"""world""",,,3.8183250427246094,1.0113255977630615,-0.8128072619438171,,-0.005357410293072462,-0.7168221473693848,0.009532970376312733,0.6971703171730042
1690205323901087096,,22203,,1690205323,910597789,"""world""",,,3.818312168121338,1.0113499164581299,-0.8128419518470764,,-0.005512665957212448,-0.7167614102363586,0.009692109189927578,0.6972293853759766
1690205323907719648,,22204,,1690205323,917336071,"""world""",,,3.81837797164917,1.0113558769226074,-0.8128331303596497,,-0.006031378637999296,-0.7172966599464417,0.008800533600151539,0.6966862082481384
1690205323916033740,,22205,,1690205323,925626778,"""world""",,,3.818387508392334,1.0113654136657715,-0.8128250241279602,,-0.006260277703404427,-0.7173921465873718,0.008673753589391708,0.6965874433517456
1690205323924582530,,22206,,1690205323,933898187,"""world""",,,3.8183839321136475,1.011355996131897,-0.8128365874290466,,-0.006188540253788233,-0.7173824310302734,0.008804176934063435,0.6965965628623962
1690205323934309838,,22207,,1690205323,943917748,"""world""",,,3.81830096244812,1.0113345384597778,-0.8128117918968201,,-0.005356747191399336,-0.7167755961418152,0.009608324617147446,0.6972171664237976
1690205323940896491,,22208,,1690205323,950438225,"""world""",,,3.8182971477508545,1.0113506317138672,-0.812796950340271,,-0.005431396421045065,-0.7168455719947815,0.0096907252445817,0.6971434354782104
1690205323949756293,,22209,,1690205323,959325608,"""world""",,,3.818312406539917,1.0113613605499268,-0.8127958178520203,,-0.005239707417786121,-0.7166768908500671,0.009628072381019592,0.6973193287849426
1690205323957798699,,22210,,1690205323,967335947,"""world""",,,3.8183045387268066,1.0113589763641357,-0.8127968311309814,,-0.005322050303220749,-0.7167059183120728,0.009719226509332657,0.6972874999046326
1690205323966286626,,22211,,1690205323,975750327,"""world""",,,3.818310022354126,1.0113577842712402,-0.8127768039703369,,-0.0051703862845897675,-0.716596782207489,0.009834656491875648,0.6973991394042969
1690205323975362684,,22212,,1690205323,985000616,"""world""",,,3.8182928562164307,1.0113476514816284,-0.8127927184104919,,-0.00540822884067893,-0.7166591286659241,0.009509701281785965,0.697337806224823
1690205323982902900,,22213,,1690205323,992554401,"""world""",,,3.8183140754699707,1.0113403797149658,-0.8128092288970947,,-0.005405514035373926,-0.7166935801506042,0.009514015167951584,0.6973024010658264
1690205323990538847,,22214,,1690205324,191745,"""world""",,,3.8183069229125977,1.0113171339035034,-0.8127970695495605,,-0.0054745846427977085,-0.7168196439743042,0.009633712470531464,0.6971705555915833
1690205323999626656,,22215,,1690205324,9217982,"""world""",,,3.8183157444000244,1.0113121271133423,-0.8127828240394592,,-0.00535229779779911,-0.716728925704956,0.00961698591709137,0.6972649693489075
1690205324007210664,,22216,,1690205324,16820741,"""world""",,,3.8183813095092773,1.0113298892974854,-0.8128257989883423,,-0.006152534857392311,-0.7173370122909546,0.008735915645956993,0.6966444253921509
1690205324016051507,,22217,,1690205324,25697181,"""world""",,,3.818328619003296,1.0112892389297485,-0.8128024935722351,,-0.005326488986611366,-0.7168410420417786,0.009771574288606644,0.6971479058265686
1690205324027176122,,22218,,1690205324,36786354,"""world""",,,3.8183035850524902,1.0113134384155273,-0.8128253817558289,,-0.005258671939373016,-0.7166882157325745,0.009712211787700653,0.697306215763092
1690205324031902601,,22219,,1690205324,41490605,"""world""",,,3.818402051925659,1.0113266706466675,-0.8128241300582886,,-0.006115985568612814,-0.7173072099685669,0.008768757805228233,0.6966750025749207
1690205324040861227,,22220,,1690205324,49901251,"""world""",,,3.8183202743530273,1.011323094367981,-0.812800407409668,,-0.005057391710579395,-0.7166593670845032,0.009756320156157017,0.6973368525505066
1690205324049330007,,22221,,1690205324,58712619,"""world""",,,3.818389654159546,1.0113118886947632,-0.8128196001052856,,-0.00602576183155179,-0.7172259092330933,0.008894002996385098,0.696757972240448
1690205324057479664,,22222,,1690205324,66945904,"""world""",,,3.818312644958496,1.011317491531372,-0.8128013610839844,,-0.005327724851667881,-0.716706395149231,0.009406181052327156,0.697291374206543
1690205324065465788,,22223,,1690205324,75120243,"""world""",,,3.818331003189087,1.0113102197647095,-0.812781035900116,,-0.005391902290284634,-0.716857373714447,0.009654288180172443,0.6971321702003479
1690205324074243716,,22224,,1690205324,83322661,"""world""",,,3.818314790725708,1.0113476514816284,-0.8128186464309692,,-0.005588451866060495,-0.7168277502059937,0.009399594739079475,0.6971645355224609
1690205324082120081,,22225,,1690205324,91749829,"""world""",,,3.818338632583618,1.0113143920898438,-0.8128098249435425,,-0.0051997872069478035,-0.7167359590530396,0.00974576361477375,0.6972572207450867
1690205324090306130,,22226,,1690205324,99798290,"""world""",,,3.818458318710327,1.0112671852111816,-0.8127614259719849,,-0.005874971859157085,-0.7170748710632324,0.008823146112263203,0.6969156265258789
1690205324099245913,,22227,,1690205324,108762827,"""world""",,,3.818397283554077,1.0112048387527466,-0.8127648830413818,,-0.006240790709853172,-0.7173147201538086,0.008794962428510189,0.6966659426689148
1690205324107460750,,22228,,1690205324,117105630,"""world""",,,3.8183481693267822,1.0111966133117676,-0.8127740621566772,,-0.00530593516305089,-0.7168188691139221,0.009497858583927155,0.6971745491027832
1690205324117799169,,22229,,1690205324,127443704,"""world""",,,3.818382740020752,1.0111851692199707,-0.812752366065979,,-0.005270299967378378,-0.7167782783508301,0.009535877965390682,0.6972159743309021
1690205324123772554,,22230,,1690205324,133186746,"""world""",,,3.81846284866333,1.011160135269165,-0.8128112554550171,,-0.006145584397017956,-0.7173476219177246,0.008665543049573898,0.6966344118118286
1690205324132061354,,22231,,1690205324,141616866,"""world""",,,3.8184916973114014,1.0111628770828247,-0.8127717971801758,,-0.005935193505138159,-0.7169656753540039,0.008812488988041878,0.6970275044441223
1690205324140588223,,22232,,1690205324,150183745,"""world""",,,3.8184261322021484,1.0111826658248901,-0.8127438426017761,,-0.0050581651739776134,-0.7164953351020813,0.009509395807981491,0.6975088119506836
1690205324149204607,,22233,,1690205324,158828615,"""world""",,,3.818526268005371,1.0112134218215942,-0.8127525448799133,,-0.005849248729646206,-0.7169658541679382,0.008783170022070408,0.6970285177230835
1690205324160851241,,22234,,1690205324,166678859,"""world""",,,3.8185462951660156,1.0112296342849731,-0.8127442002296448,,-0.006064753979444504,-0.7171154618263245,0.008708016015589237,0.6968736052513123
1690205324165720436,,22235,,1690205324,175329520,"""world""",,,3.8185596466064453,1.011264681816101,-0.8127506375312805,,-0.005485136527568102,-0.7170272469520569,0.009007827378809452,0.6969653964042664
1690205324174626687,,22236,,1690205324,184195268,"""world""",,,3.8185510635375977,1.0112831592559814,-0.812724769115448,,-0.00586017407476902,-0.7170582413673401,0.008699784986674786,0.6969343423843384
1690205324182223545,,22237,,1690205324,191803800,"""world""",,,3.818542242050171,1.0112706422805786,-0.812702476978302,,-0.005897586699575186,-0.7171629667282104,0.008753311820328236,0.6968255639076233
1690205324191014721,,22238,,1690205324,200212307,"""world""",,,3.818509340286255,1.0112496614456177,-0.8127643465995789,,-0.005882383789867163,-0.7174351811408997,0.008505970239639282,0.6965485215187073
1690205324199500532,,22239,,1690205324,208978339,"""world""",,,3.8185441493988037,1.0112180709838867,-0.812744677066803,,-0.005776161327958107,-0.7170857191085815,0.008538547903299332,0.6969088315963745
1690205324211598637,,22240,,1690205324,221202204,"""world""",,,3.8185155391693115,1.0111870765686035,-0.8126894235610962,,-0.005792355630546808,-0.7170672416687012,0.008734607137739658,0.6969252824783325
1690205324215579502,,22241,,1690205324,225204203,"""world""",,,3.8185160160064697,1.0111759901046753,-0.8127051591873169,,-0.005739839281886816,-0.7170098423957825,0.008730534464120865,0.6969848275184631
1690205324223896887,,22242,,1690205324,233378276,"""world""",,,3.8184194564819336,1.0111802816390991,-0.812745213508606,,-0.005184246692806482,-0.7167969346046448,0.009465142153203487,0.6971985697746277
1690205324232102078,,22243,,1690205324,241611381,"""world""",,,3.818443536758423,1.0111823081970215,-0.8126852512359619,,-0.004863571375608444,-0.7164182662963867,0.009750469587743282,0.697585940361023
1690205324240637835,,22244,,1690205324,249873195,"""world""",,,3.818467855453491,1.0112202167510986,-0.8127484917640686,,-0.005934516899287701,-0.717272162437439,0.00876288115978241,0.696712851524353
1690205324250012710,,22245,,1690205324,259334382,"""world""",,,3.818481683731079,1.0112415552139282,-0.8127248883247375,,-0.00589197501540184,-0.7169824242591858,0.008758220821619034,0.6970113515853882
1690205324257472262,,22246,,1690205324,266826717,"""world""",,,3.8184003829956055,1.0112297534942627,-0.8126940727233887,,-0.004977781791239977,-0.7164146304130554,0.009705203585326672,0.6975895762443542
1690205324268092723,,22247,,1690205324,277687175,"""world""",,,3.8184351921081543,1.0112342834472656,-0.8127550482749939,,-0.006154542788863182,-0.7173270583152771,0.008732900954782963,0.6966547966003418
1690205324276081141,,22248,,1690205324,285664271,"""world""",,,3.8183557987213135,1.0112221240997314,-0.8127333521842957,,-0.00525665981695056,-0.7168631553649902,0.009324280545115471,0.6971317529678345
1690205324282637860,,22249,,1690205324,292278500,"""world""",,,3.8184304237365723,1.0112268924713135,-0.8127716779708862,,-0.005903948564082384,-0.717285692691803,0.008793866261839867,0.696698784828186
1690205324290283514,,22250,,1690205324,299928744,"""world""",,,3.8183727264404297,1.0111740827560425,-0.8127517104148865,,-0.00512557290494442,-0.7168757319450378,0.009516858495771885,0.6971171498298645
1690205324298985612,,22251,,1690205324,308448031,"""world""",,,3.81845760345459,1.0111899375915527,-0.812764585018158,,-0.0059374007396399975,-0.7173301577568054,0.008815422654151917,0.6966524124145508
1690205324306917281,,22252,,1690205324,316534316,"""world""",,,3.8184351921081543,1.0111677646636963,-0.8127521276473999,,-0.006126943975687027,-0.717369794845581,0.008686527609825134,0.6966115236282349
1690205324315467854,,22253,,1690205324,325111428,"""world""",,,3.8183746337890625,1.01117742061615,-0.8127604722976685,,-0.0051939841359853745,-0.7167875170707703,0.009592671878635883,0.6972063779830933
