# timestamp, jointType, position.X, position.Y, position.Z, orientation.X, orientation.Y, orientation.Z, orientation.W, state
699.9824, 11, 0.3737684, -0.3758955, 2.220054, 0.8344471, 0.008356306, -0.5119274, -0.2038595, 1
699.9824, 12, 0.04215351, -0.315696, 2.230644, -0.6505203, 0.7253937, -0.1597193, 0.1584836, 2
699.9824, 13, 0.01815807, -0.6499323, 2.275805, 0.7153623, -0.07218717, -0.6946256, 0.02325999, 2
699.9824, 14, 0.01542096, -0.9950147, 2.318754, 0.7207406, -0.04564661, -0.6904271, 0.0419508, 2
699.9824, 15, 0.01991154, -1.015649, 2.213438, 0, 0, 0, 0, 2
699.9824, 16, 0.1913004, -0.3231024, 2.234511, 0.6826367, 0.6984259, -0.1594155, -0.1442048, 2
699.9824, 17, 0.2171715, -0.6733376, 2.282987, 0.6980235, 0.07458738, 0.7118434, 0.02188144, 2
699.9824, 18, 0.2148798, -1.000847, 2.315501, 0.7001323, 0.03282605, 0.7122899, 0.03715354, 2
699.9824, 19, 0.2166093, -1.021446, 2.210337, 0, 0, 0, 0, 2
699.9824, 20, 0.1173004, 0.2045078, 2.245643, -0.002636909, 0.9991021, -0.03132221, 0.02840822, 2
699.9824, 21, -0.1214315, -0.4197627, 2.146039, 0, 0, 0, 0, 2
699.9824, 22, -0.08764264, -0.3723582, 2.139154, 0, 0, 0, 0, 2
699.9824, 23, 0.3661663, -0.4446798, 2.194715, 0, 0, 0, 0, 2
699.9824, 24, 0.3348987, -0.3883336, 2.186739, 0, 0, 0, 0, 2
733.0236, 0, 0.1186076, -0.324434, 2.268192, -0.0009505435, 0.999832, -0.01363036, 0.01221835, 2
733.0236, 1, 0.1181288, -0.01914152, 2.259861, -0.001060032, 0.9997016, -0.01362228, 0.02025157, 2
733.0236, 2, 0.1169739, 0.2775944, 2.238112, -0.004282522, 0.9981887, -0.05290927, 0.02831411, 2
733.0236, 3, 0.1359696, 0.4372418, 2.228917, 0, 0, 0, 0, 2
733.0236, 4, -0.04990283, 0.1751162, 2.255871, 0.7658632, -0.641349, 0.00837574, 0.04533031, 2
733.0236, 5, -0.113591, -0.09296545, 2.248894, 0.8169103, -0.08844186, -0.5647674, -0.07663763, 1
733.0236, 6, -0.1349133, -0.313108, 2.162773, 0.7773193, -0.1491026, 0.5996074, -0.1183818, 1
733.0236, 7, -0.1302206, -0.3562317, 2.159785, 0.7742329, 0.02022938, 0.629646, -0.06082863, 1
733.0236, 8, 0.2770017, 0.1585924, 2.275748, 0.7968895, 0.5971307, 0.03522441, 0.08462462, 2
733.0236, 9, 0.3280581, -0.1125148, 2.300541, 0.6441439, 0.09428815, 0.7579372, -0.04146708, 1
733.0236, 10, 0.3827867, -0.3327583, 2.236447, 0.8970228, 0.1642675, -0.4028976, -0.07771704, 1
733.0236, 11, 0.3742421, -0.376028, 2.218953, 0.8611302, 0.008183966, -0.4630622, -0.2096692, 1
733.0236, 12, 0.04216426, -0.3156558, 2.230717, -0.6505637, 0.7253618, -0.1596364, 0.1585354, 2
733.0236, 13, 0.01819187, -0.650217, 2.276129, 0.715324, -0.07234763, -0.6946396, 0.02352311, 2
733.0236, 14, 0.01528942, -0.9956874, 2.318588, 0.7207673, -0.04528712, -0.690466, 0.04123631, 2
733.0236, 15, 0.01976031, -1.01619, 2.213511, 0, 0, 0, 0, 2
733.0236, 16, 0.1913165, -0.3230528, 2.234571, 0.6826351, 0.6984158, -0.1593397, -0.1443449, 2
733.0236, 17, 0.2173367, -0.6731946, 2.283122, 0.6980559, 0.07482577, 0.7117887, 0.02181457, 2
733.0236, 18, 0.215042, -1.000867, 2.315609, 0.7002019, 0.0327739, 0.7122259, 0.03711278, 2
733.0236, 19, 0.2167478, -1.021344, 2.21068, 0, 0, 0, 0, 2
733.0236, 20, 0.1173816, 0.2045927, 2.245885, -0.002552706, 0.9991089, -0.03112751, 0.02838944, 2
733.0236, 21, -0.1176148, -0.4247704, 2.152128, 0, 0, 0, 0, 2
733.0236, 22, -0.0885565, -0.3684633, 2.140978, 0, 0, 0, 0, 2
733.0236, 23, 0.3631559, -0.4514899, 2.200616, 0, 0, 0, 0, 2
733.0236, 24, 0.3350946, -0.3906831, 2.182555, 0, 0, 0, 0, 2
767.0701, 0, 0.1186107, -0.3244195, 2.268248, -0.000937985, 0.9998367, -0.01333034, 0.0121616, 2
767.0701, 1, 0.1181369, -0.01910528, 2.260099, -0.001046015, 0.9997053, -0.0133223, 0.02026623, 2
767.0701, 2, 0.1169861, 0.2776537, 2.238658, -0.004264836, 0.9982178, -0.05231166, 0.02840187, 2
767.0701, 3, 0.135981, 0.4372313, 2.228969, 0, 0, 0, 0, 2
767.0701, 4, -0.04985483, 0.1751078, 2.255863, 0.7659934, -0.6412808, 0.008891783, 0.04397878, 2
767.0701, 5, -0.1132934, -0.09248908, 2.249521, 0.8145574, -0.08857903, -0.5682275, -0.07594439, 1
767.0701, 6, -0.1348668, -0.3123773, 2.162973, 0.7759261, -0.1503998, 0.6010574, -0.1185267, 1
767.0701, 7, -0.1303405, -0.3571118, 2.160576, 0.7743758, 0.02222216, 0.6301562, -0.05245386, 1
767.0701, 8, 0.2769972, 0.1585572, 2.275779, 0.7971026, 0.5970502, 0.03488138, 0.08331742, 2
767.0701, 9, 0.3280649, -0.1124086, 2.300632, 0.6427252, 0.09435344, 0.7591249, -0.04160756, 1
767.0701, 10, 0.3830744, -0.3326064, 2.237003, 0.8820577, 0.1671103, -0.4348086, -0.0706397, 1
767.0701, 11, 0.3737646, -0.3755642, 2.219681, 0.840887, 0.008757658, -0.4975283, -0.2128333, 1
767.0701, 12, 0.04216594, -0.3156302, 2.230781, -0.6505666, 0.7253698, -0.1594191, 0.158705, 2
767.0701, 13, 0.01818896, -0.6504452, 2.276213, 0.7152836, -0.07232066, -0.6946841, 0.02351811, 2
767.0701, 14, 0.01530165, -0.9956108, 2.31862, 0.7208048, -0.04525664, -0.6904287, 0.04123533, 2
767.0701, 15, 0.01978328, -1.016075, 2.213571, 0, 0, 0, 0, 2
767.0701, 16, 0.1913204, -0.3230471, 2.234615, 0.682707, 0.6983274, -0.1592065, -0.1445795, 2
767.0701, 17, 0.2175079, -0.6731618, 2.283435, 0.6980945, 0.07525937, 0.711702, 0.02191828, 2
767.0701, 18, 0.2150237, -1.001071, 2.31625, 0.7001176, 0.03290552, 0.7122753, 0.03763541, 2
767.0701, 19, 0.2167413, -1.021509, 2.211349, 0, 0, 0, 0, 2
767.0701, 20, 0.117393, 0.2046461, 2.246343, -0.002533783, 0.9991216, -0.03063781, 0.02847645, 2
767.0701, 21, -0.1185758, -0.4248147, 2.149707, 0, 0, 0, 0, 2
767.0701, 22, -0.0893045, -0.3660976, 2.14297, 0, 0, 0, 0, 2
767.0701, 23, 0.3668089, -0.4501093, 2.203698, 0, 0, 0, 0, 2
767.0701, 24, 0.3341797, -0.3965932, 2.184539, 0, 0, 0, 0, 2
800.0239, 0, 0.1186699, -0.324482, 2.268321, -0.0009033974, 0.9998382, -0.0132459, 0.0121365, 2
800.0239, 1, 0.1182163, -0.01916287, 2.260225, -0.00100841, 0.9997106, -0.01323832, 0.02006494, 2
800.0239, 2, 0.1170844, 0.2776069, 2.238832, -0.004213321, 0.9982327, -0.05223606, 0.02802074, 2
800.0239, 3, 0.1359626, 0.4372115, 2.228985, 0, 0, 0, 0, 2
800.0239, 4, -0.04986688, 0.1750554, 2.255933, 0.7659639, -0.6413368, 0.008958058, 0.04365863, 2
800.0239, 5, -0.1132752, -0.09250407, 2.249627, 0.8143287, -0.08855479, -0.5685642, -0.07590573, 1
800.0239, 6, -0.1348473, -0.3122781, 2.163021, 0.7810944, -0.1494958, 0.5942622, -0.119979, 1
800.0239, 7, -0.1304747, -0.3566873, 2.158921, 0.7797041, 0.009607091, 0.6225501, -0.0663371, 1
800.0239, 8, 0.2770047, 0.158435, 2.275573, 0.7973287, 0.5969, 0.03424225, 0.08249133, 2
800.0239, 9, 0.3280331, -0.112036, 2.300604, 0.6438098, 0.09477947, 0.7581701, -0.04127883, 1
800.0239, 10, 0.3828437, -0.3321961, 2.236989, 0.8600728, 0.1699905, -0.4769151, -0.06268978, 1
800.0239, 11, 0.3750129, -0.3757819, 2.217443, 0.8183258, 0.04288742, -0.5296749, -0.2189701, 1
800.0239, 12, 0.04221608, -0.3156834, 2.230856, -0.650546, 0.7253969, -0.15935, 0.1587346, 2
800.0239, 13, 0.01967696, -0.6541181, 2.277066, 0.7151936, -0.07084671, -0.6948573, 0.02554158, 2
800.0239, 14, 0.01548419, -0.9961571, 2.318694, 0.720787, -0.04626348, -0.6904829, 0.03948305, 2
800.0239, 15, 0.01989561, -1.01656, 2.213746, 0, 0, 0, 0, 2
800.0239, 16, 0.1913866, -0.3231162, 2.234681, 0.6827477, 0.6982826, -0.1591641, -0.1446508, 2
800.0239, 17, 0.2175741, -0.6730387, 2.283409, 0.6981178, 0.07520767, 0.711687, 0.02184075, 2
800.0239, 18, 0.2150458, -1.001073, 2.316277, 0.7003321, 0.03289119, 0.7120599, 0.03773445, 2
800.0239, 19, 0.2166954, -1.021457, 2.211474, 0, 0, 0, 0, 2
800.0239, 20, 0.117487, 0.2045961, 2.246505, -0.002487157, 0.999135, -0.03055593, 0.02809534, 2
800.0239, 21, -0.1194284, -0.4259034, 2.153385, 0, 0, 0, 0, 2
800.0239, 22, -0.08736413, -0.3712533, 2.140218, 0, 0, 0, 0, 2
800.0239, 23, 0.3674847, -0.4463814, 2.196214, 0, 0, 0, 0, 2
800.0239, 24, 0.3351972, -0.3912235, 2.182969, 0, 0, 0, 0, 2
833.1024, 0, 0.1186976, -0.3245044, 2.268374, -0.000946219, 0.9998379, -0.01328322, 0.01211927, 2
833.1024, 1, 0.118218, -0.01917582, 2.260254, -0.001047964, 0.9997157, -0.01327558, 0.01977944, 2
833.1024, 2, 0.1170713, 0.2775986, 2.238844, -0.004209595, 0.9982468, -0.05225994, 0.02746563, 2
833.1024, 3, 0.1359091, 0.4371128, 2.228965, 0, 0, 0, 0, 2
833.1024, 4, -0.0502171, 0.1751202, 2.256283, 0.7657172, -0.6415944, 0.008294934, 0.04432756, 2
833.1024, 5, -0.1132233, -0.09247661, 2.249734, 0.8143219, -0.08769579, -0.5687118, -0.0758686, 1
833.1024, 6, -0.1345928, -0.312212, 2.163204, 0.7846078, -0.1483866, 0.5896824, -0.1210234, 1
833.1024, 7, -0.1300186, -0.3568425, 2.159277, 0.7832361, 0.01288605, 0.6180947, -0.0658337, 1
833.1024, 8, 0.277008, 0.158383, 2.275546, 0.7974106, 0.596804, 0.03400712, 0.08249101, 2
833.1024, 9, 0.3279851, -0.1118756, 2.300588, 0.6435213, 0.09479254, 0.7584143, -0.0412634, 1
833.1024, 10, 0.3828305, -0.3319574, 2.237035, 0.8793069, 0.1672789, -0.4404412, -0.06963222, 1
833.1024, 11, 0.374077, -0.3755681, 2.218992, 0.8393496, 0.01822691, -0.499765, -0.2130605, 1
833.1024, 12, 0.04223822, -0.3156882, 2.23091, -0.6504743, 0.7254683, -0.1593327, 0.1587204, 2
833.1024, 13, 0.01971523, -0.6541008, 2.277075, 0.7151864, -0.07079003, -0.6948715, 0.0255119, 2
833.1024, 14, 0.01555557, -0.9962636, 2.318727, 0.720594, -0.0462467, -0.690684, 0.03951387, 2
833.1024, 15, 0.01990437, -1.016594, 2.213892, 0, 0, 0, 0, 2
833.1024, 16, 0.191421, -0.3231582, 2.234732, 0.682826, 0.6982061, -0.1592154, -0.1445936, 2
833.1024, 17, 0.2176351, -0.673008, 2.283472, 0.6981265, 0.07526165, 0.711673, 0.0218324, 2
833.1024, 18, 0.2150598, -1.001177, 2.316468, 0.7005211, 0.03295525, 0.7118614, 0.0379145, 2
833.1024, 19, 0.2166476, -1.021488, 2.211779, 0, 0, 0, 0, 2
833.1024, 20, 0.1174776, 0.2045873, 2.246521, -0.002495732, 0.9991496, -0.03058522, 0.02753871, 2
833.1024, 21, -0.1187224, -0.4250008, 2.149109, 0, 0, 0, 0, 2
833.1024, 22, -0.08849175, -0.3685824, 2.140452, 0, 0, 0, 0, 2
833.1024, 23, 0.3652522, -0.446743, 2.199606, 0, 0, 0, 0, 2
833.1024, 24, 0.3344887, -0.3938829, 2.182333, 0, 0, 0, 0, 2
867.1219, 0, 0.1186943, -0.3245148, 2.268486, -0.0009510574, 0.9998465, -0.01324938, 0.0114307, 2
867.1219, 1, 0.118206, -0.01921334, 2.260388, -0.001058805, 0.9997204, -0.0132412, 0.01956376, 2
867.1219, 2, 0.117048, 0.2775323, 2.238986, -0.004243982, 0.9982395, -0.05225849, 0.02773003, 2
867.1219, 3, 0.1358167, 0.4370252, 2.228992, 0, 0, 0, 0, 2
867.1219, 4, -0.05021924, 0.1751289, 2.256315, 0.765597, -0.6417509, 0.008504315, 0.0440986, 2
867.1219, 5, -0.1131748, -0.09256659, 2.249847, 0.8142613, -0.08766789, -0.568828, -0.07568032, 1
867.1219, 6, -0.1344913, -0.3122582, 2.163372, 0.7688826, -0.151387, 0.6100734, -0.1170982, 1
867.1219, 7, -0.1300914, -0.3566317, 2.161286, 0.7668064, 0.02291752, 0.6395503, -0.04957984, 1
867.1219, 8, 0.27703, 0.1584684, 2.275755, 0.7971274, 0.5971562, 0.03420674, 0.08259814, 2
867.1219, 9, 0.3279671, -0.1116822, 2.30057, 0.6446572, 0.09453675, 0.7574759, -0.04135323, 1
867.1219, 10, 0.3825321, -0.3317378, 2.236884, 0.8643085, 0.1691262, -0.4692447, -0.06462581, 1
867.1219, 11, 0.3736352, -0.3756165, 2.217062, 0.81936, 0.03379162, -0.5260502, -0.2253413, 1
867.1219, 12, 0.04222757, -0.315715, 2.231148, -0.6506356, 0.7255279, -0.1588791, 0.1582402, 2
867.1219, 13, 0.01974515, -0.6540987, 2.277081, 0.714718, -0.07053968, -0.6953876, 0.02526457, 2
867.1219, 14, 0.01571829, -0.9959082, 2.318606, 0.7206718, -0.04602464, -0.6906147, 0.03956122, 2
867.1219, 15, 0.02007827, -1.016052, 2.214172, 0, 0, 0, 0, 2
867.1219, 16, 0.1914216, -0.3231592, 2.234763, 0.6827209, 0.6981747, -0.159493, -0.1449352, 2
867.1219, 17, 0.2176774, -0.6729819, 2.283525, 0.6986143, 0.07531463, 0.7111875, 0.02186513, 2
867.1219, 18, 0.2151529, -1.00132, 2.316932, 0.7004496, 0.03343631, 0.7118902, 0.03827114, 2
867.1219, 19, 0.2167535, -1.021443, 2.212645, 0, 0, 0, 0, 2
867.1219, 20, 0.1174573, 0.2045282, 2.246662, -0.002522161, 0.9991426, -0.03057161, 0.02780331, 2
867.1219, 21, -0.1150817, -0.425317, 2.147951, 0, 0, 0, 0, 2
867.1219, 22, -0.08785914, -0.367305, 2.143866, 0, 0, 0, 0, 2
867.1219, 23, 0.3662364, -0.4435434, 2.193607, 0, 0, 0, 0, 2
867.1219, 24, 0.334188, -0.3935372, 2.181915, 0, 0, 0, 0, 2
899.9807, 0, 0.118705, -0.32449, 2.268524, -0.001054598, 0.9998472, -0.01317271, 0.01144372, 2
899.9807, 1, 0.1181531, -0.01922073, 2.260473, -0.00115583, 0.9997296, -0.01316421, 0.01912957, 2
899.9807, 2, 0.1168467, 0.2774491, 2.239163, -0.004510121, 0.9982712, -0.05209509, 0.02684161, 2
899.9807, 3, 0.1356618, 0.4368415, 2.229024, 0, 0, 0, 0, 2
899.9807, 4, -0.05068333, 0.1752646, 2.256957, 0.7651383, -0.6422513, 0.007347936, 0.04497511, 2
899.9807, 5, -0.1129834, -0.09233148, 2.250584, 0.8123583, -0.08658621, -0.5717688, -0.07521474, 1
899.9807, 6, -0.134203, -0.3117974, 2.163637, 0.7692762, -0.1518073, 0.6092588, -0.1182048, 1
899.9807, 7, -0.1293166, -0.3570741, 2.161727, 0.765942, 0.02773448, 0.64032, -0.05053696, 1
899.9807, 8, 0.276977, 0.1585435, 2.275796, 0.7968693, 0.597546, 0.03392425, 0.08238554, 2
899.9807, 9, 0.3278787, -0.1114519, 2.300551, 0.6455023, 0.0945132, 0.756762, -0.04129431, 1
899.9807, 10, 0.3822648, -0.331414, 2.23658, 0.883765, 0.1661377, -0.4313732, -0.07262739, 1
899.9807, 11, 0.3733414, -0.374529, 2.217432, 0.8412248, 0.02084824, -0.4912677, -0.2248602, 1
899.9807, 12, 0.0422326, -0.3156957, 2.231182, -0.6506793, 0.7254863, -0.1588128, 0.1583185, 2
899.9807, 13, 0.01975975, -0.6539878, 2.276989, 0.71474, -0.07042193, -0.695381, 0.02515123, 2
899.9807, 14, 0.01587169, -0.9948983, 2.318434, 0.7201738, -0.04594619, -0.6911321, 0.03968678, 2
899.9807, 15, 0.02007408, -1.014918, 2.214255, 0, 0, 0, 0, 2
899.9807, 16, 0.1914381, -0.3231292, 2.234801, 0.6827056, 0.6981947, -0.1594605, -0.1449465, 2
899.9807, 17, 0.2177206, -0.6729935, 2.283573, 0.6985966, 0.07534295, 0.7112026, 0.02184404, 2
899.9807, 18, 0.2152596, -1.001339, 2.317063, 0.700972, 0.03356305, 0.7113676, 0.03831344, 2
899.9807, 19, 0.2167035, -1.021327, 2.213036, 0, 0, 0, 0, 2
899.9807, 20, 0.1173023, 0.2044693, 2.246813, -0.00271938, 0.999171, -0.03042721, 0.02691265, 2
899.9807, 21, -0.1175078, -0.4250081, 2.14645, 0, 0, 0, 0, 2
899.9807, 22, -0.08585194, -0.3703713, 2.142533, 0, 0, 0, 0, 2
899.9807, 23, 0.3646104, -0.4459529, 2.195717, 0, 0, 0, 0, 2
899.9807, 24, 0.3353247, -0.3881344, 2.18122, 0, 0, 0, 0, 2
932.9755, 0, 0.1187012, -0.3244918, 2.26855, -0.001080141, 0.999847, -0.01310378, 0.01153459, 2
932.9755, 1, 0.1181339, -0.01924378, 2.260541, -0.001179231, 0.9997312, -0.01309524, 0.01909737, 2
932.9755, 2, 0.1168085, 0.2773966, 2.239273, -0.004532711, 0.9982783, -0.0520358, 0.02668553, 2
932.9755, 3, 0.1354781, 0.436688, 2.228987, 0, 0, 0, 0, 2
932.9755, 4, -0.05089468, 0.1752696, 2.257142, 0.7649891, -0.6424242, 0.007121421, 0.04507906, 2
932.9755, 5, -0.1129812, -0.09265201, 2.250876, 0.8132342, -0.08639782, -0.570628, -0.07462811, 1
932.9755, 6, -0.1345644, -0.312737, 2.165985, 0.7609928, -0.1512798, 0.620846, -0.112048, 1
932.9755, 7, -0.129772, -0.3565748, 2.162047, 0.7544974, 0.01187664, 0.6525357, -0.06920733, 1
932.9755, 8, 0.2769266, 0.158692, 2.275846, 0.7965498, 0.5979874, 0.03389188, 0.08228528, 2
932.9755, 9, 0.3278475, -0.1113514, 2.300539, 0.6450311, 0.09440767, 0.7571685, -0.04144697, 1
932.9755, 10, 0.3823277, -0.3312545, 2.236603, 0.8724431, 0.1681172, -0.4537914, -0.06821266, 1
932.9755, 11, 0.3741848, -0.3737316, 2.219072, 0.8330234, 0.02440854, -0.5110436, -0.2105009, 1
932.9755, 12, 0.04220815, -0.3158972, 2.231245, -0.6515729, 0.7247471, -0.1587909, 0.15805, 2
932.9755, 13, 0.01969055, -0.6540073, 2.277001, 0.7148081, -0.07045271, -0.6953109, 0.02507279, 2
932.9755, 14, 0.01590118, -0.994978, 2.318471, 0.720274, -0.04585431, -0.6910264, 0.03981312, 2
932.9755, 15, 0.02026113, -1.01647, 2.21115, 0, 0, 0, 0, 2
932.9755, 16, 0.1914424, -0.3229418, 2.23488, 0.6819424, 0.6990454, -0.1590225, -0.1449203, 2
932.9755, 17, 0.2177545, -0.6729872, 2.283615, 0.6985324, 0.07529892, 0.7112728, 0.02175926, 2
932.9755, 18, 0.2153125, -1.001449, 2.317413, 0.7005711, 0.03392315, 0.7117307, 0.03858664, 2
932.9755, 19, 0.216914, -1.02291, 2.210243, 0, 0, 0, 0, 2
932.9755, 20, 0.1172687, 0.2044244, 2.246914, -0.002745073, 0.9991772, -0.0303581, 0.0267555, 2
932.9755, 21, -0.1176492, -0.4243957, 2.146033, 0, 0, 0, 0, 2
932.9755, 22, -0.08682346, -0.3685204, 2.14322, 0, 0, 0, 0, 2
932.9755, 23, 0.3643152, -0.444629, 2.193593, 0, 0, 0, 0, 2
932.9755, 24, 0.3344103, -0.3919342, 2.18269, 0, 0, 0, 0, 2
967.0693, 0, 0.1186604, -0.3244417, 2.268586, -0.001096311, 0.999847, -0.01292582, 0.01173519, 2
967.0693, 1, 0.1180837, -0.01923021, 2.260686, -0.001191827, 0.9997329, -0.01291736, 0.0191256, 2
967.0693, 2, 0.1167537, 0.2773348, 2.239607, -0.004513267, 0.9983001, -0.05169295, 0.02654111, 2
967.0693, 3, 0.1352598, 0.4364907, 2.228946, 0, 0, 0, 0, 2
967.0693, 4, -0.05094362, 0.1752916, 2.257257, 0.764881, -0.6425925, 0.00717249, 0.04450234, 2
967.0693, 5, -0.1129683, -0.09272289, 2.251051, 0.8152577, -0.08660569, -0.5677646, -0.07414592, 1
967.0693, 6, -0.1343546, -0.3131813, 2.167373, 0.7605929, -0.1494315, 0.6221312, -0.1100964, 1
