# timestamp, jointType, position.X, position.Y, position.Z, orientation.X, orientation.Y, orientation.Z, orientation.W, state
14365.8512, 1, 0.2384155, -0.07896454, 2.158134, 0.2025916, 0.9731241, -0.09287009, 0.05797692, 2
14365.8512, 2, 0.3678634, 0.1802403, 2.092842, 0.2017097, 0.9685713, -0.1393147, 0.04212221, 2
14365.8512, 3, 0.4738065, 0.3007748, 2.092372, 0, 0, 0, 0, 2
14365.8512, 4, 0.1752426, 0.1530205, 2.088415, -0.6100633, 0.7807784, -0.1258137, -0.04877356, 2
14365.8512, 5, -0.06136094, 0.008348599, 2.128702, 0.8417204, -0.4898173, -0.2227747, -0.04424094, 2
14365.8512, 6, -0.1387307, -0.2111679, 2.08567, 0.486086, -0.1628862, 0.8528941, 0.09879264, 2
14365.8512, 7, -0.1436013, -0.235972, 2.100613, 0.4925933, 0.1831416, 0.8244409, 0.2100196, 2
14365.8512, 8, 0.4070979, -0.007133521, 2.142884, 0.9617318, 0.2477176, -0.01230938, 0.1164319, 2
14365.8512, 9, 0.4242573, -0.2435867, 2.171516, 0.8248235, 0.06358207, 0.5610321, 0.02943729, 2
14365.8512, 10, 0.4093591, -0.50041, 2.118106, 0.5436273, -0.1011767, 0.8325912, -0.03200955, 2
14365.8512, 11, 0.3927736, -0.5673798, 2.104621, 0.5542406, -0.1473261, 0.818011, 0.04438905, 2
14365.8512, 12, 0.04821381, -0.3218072, 2.159211, -0.5145954, 0.8088461, -0.2688095, 0.09327972, 2
14365.8512, 13, 0.0693818, -0.6498953, 2.173795, 0.7605262, 0.01011356, -0.6481298, 0.03775389, 2
14365.8512, 14, 0.05458305, -0.9886998, 2.206881, 0.7366983, -0.04886557, -0.6741207, 0.02118824, 2
14365.8512, 15, 0.06277671, -1.015127, 2.106339, 0, 0, 0, 0, 2
14365.8512, 16, 0.180679, -0.3684547, 2.180659, 0.7791947, 0.5994633, -0.1442335, -0.1126767, 2
14365.8512, 17, 0.2268353, -0.6956471, 2.168211, 0.6291707, 0.02950063, 0.7738807, -0.06620135, 2
14365.8512, 18, 0.2373302, -0.996132, 2.204005, 0.6890042, 0.05483196, 0.7221252, 0.028318, 2
14365.8512, 19, 0.242869, -1.022519, 2.103657, 0, 0, 0, 0, 2
14365.8512, 20, 0.3381159, 0.1152127, 2.111532, 0.2251464, 0.9656799, -0.1196559, 0.04953687, 2
14365.8512, 21, -0.1502742, -0.2777584, 2.101826, 0, 0, 0, 0, 2
14365.8512, 22, -0.1074562, -0.2419515, 2.107923, 0, 0, 0, 0, 2
14365.8512, 23, 0.3613494, -0.6398437, 2.094126, 0, 0, 0, 0, 2
14365.8512, 24, 0.4489416, -0.5854229, 2.115067, 0, 0, 0, 0, 2
14399.9355, 0, 0.1203448, -0.3517341, 2.207146, 0.2055797, 0.9721137, -0.09584554, 0.05954469, 2
14399.9355, 1, 0.2443905, -0.08104713, 2.158306, 0.205601, 0.972127, -0.09579966, 0.05932778, 2
14399.9355, 2, 0.3692116, 0.1799344, 2.092836, 0.200013, 0.9683957, -0.1408411, 0.04866665, 2
14399.9355, 3, 0.476048, 0.3003414, 2.092092, 0, 0, 0, 0, 2
14399.9355, 4, 0.1784664, 0.1529607, 2.087774, -0.608227, 0.7819351, -0.1279326, -0.04765266, 2
14399.9355, 5, -0.05943669, 0.008486888, 2.128397, 0.8389159, -0.4907376, -0.2302852, -0.04863494, 2
14399.9355, 6, -0.1400489, -0.2096063, 2.083648, 0.8175051, -0.1980569, 0.540576, 0.01537718, 2
14399.9355, 7, -0.142728, -0.2339038, 2.094525, 0.8393504, 0.06238784, 0.4995557, 0.2050429, 2
14399.9355, 8, 0.416396, -0.006771028, 2.145855, 0.954583, 0.270741, -0.009043361, 0.1240519, 2
14399.9355, 9, 0.4243132, -0.2398319, 2.173098, 0.8000205, 0.04829722, 0.5969117, 0.03648462, 2
14399.9355, 10, 0.4073743, -0.4989525, 2.116723, 0.5370274, -0.1071469, 0.8361692, -0.03069659, 2
14399.9355, 11, 0.3877623, -0.566044, 2.104077, 0.5518178, -0.153165, 0.8171577, 0.06550409, 2
14399.9355, 12, 0.05247494, -0.322524, 2.161197, -0.5099469, 0.8122424, -0.268515, 0.09008987, 2
14399.9355, 13, 0.07043604, -0.6494985, 2.173831, 0.7595748, 0.008304368, -0.6495556, 0.03247771, 2
14399.9355, 14, 0.05432034, -0.988427, 2.206985, 0.7387806, -0.05027253, -0.6717677, 0.02010409, 2
14399.9355, 15, 0.06305665, -1.015078, 2.106646, 0, 0, 0, 0, 2
14399.9355, 16, 0.1841849, -0.3703302, 2.181874, 0.7804364, 0.596678, -0.1470737, -0.1151686, 2
14399.9355, 17, 0.2271909, -0.6942826, 2.168458, 0.6309662, 0.02575806, 0.7727328, -0.06404797, 2
14399.9355, 18, 0.2374406, -0.9961227, 2.204002, 0.6870832, 0.05409276, 0.7240191, 0.02805669, 2
14399.9355, 19, 0.2435166, -1.02273, 2.103859, 0, 0, 0, 0, 2
14399.9355, 20, 0.339594, 0.1149298, 2.111541, 0.2138805, 0.9678414, -0.1205373, 0.05485208, 2
14399.9355, 21, -0.1500273, -0.2772575, 2.098111, 0, 0, 0, 0, 2
14399.9355, 22, -0.118328, -0.233065, 2.070431, 0, 0, 0, 0, 2
14399.9355, 23, 0.3543683, -0.6394945, 2.095477, 0, 0, 0, 0, 2
14399.9355, 24, 0.4403022, -0.5838293, 2.111928, 0, 0, 0, 0, 2
14432.8519, 0, 0.1233828, -0.3526353, 2.207788, 0.2041901, 0.9723296, -0.09673024, 0.05936988, 2
14432.8519, 1, 0.2469555, -0.08106147, 2.158227, 0.2040292, 0.9722297, -0.0970692, 0.06098455, 2
14432.8519, 2, 0.3699403, 0.1808297, 2.09283, 0.1983261, 0.9684533, -0.1414054, 0.05262433, 2
14432.8519, 3, 0.4767289, 0.3005724, 2.091968, 0, 0, 0, 0, 2
14432.8519, 4, 0.1809907, 0.153258, 2.087349, -0.6081862, 0.7817695, -0.1295449, -0.04652009, 2
14432.8519, 5, -0.05886161, 0.007420713, 2.128201, 0.8388533, -0.4904261, -0.2310475, -0.04923862, 2
14432.8519, 6, -0.1400853, -0.2104315, 2.083396, 0.5279616, -0.1756714, 0.8254022, 0.09543218, 2
14432.8519, 7, -0.1368971, -0.2368841, 2.08722, 0.5712463, 0.09255674, 0.8155062, -0.007785982, 2
14432.8519, 8, 0.4207253, -0.005954389, 2.147613, 0.9513683, 0.2800515, -0.006321984, 0.1281775, 2
14432.8519, 9, 0.4232472, -0.2429563, 2.174136, 0.7803364, 0.03888068, 0.6228528, 0.0402228, 2
14432.8519, 10, 0.4064715, -0.4981959, 2.11664, 0.3833429, -0.1142632, 0.9164203, -0.01288533, 2
14432.8519, 11, 0.3907533, -0.5658903, 2.108445, 0.394585, -0.09921365, 0.9099422, 0.08040284, 2
14432.8519, 12, 0.05600841, -0.323043, 2.161774, -0.5071512, 0.813732, -0.2689115, 0.09123913, 2
14432.8519, 13, 0.07122435, -0.651475, 2.173859, 0.7596665, 0.0056403, -0.6496414, 0.02899959, 2
14432.8519, 14, 0.05426012, -0.9883004, 2.206786, 0.7403854, -0.05123718, -0.6699501, 0.01926061, 2
14432.8519, 15, 0.06342151, -1.015063, 2.106575, 0, 0, 0, 0, 2
14432.8519, 16, 0.1866904, -0.3713501, 2.182501, 0.7811114, 0.5952551, -0.1491013, -0.1153477, 2
14432.8519, 17, 0.2273103, -0.6930867, 2.168347, 0.6312012, 0.0227466, 0.7727712, -0.06238801, 2
14432.8519, 18, 0.2377914, -0.9960944, 2.204746, 0.6855844, 0.05520774, 0.7253363, 0.02852197, 2
14432.8519, 19, 0.2442876, -1.022817, 2.104729, 0, 0, 0, 0, 2
14432.8519, 20, 0.3404636, 0.1157229, 2.111521, 0.209343, 0.9685866, -0.1208349, 0.05843357, 2
14432.8519, 21, -0.1431601, -0.2858769, 2.095707, 0, 0, 0, 0, 2
14432.8519, 22, -0.1017441, -0.2393887, 2.08813, 0, 0, 0, 0, 2
14432.8519, 23, 0.3542746, -0.6399695, 2.100363, 0, 0, 0, 0, 2
14432.8519, 24, 0.4542726, -0.5537554, 2.165875, 0, 0, 0, 0, 2
14465.8528, 0, 0.1258329, -0.3526699, 2.207855, 0.2016298, 0.9728681, -0.09671381, 0.05932414, 2
14465.8528, 1, 0.2478697, -0.08067165, 2.158213, 0.2012715, 0.9726426, -0.09745732, 0.06291437, 2
14465.8528, 2, 0.3694833, 0.1822453, 2.093166, 0.1950319, 0.9689403, -0.1409896, 0.05691308, 2
14465.8528, 3, 0.4772466, 0.3021661, 2.091972, 0, 0, 0, 0, 2
14465.8528, 4, 0.1828249, 0.1545781, 2.087448, -0.606531, 0.7829957, -0.1301566, -0.04579527, 2
14465.8528, 5, -0.05418971, 0.00765047, 2.127881, 0.8383349, -0.4861796, -0.2406461, -0.05397772, 2
14465.8528, 6, -0.1371106, -0.2092261, 2.080894, 0.5087079, -0.1795294, 0.8360415, 0.1001009, 2
14465.8528, 7, -0.1306247, -0.2387412, 2.082867, 0.5672761, 0.08843365, 0.8157874, -0.06977359, 2
14465.8528, 8, 0.4252542, -0.004395639, 2.150198, 0.9467711, 0.292749, -0.003270333, 0.1338344, 2
14465.8528, 9, 0.4223206, -0.2420197, 2.1743, 0.7577055, 0.02824531, 0.6506094, 0.04233327, 2
14465.8528, 10, 0.4064991, -0.4970359, 2.11657, 0.4279506, -0.113205, 0.8964533, -0.02035394, 2
