# timestamp, jointType, position.X, position.Y, position.Z, orientation.X, orientation.Y, orientation.Z, orientation.W, state
600.0012, 20, 0.1643985, 0.2085031, 2.149958, -0.001406902, 0.9996682, -0.01793703, 0.0184289, 2
600.0012, 21, -0.1112168, -0.4208436, 2.028446, 0, 0, 0, 0, 2
600.0012, 22, -0.08720949, -0.3670193, 2.017379, 0, 0, 0, 0, 2
600.0012, 23, 0.420002, -0.4688616, 2.060025, 0, 0, 0, 0, 2
600.0012, 24, 0.4078034, -0.3874074, 2.032905, 0, 0, 0, 0, 2
633.0096, 0, 0.1647227, -0.325855, 2.158259, 0.000239893, 0.9998337, -0.0003683855, 0.01823229, 2
633.0096, 1, 0.1648749, -0.01730995, 2.158034, 0.0002398561, 0.9998319, -0.0003684095, 0.01833248, 2
633.0096, 2, 0.1639566, 0.2819895, 2.144003, -0.003526827, 0.9990343, -0.03977576, 0.01832671, 2
633.0096, 3, 0.1795111, 0.4394127, 2.133373, 0, 0, 0, 0, 2
633.0096, 4, -0.002497078, 0.1780811, 2.140926, 0.7670072, -0.6407763, 0.03245419, -0.007241847, 2
633.0096, 5, -0.07616664, -0.1008928, 2.13895, 0.7528643, -0.09548152, -0.645455, -0.08640864, 1
633.0096, 6, -0.1233, -0.3238618, 2.06346, 0.8860708, -0.1592177, 0.4233845, -0.101359, 1
633.0096, 7, -0.1200265, -0.3559312, 2.051612, 0.8681144, -0.03959567, 0.4617966, -0.1776328, 1
633.0096, 8, 0.3218821, 0.1538879, 2.154054, 0.8145904, 0.5798001, -0.001563492, 0.01649117, 2
633.0096, 9, 0.3617841, -0.1173803, 2.151895, 0.4968389, 0.03292083, 0.8647617, -0.0652267, 1
633.0096, 10, 0.4315742, -0.3363486, 2.086415, 0.8798113, 0.1954347, -0.4290538, -0.06041538, 1
633.0096, 11, 0.4307591, -0.3906547, 2.075059, 0.8781757, 0.04179141, -0.4670856, -0.09429722, 1
633.0096, 12, 0.08784425, -0.3150017, 2.119722, -0.6433787, 0.7301549, -0.1531563, 0.1717, 2
633.0096, 13, 0.06671672, -0.6506125, 2.156314, 0.7195758, -0.06011407, -0.6915883, 0.01739032, 2
633.0096, 14, 0.06617139, -0.9930086, 2.2073, 0.7138376, -0.05213184, -0.6964068, 0.05230564, 2
633.0096, 15, 0.06883742, -1.012687, 2.100452, 0, 0, 0, 0, 2
633.0096, 16, 0.23611, -0.3259233, 2.125147, 0.6907656, 0.6902354, -0.1525671, -0.1521223, 2
633.0096, 17, 0.2477715, -0.6580162, 2.165716, 0.6935787, 0.05578483, 0.7176057, 0.02964554, 2
633.0096, 18, 0.2422754, -0.9942313, 2.208027, 0.7046503, 0.03855686, 0.7067459, 0.04991548, 2
633.0096, 19, 0.2423855, -1.013966, 2.101332, 0, 0, 0, 0, 2
633.0096, 20, 0.164369, 0.2084326, 2.149877, -0.001452101, 0.999667, -0.01803559, 0.01839731, 2
633.0096, 21, -0.1115031, -0.4217146, 2.027974, 0, 0, 0, 0, 2
633.0096, 22, -0.08969998, -0.3549965, 2.018487, 0, 0, 0, 0, 2
633.0096, 23, 0.4198942, -0.4640296, 2.052408, 0, 0, 0, 0, 2
633.0096, 24, 0.4073478, -0.3838852, 2.033954, 0, 0, 0, 0, 2
667.0968, 0, 0.164463, -0.3262855, 2.15838, 0.0004951124, 0.9998236, -0.0005740788, 0.01876822, 2
667.0968, 1, 0.1647755, -0.01743561, 2.158031, 0.0004951529, 0.9998249, -0.000574044, 0.0186976, 2
667.0968, 2, 0.1639175, 0.2819843, 2.143939, -0.003490102, 0.9990264, -0.03989683, 0.01850502, 2
667.0968, 3, 0.17951, 0.4394158, 2.133398, 0, 0, 0, 0, 2
667.0968, 4, -0.002546676, 0.1780251, 2.141231, 0.7670913, -0.6407124, 0.03190551, -0.006361451, 2
667.0968, 5, -0.07614045, -0.1009089, 2.138955, 0.7531893, -0.09509972, -0.6450946, -0.08668916, 1
667.0968, 6, -0.1231394, -0.3238517, 2.063167, 0.8694168, -0.1629502, 0.4564559, -0.0959673, 1
667.0968, 7, -0.1205202, -0.3559417, 2.050965, 0.8511835, -0.05662201, 0.4914151, -0.1754761, 1
667.0968, 8, 0.3219776, 0.1542694, 2.154464, 0.8138338, 0.5808287, -0.0008341795, 0.0176584, 2
667.0968, 9, 0.3619358, -0.1172698, 2.151782, 0.4961201, 0.03205821, 0.865167, -0.06575023, 1
667.0968, 10, 0.4316678, -0.33628, 2.086264, 0.8772163, 0.1956921, -0.4343654, -0.05935293, 1
667.0968, 11, 0.4307673, -0.3903272, 2.073667, 0.8729573, 0.04734984, -0.4741611, -0.1042817, 1
667.0968, 12, 0.08753486, -0.3156057, 2.119744, -0.6440494, 0.7294527, -0.1537591, 0.1716312, 2
667.0968, 13, 0.06671102, -0.6507113, 2.156329, 0.7199174, -0.05986698, -0.691245, 0.01775206, 2
667.0968, 14, 0.06633252, -0.9930472, 2.207498, 0.7138105, -0.05215055, -0.6964057, 0.0526688, 2
667.0968, 15, 0.06899184, -1.012578, 2.100982, 0, 0, 0, 0, 2
667.0968, 16, 0.2358909, -0.3262104, 2.125335, 0.6902003, 0.6909509, -0.1521388, -0.1518689, 2
667.0968, 17, 0.2477865, -0.6577022, 2.165584, 0.6932387, 0.0558028, 0.7179554, 0.02908864, 2
667.0968, 18, 0.24222, -0.9942111, 2.208325, 0.7046354, 0.03889375, 0.7067088, 0.05038833, 2
667.0968, 19, 0.2423262, -1.013799, 2.101962, 0, 0, 0, 0, 2
667.0968, 20, 0.1643232, 0.2084068, 2.149832, -0.001337755, 0.9996623, -0.01812073, 0.01858162, 2
667.0968, 21, -0.109885, -0.4225728, 2.027506, 0, 0, 0, 0, 2
667.0968, 22, -0.08709444, -0.3651643, 2.017332, 0, 0, 0, 0, 2
667.0968, 23, 0.4234459, -0.4608064, 2.051226, 0, 0, 0, 0, 2
667.0968, 24, 0.4079599, -0.3736391, 2.037205, 0, 0, 0, 0, 2
700.0246, 0, 0.1644783, -0.3264732, 2.158332, 0.0005194576, 0.9998319, -0.0005938627, 0.0183156, 2
700.0246, 1, 0.1648059, -0.01755917, 2.157971, 0.000519378, 0.9998295, -0.0005939324, 0.01844966, 2
700.0246, 2, 0.163965, 0.2819166, 2.143862, -0.003456497, 0.9990261, -0.03992463, 0.01846446, 2
700.0246, 3, 0.1794611, 0.4393697, 2.133456, 0, 0, 0, 0, 2
700.0246, 4, -0.002564156, 0.1779004, 2.141323, 0.7671685, -0.6406383, 0.03161259, -0.005968681, 2
700.0246, 5, -0.07586387, -0.1008237, 2.138794, 0.7519138, -0.09433056, -0.6466569, -0.08696151, 1
700.0246, 6, -0.1229358, -0.3236321, 2.062609, 0.8576254, -0.1658534, 0.4779198, -0.09254182, 1
700.0246, 7, -0.120884, -0.355253, 2.050613, 0.8403612, -0.06713669, 0.510317, -0.1698888, 1
700.0246, 8, 0.3220086, 0.154302, 2.154525, 0.8136526, 0.5810718, -0.0006404552, 0.01801825, 2
700.0246, 9, 0.3621899, -0.1173206, 2.15166, 0.4962617, 0.03196939, 0.8650519, -0.06623863, 1
700.0246, 10, 0.4323557, -0.3360063, 2.085429, 0.908065, 0.1919489, -0.3645144, -0.07551794, 1
700.0246, 11, 0.4299895, -0.3908297, 2.072784, 0.9066628, 0.02687875, -0.4058819, -0.111803, 1
700.0246, 12, 0.0875463, -0.3158581, 2.119759, -0.6443555, 0.729286, -0.153614, 0.1713203, 2
700.0246, 13, 0.06677111, -0.6503004, 2.155933, 0.7196144, -0.05952248, -0.6915999, 0.01736931, 2
700.0246, 14, 0.06644644, -0.9926497, 2.208016, 0.713672, -0.05300742, -0.6964082, 0.05364832, 2
700.0246, 15, 0.06907981, -1.012062, 2.101764, 0, 0, 0, 0, 2
700.0246, 16, 0.235911, -0.326351, 2.125216, 0.689932, 0.6910979, -0.1523728, -0.1521845, 2
700.0246, 17, 0.2479062, -0.657615, 2.165499, 0.6935663, 0.05596596, 0.7176274, 0.02906082, 2
700.0246, 18, 0.2422436, -0.9936246, 2.208063, 0.7047157, 0.03866175, 0.7066417, 0.05038456, 2
700.0246, 19, 0.242324, -1.013092, 2.101964, 0, 0, 0, 0, 2
700.0246, 20, 0.1643661, 0.2083267, 2.14976, -0.001309777, 0.9996626, -0.01814469, 0.01854146, 2
700.0246, 21, -0.110333, -0.4218084, 2.026201, 0, 0, 0, 0, 2
700.0246, 22, -0.08703236, -0.3643418, 2.016807, 0, 0, 0, 0, 2
700.0246, 23, 0.4221582, -0.4642394, 2.048122, 0, 0, 0, 0, 2
700.0246, 24, 0.4092008, -0.3825137, 2.031224, 0, 0, 0, 0, 2
733.0055, 0, 0.1644206, -0.3266087, 2.15823, 0.000566303, 0.9998409, -0.0005313657, 0.01781935, 2
733.0055, 1, 0.1647764, -0.01760131, 2.157907, 0.0005660996, 0.9998341, -0.0005315825, 0.01820208, 2
733.0055, 2, 0.1639536, 0.2819322, 2.143811, -0.003431784, 0.9990265, -0.03991671, 0.01846777, 2
733.0055, 3, 0.1794326, 0.4393862, 2.1335, 0, 0, 0, 0, 2
733.0055, 4, -0.002692864, 0.1778088, 2.141598, 0.767337, -0.6404737, 0.03098381, -0.005228276, 2
733.0055, 5, -0.07536463, -0.1006148, 2.138597, 0.7484297, -0.09261363, -0.6508598, -0.0875052, 1
733.0055, 6, -0.1227638, -0.3231258, 2.061767, 0.8627543, -0.166105, 0.4679482, -0.09533422, 1
733.0055, 7, -0.1200144, -0.3545181, 2.047935, 0.8383865, -0.07073826, 0.5031882, -0.1972454, 1
733.0055, 8, 0.3221096, 0.1544369, 2.154794, 0.8133644, 0.5814507, -8.087337E-05, 0.01879963, 2
733.0055, 9, 0.3623328, -0.1172536, 2.15157, 0.4955721, 0.03137785, 0.8654382, -0.06663775, 1
733.0055, 10, 0.4324563, -0.3359274, 2.085402, 0.8883921, 0.1954285, -0.4102008, -0.06559283, 1
733.0055, 11, 0.4328082, -0.3883027, 2.071486, 0.8849832, 0.06132491, -0.4472452, -0.1140862, 1
733.0055, 12, 0.08748535, -0.3160208, 2.119715, -0.6445122, 0.7292423, -0.1534075, 0.1711017, 2
733.0055, 13, 0.06678946, -0.6503876, 2.155962, 0.7192645, -0.0595341, -0.6919594, 0.01750281, 2
733.0055, 14, 0.06636623, -0.992038, 2.208029, 0.7136399, -0.05320235, -0.696427, 0.05363807, 2
733.0055, 15, 0.06898411, -1.011369, 2.101953, 0, 0, 0, 0, 2
733.0055, 16, 0.2358525, -0.3264554, 2.125023, 0.6897283, 0.6911424, -0.1526491, -0.1526278, 2
733.0055, 17, 0.247904, -0.6576349, 2.165458, 0.6939208, 0.0561855, 0.7172621, 0.02919334, 2
733.0055, 18, 0.2423122, -0.9933584, 2.208057, 0.7047823, 0.03879971, 0.7065671, 0.0503929, 2
733.0055, 19, 0.2423745, -1.01274, 2.102137, 0, 0, 0, 0, 2
733.0055, 20, 0.1643511, 0.2083298, 2.149709, -0.001276923, 0.9996631, -0.01811426, 0.01854579, 2
733.0055, 21, -0.1105082, -0.4191512, 2.02365, 0, 0, 0, 0, 2
733.0055, 22, -0.08657158, -0.3626056, 2.016779, 0, 0, 0, 0, 2
733.0055, 23, 0.4232444, -0.4638988, 2.049311, 0, 0, 0, 0, 2
733.0055, 24, 0.4086867, -0.3811138, 2.032934, 0, 0, 0, 0, 2
767.0639, 0, 0.1644583, -0.3267612, 2.158195, 0.0004843608, 0.9998407, -0.0004688125, 0.01782983, 2
767.0639, 1, 0.1647629, -0.01766321, 2.157911, 0.0004842422, 0.9998363, -0.0004689351, 0.01808291, 2
767.0639, 2, 0.163915, 0.2819152, 2.143828, -0.003474045, 0.9990318, -0.03989154, 0.01821977, 2
767.0639, 3, 0.1794117, 0.4393841, 2.133538, 0, 0, 0, 0, 2
767.0639, 4, -0.002683053, 0.1777963, 2.141801, 0.7673472, -0.6404837, 0.03058392, -0.004846042, 2
767.0639, 5, -0.07514673, -0.1004943, 2.138477, 0.7480211, -0.09196173, -0.6513811, -0.08780614, 1
767.0639, 6, -0.1224359, -0.3228377, 2.061074, 0.8691151, -0.1651261, 0.4556275, -0.09887312, 1
767.0639, 7, -0.1197042, -0.3546902, 2.046749, 0.8448214, -0.07060981, 0.4908154, -0.2009761, 1
767.0639, 8, 0.3221031, 0.1544391, 2.154827, 0.813306, 0.58153, -9.549626E-05, 0.0188792, 2
767.0639, 9, 0.3627324, -0.1174676, 2.151206, 0.4969461, 0.03119584, 0.8645875, -0.06752644, 1
767.0639, 10, 0.4330608, -0.3358807, 2.084366, 0.8892326, 0.196298, -0.4076872, -0.06725807, 1
767.0639, 11, 0.4328901, -0.3880731, 2.069279, 0.8831402, 0.06198664, -0.4476564, -0.125796, 1
767.0639, 12, 0.0875175, -0.3161641, 2.119678, -0.6444907, 0.7292581, -0.1533418, 0.1711744, 2
767.0639, 13, 0.06686902, -0.6505907, 2.155868, 0.7192785, -0.05941578, -0.6919554, 0.0174894, 2
767.0639, 14, 0.06627612, -0.991956, 2.207924, 0.7135243, -0.05341937, -0.6965402, 0.05348939, 2
767.0639, 15, 0.06885098, -1.011234, 2.101947, 0, 0, 0, 0, 2
767.0639, 16, 0.2358934, -0.3265992, 2.124988, 0.6896939, 0.691178, -0.1526236, -0.1526473, 2
767.0639, 17, 0.247966, -0.6572257, 2.165332, 0.6939092, 0.05620429, 0.7172747, 0.02912384, 2
767.0639, 18, 0.2419848, -0.9936287, 2.208811, 0.704817, 0.03921913, 0.7064215, 0.0516087, 2
767.0639, 19, 0.2420084, -1.012958, 2.102989, 0, 0, 0, 0, 2
767.0639, 20, 0.1643203, 0.2083051, 2.149723, -0.00131002, 0.9996681, -0.01808667, 0.0182971, 2
767.0639, 21, -0.1091262, -0.4210281, 2.021825, 0, 0, 0, 0, 2
767.0639, 22, -0.08659354, -0.3561224, 2.011369, 0, 0, 0, 0, 2
767.0639, 23, 0.4227527, -0.462722, 2.043963, 0, 0, 0, 0, 2
767.0639, 24, 0.4099327, -0.3811462, 2.030586, 0, 0, 0, 0, 2
800.062, 0, 0.1644501, -0.3267893, 2.158185, 0.0004891394, 0.9998394, -0.0005021183, 0.01790611, 2
800.062, 1, 0.164758, -0.01769758, 2.15788, 0.000489067, 0.9998369, -0.000502189, 0.01805043, 2
800.062, 2, 0.1639186, 0.281885, 2.143773, -0.003450795, 0.999033, -0.0399316, 0.01807676, 2
800.062, 3, 0.1793132, 0.4393535, 2.133592, 0, 0, 0, 0, 2
800.062, 4, -0.002738042, 0.1777204, 2.141851, 0.7674184, -0.6404084, 0.03041178, -0.004604465, 2
800.062, 5, -0.07473612, -0.1001464, 2.138317, 0.7455346, -0.09092152, -0.6543375, -0.0880567, 1
800.062, 6, -0.1220712, -0.3220094, 2.059489, 0.8802509, -0.1639747, 0.4325063, -0.1058726, 1
800.062, 7, -0.1202654, -0.3532953, 2.043679, 0.8548331, -0.08715266, 0.4636039, -0.2161855, 1
800.062, 8, 0.3221162, 0.1546476, 2.154776, 0.812902, 0.5820922, -0.0001780807, 0.01894556, 2
800.062, 9, 0.3628101, -0.1173603, 2.150991, 0.4965962, 0.03095727, 0.8647787, -0.06776214, 1
800.062, 10, 0.4334038, -0.3355269, 2.083702, 0.9313446, 0.09989391, 0.298437, -0.1831768, 1
800.062, 11, 0.4328752, -0.3895092, 2.067644, 0.9448803, -0.04732503, 0.293983, -0.1361452, 1
800.062, 12, 0.08749705, -0.3162528, 2.11965, -0.6447399, 0.7290191, -0.1534587, 0.171149, 2
800.062, 13, 0.06689562, -0.6505843, 2.15583, 0.7193298, -0.05937124, -0.6919048, 0.01753677, 2
800.062, 14, 0.06613782, -0.9897602, 2.20665, 0.7135138, -0.05269708, -0.69669, 0.05238386, 2
800.062, 15, 0.06868027, -1.009021, 2.100741, 0, 0, 0, 0, 2
800.062, 16, 0.2358912, -0.3265982, 2.124983, 0.6895697, 0.691317, -0.1525808, -0.1526221, 2
800.062, 17, 0.2479754, -0.6577076, 2.165397, 0.6938545, 0.056211, 0.7173266, 0.02913678, 2
800.062, 18, 0.2418119, -0.9928017, 2.208104, 0.7049328, 0.03837249, 0.7063819, 0.05120641, 2
800.062, 19, 0.2418027, -1.0121, 2.102356, 0, 0, 0, 0, 2
800.062, 20, 0.1643212, 0.2082732, 2.149675, -0.00129538, 0.99967, -0.01812639, 0.01815401, 2
800.062, 21, -0.1087705, -0.4196667, 2.0153, 0, 0, 0, 0, 2
800.062, 22, -0.08631346, -0.3568016, 2.009952, 0, 0, 0, 0, 2
800.062, 23, 0.4227004, -0.4645617, 2.04662, 0, 0, 0, 0, 2
800.062, 24, 0.4454256, -0.4203751, 2.019333, 0, 0, 0, 0, 2
832.989, 0, 0.1644291, -0.3268071, 2.158198, 0.0005214701, 0.9998353, -0.000507811, 0.018135, 2
832.989, 1, 0.1647571, -0.01770137, 2.15789, 0.0005216969, 0.9998433, -0.0005075779, 0.01768834, 2
832.989, 2, 0.1639304, 0.2818886, 2.143784, -0.003373372, 0.9990503, -0.03992768, 0.01711549, 2
832.989, 3, 0.1792986, 0.4393904, 2.133677, 0, 0, 0, 0, 2
832.989, 4, -0.002840427, 0.1782239, 2.142462, 0.766507, -0.6415657, 0.02914687, -0.003316333, 2
832.989, 5, -0.07447964, -0.1000831, 2.138215, 0.7433733, -0.08920477, -0.6569312, -0.08877059, 1
832.989, 6, -0.1219268, -0.3216918, 2.058699, 0.8636764, -0.1686592, 0.4641224, -0.1010318, 1
832.989, 7, -0.1189818, -0.3534919, 2.042259, 0.8329453, -0.08488159, 0.4988633, -0.2239032, 1
832.989, 8, 0.3221313, 0.1546531, 2.154763, 0.8128895, 0.5821053, -0.0004739674, 0.01907346, 2
832.989, 9, 0.3631508, -0.1172646, 2.150449, 0.4974554, 0.03049149, 0.8642241, -0.06873825, 1
832.989, 10, 0.4338092, -0.33529, 2.082771, 0.463221, -0.055911, 0.8611611, -0.2017472, 1
832.989, 11, 0.4329713, -0.3877543, 2.067033, 0.5071458, -0.128628, 0.8495074, -0.06778715, 1
832.989, 12, 0.08747315, -0.3162484, 2.119637, -0.6446314, 0.729076, -0.1535366, 0.1712452, 2
832.989, 13, 0.06689191, -0.6506082, 2.155795, 0.7194852, -0.05931813, -0.6917473, 0.01754539, 2
832.989, 14, 0.06617289, -0.989748, 2.206886, 0.7130443, -0.05296792, -0.6971281, 0.05267359, 2
832.989, 15, 0.06857815, -1.009001, 2.100983, 0, 0, 0, 0, 2
832.989, 16, 0.2358555, -0.3266605, 2.125038, 0.6897964, 0.6911516, -0.15248, -0.1524475, 2
832.989, 17, 0.2479823, -0.6577542, 2.165418, 0.6936972, 0.05622884, 0.717481, 0.02904503, 2
832.989, 18, 0.241909, -0.9924286, 2.208093, 0.7053986, 0.03844662, 0.7059155, 0.05116675, 2
832.989, 19, 0.2417611, -1.011722, 2.102349, 0, 0, 0, 0, 2
832.989, 20, 0.1643272, 0.2082741, 2.149684, -0.001262623, 0.9996871, -0.0181291, 0.0171906, 2
832.989, 21, -0.1087767, -0.4196054, 2.015038, 0, 0, 0, 0, 2
832.989, 22, -0.08428551, -0.3591092, 2.011883, 0, 0, 0, 0, 2
832.989, 23, 0.4252177, -0.4623386, 2.044571, 0, 0, 0, 0, 2
832.989, 24, 0.4764185, -0.3812953, 2.070385, 0, 0, 0, 0, 2
867.0906, 0, 0.1643634, -0.32709, 2.158223, 0.0005550896, 0.9998357, -0.0005704656, 0.01810945, 2
867.0906, 1, 0.1647132, -0.01774851, 2.157876, 0.0005553261, 0.9998431, -0.0005702355, 0.01769507, 2
867.0906, 2, 0.1638582, 0.2819628, 2.14371, -0.003480548, 0.9990435, -0.04007337, 0.01715036, 2
867.0906, 3, 0.1792669, 0.4393913, 2.133712, 0, 0, 0, 0, 2
867.0906, 4, -0.002846758, 0.1781719, 2.142479, 0.7666836, -0.6413584, 0.02908779, -0.003127387, 2
867.0906, 5, -0.07389914, -0.0995065, 2.13778, 0.7418732, -0.08791882, -0.6587508, -0.08911633, 1
867.0906, 6, -0.1212276, -0.3207606, 2.057185, 0.8751922, -0.1668202, 0.4411681, -0.1076118, 1
867.0906, 7, -0.1190518, -0.3533529, 2.040957, 0.84984, -0.08457115, 0.4738817, -0.2146063, 1
867.0906, 8, 0.3221221, 0.1546789, 2.154804, 0.8128718, 0.582122, -0.0003651416, 0.01931833, 2
867.0906, 9, 0.3633583, -0.1173299, 2.150045, 0.4974585, 0.02997521, 0.8641832, -0.06945351, 1
867.0906, 10, 0.4341385, -0.3351816, 2.082048, 0.9227134, 0.09486119, 0.3232168, -0.1874362, 1
867.0906, 11, 0.4313734, -0.3899905, 2.065136, 0.9352708, -0.07128224, 0.3201346, -0.1330456, 1
867.0906, 12, 0.08739437, -0.3165847, 2.119661, -0.644856, 0.7288902, -0.1536082, 0.1711268, 2
867.0906, 13, 0.06689859, -0.6506161, 2.155767, 0.7194641, -0.05923278, -0.6917756, 0.01759344, 2
867.0906, 14, 0.06616659, -0.989928, 2.207135, 0.7130355, -0.05323173, -0.6970985, 0.0529188, 2
867.0906, 15, 0.06857486, -1.009184, 2.101228, 0, 0, 0, 0, 2
867.0906, 16, 0.2358084, -0.3268656, 2.125057, 0.6894518, 0.6915014, -0.1524204, -0.1524801, 2
867.0906, 17, 0.2480349, -0.6572477, 2.165052, 0.6937349, 0.05604021, 0.7174771, 0.02860004, 2
867.0906, 18, 0.24207, -0.9920707, 2.208263, 0.7053828, 0.03909995, 0.7058648, 0.05158677, 2
867.0906, 19, 0.2419224, -1.011374, 2.102514, 0, 0, 0, 0, 2
867.0906, 20, 0.1642705, 0.2083063, 2.149636, -0.00129231, 0.9996852, -0.01819697, 0.01722828, 2
867.0906, 21, -0.1087322, -0.4194097, 2.014092, 0, 0, 0, 0, 2
867.0906, 22, -0.08414142, -0.3581509, 2.006548, 0, 0, 0, 0, 2
867.0906, 23, 0.422113, -0.4702985, 2.050194, 0, 0, 0, 0, 2
867.0906, 24, 0.44862, -0.4170164, 2.021375, 0, 0, 0, 0, 2
900.0328, 0, 0.1643413, -0.3272921, 2.15818, 0.0005327776, 0.9998401, -0.0005739852, 0.01786478, 2
900.0328, 1, 0.1646774, -0.01785024, 2.157831, 0.0005330357, 0.9998481, -0.0005737456, 0.01741508, 2
900.0328, 2, 0.1638217, 0.2819401, 2.143663, -0.003467348, 0.9990488, -0.0400742, 0.01683585, 2
900.0328, 3, 0.1791871, 0.4393977, 2.133762, 0, 0, 0, 0, 2
900.0328, 4, -0.002858072, 0.1781521, 2.142495, 0.766665, -0.6413881, 0.02892977, -0.003027395, 2
900.0328, 5, -0.07358485, -0.09921736, 2.137222, 0.7405152, -0.08673959, -0.6603424, -0.08978605, 1
900.0328, 6, -0.1210328, -0.3202656, 2.056237, 0.874496, -0.1676059, 0.4421374, -0.1080718, 1
900.0328, 7, -0.1193423, -0.3526824, 2.038732, 0.8466778, -0.09853306, 0.4718358, -0.225386, 1
900.0328, 8, 0.3219915, 0.1545683, 2.154611, 0.8130471, 0.5818868, -0.0006883646, 0.01901343, 2
900.0328, 9, 0.3635029, -0.1173664, 2.149365, 0.5026963, 0.02988654, 0.8610927, -0.07016026, 1
900.0328, 10, 0.4338234, -0.3350359, 2.080318, 0.4223053, -0.06826816, 0.8815598, -0.1996245, 1
900.0328, 11, 0.4313006, -0.388896, 2.063977, 0.471019, -0.1397302, 0.869553, -0.04994151, 1
900.0328, 12, 0.0873628, -0.3175535, 2.119668, -0.6481051, 0.7260795, -0.1541042, 0.170353, 2
900.0328, 13, 0.06693254, -0.6504435, 2.155528, 0.7193012, -0.05911667, -0.6919587, 0.0174427, 2
900.0328, 14, 0.06621366, -0.9894648, 2.207236, 0.7128534, -0.05361679, -0.697225, 0.05331536, 2
900.0328, 15, 0.06857567, -1.008723, 2.101324, 0, 0, 0, 0, 2
900.0328, 16, 0.2357898, -0.3268232, 2.124989, 0.6883544, 0.6925514, -0.1522897, -0.1528026, 2
900.0328, 17, 0.248009, -0.6572484, 2.165031, 0.6939055, 0.05606916, 0.7173072, 0.02866744, 2
900.0328, 18, 0.2421217, -0.9917743, 2.208076, 0.7055545, 0.03903148, 0.7057114, 0.05138787, 2
900.0328, 19, 0.2419269, -1.011075, 2.102323, 0, 0, 0, 0, 2
900.0328, 20, 0.1642341, 0.2082683, 2.14959, -0.001287729, 0.9996905, -0.01819433, 0.01691316, 2
900.0328, 21, -0.1086205, -0.4190771, 2.012463, 0, 0, 0, 0, 2
900.0328, 22, -0.08479957, -0.3559099, 2.003514, 0, 0, 0, 0, 2
900.0328, 23, 0.4231692, -0.4629059, 2.040465, 0, 0, 0, 0, 2
900.0328, 24, 0.4728444, -0.3820269, 2.067334, 0, 0, 0, 0, 2
933.0601, 0, 0.1643969, -0.3274798, 2.158093, 0.0004532053, 0.9998187, -0.0004938793, 0.01902745, 2
933.0601, 1, 0.1646832, -0.01788788, 2.157792, 0.0004537204, 0.9998381, -0.0004934062, 0.01798431, 2
933.0601, 2, 0.1638059, 0.2819847, 2.143621, -0.003508185, 0.9990477, -0.0401125, 0.01680382, 2
933.0601, 3, 0.1791735, 0.4394036, 2.133801, 0, 0, 0, 0, 2
933.0601, 4, -0.002853442, 0.1780254, 2.142522, 0.7669505, -0.6410529, 0.02880637, -0.002905426, 2
933.0601, 5, -0.07347846, -0.09899608, 2.13682, 0.740644, -0.08622904, -0.6601912, -0.09032453, 1
