t,x1,y1,z1,torso_1_joint,torso_2_joint,arm_left_1_joint,arm_left_2_joint,arm_left_3_joint,arm_left_4_joint,arm_left_5_joint,arm_left_6_joint,arm_left_7_joint
229.370245695114,0.153797446582387,0.284549001383603,0.001670969517269,0.234919570289116,0.198129917301401,-0.450571859477578,0.858110000201188,-0.639718884186114,-1.4910796595694,0.007040492447399,-0.128953583606648,-0.078786957688951
245.680186271667,0.111786770743087,0.294714165302684,0.193117530538241,0.372009995195467,0.016469680603033,-0.411509668453551,0.881570670076779,-0.468689613716789,-1.85877006073563,0.014450578390879,-0.07923351654046,-0.141684260607697
262.200291395187,0.075091669670977,0.293868631621205,0.357678690566349,0.337319978415426,-0.028860410416981,-0.474378724596245,1.48648950261867,-0.165079342488501,-2.20945053244019,-0.013111221415456,-0.055671571638536,-0.15006184101727
279.370448350906,0.069310414529733,0.293684582764823,0.515552345985413,0.300499645816208,-0.033860229047496,-0.426120141130016,1.88675010847737,0.333479753382211,-2.08828810117105,-0.023860591786565,0.060305557156487,-0.215162622116658
297.860377311707,0.27968587463387,-0.297428137664758,0.009604021277226,-0.717708864282659,0.405460363747043,-1.04615788831731,1.16834950867363,-0.247870203086674,-1.36626923023907,9.15594782768498E-05,-0.039963608370587,-0.025183533037076
315.251211881638,0.261564165061034,-0.274040846419363,0.197651330663182,-0.635209460034185,0.194020286896856,-1.05239043611132,1.2587808732584,-0.168380277396432,-1.58706083746741,0.000902651819872,-0.031695111039264,-0.083630246363236
331.550884246826,0.242858014827752,-0.261323877138246,0.373381057897758,-0.620109336653435,0.065999044029883,-1.05852067546037,1.47328034561269,0.019390475896679,-1.68095004906593,-0.001000443095099,0.003276923847572,-0.105905010941813
350.001308679581,0.224992362029127,-0.265138638416527,0.548520562412597,-0.672250781740657,0.022630051573382,-1.04654025321265,1.73627092062633,0.300169360573274,-1.58676842237972,-2.7324032783969E-05,0.058058445744545,-0.076430763198759
366.341352701187,0.29151500769506,-0.103146148910555,0.012413973077474,-0.427469632465775,0.332611136761358,-0.903029407224487,1.02781077468275,-0.401659446976149,-1.47512817685138,0.001161511077827,-0.07916806669351,-0.061202765475109
382.651058673859,0.266715033651242,-0.078713156068518,0.200432763555017,-0.341159244697398,0.115129093082886,-0.905950881708598,1.1543105165029,-0.318350867862065,-1.75083054385806,0.000139496377899,-0.071226818596936,-0.138782650726256
400.001137256622,0.24344432954643,-0.065284496180731,0.371746905442273,-0.328719619245637,-0.011431033083626,-0.919818326385744,1.42671036819777,-0.085870327030041,-1.89417050236806,-0.005370370864589,-0.023295714014041,-0.175020049320789
416.351076841354,0.229079553911519,-0.070264346448849,0.538633150092341,-0.3671803525499,-0.027749712452752,-0.903668059941566,1.76910056385634,0.266419865763805,-1.82054901192947,-0.007781596915546,0.050684429654869,-0.147814729605327
433.74116230011,0.30089235176817,0.085391055137009,0.01230944208532,-0.159359511621131,0.294350779697512,-0.71207224481803,0.985010708452131,-0.464059867951352,-1.48280862690872,0.002110661690331,-0.100002934639192,-0.074358184712016
451.131325721741,0.266857512147144,0.105732196359773,0.200040039169049,-0.065049414043929,0.081818700273949,-0.712831807515527,1.13049021694197,-0.374700693367051,-1.78291087582271,6.95085044512784E-05,-0.090883589297522,-0.161668280543032
468.531255722046,0.238900458780216,0.116250705734131,0.370077559084452,-0.064819316925746,-0.037340927329008,-0.721149794117087,1.42460116076159,-0.125780672178856,-1.95172066783957,-0.008590771781156,-0.034051305529456,-0.205716027540239
484.831379890442,0.228460159432399,0.110321866970216,0.534194830311578,-0.100340559545223,-0.043129787327291,-0.700079421546679,1.79696049686559,0.256019476021941,-1.88413826801529,-0.013251197162351,0.050793512733118,-0.178510707824777
503.31148314476,0.313331327716872,0.268445077255122,0.006829507736258,0.014391136639703,0.286880772629505,-0.543299480271643,1.02328956815003,-0.410009096152209,-1.36997954626977,0.00220078306162,-0.088832827426428,-0.055464995559177
553.321410417557,0.237959501368466,0.278401202421088,0.537769222997685,0.079940532551037,-0.049220649793189,-0.525670391759279,1.75389070837097,0.227648501349996,-1.74203891646749,-0.010701912840483,0.042285032629646,-0.152636201663961
570.711683988571,0.43365020806339,-0.31842025628239,0.012020375363312,-0.760230332353853,0.502870540622762,-0.948156732223487,1.3641689057627,-0.084350727312042,-1.16781813571031,-0.001298610610744,-0.007762283671292,0.018755130881882
588.101727724075,0.414331117854065,-0.300319955298881,0.20294884658636,-0.684229733587055,0.296689621030042,-0.948731312985131,1.42008098764751,-0.008980498775266,-1.33872085276463,0.000821159090515,0.002273359527676,-0.026623429669971
604.411524295807,0.395356359543236,-0.292201003464178,0.385094869426415,-0.681229842408746,0.164119166388995,-0.942007891338994,1.56907205266264,0.141570128175786,-1.38096093123505,0.001741547563247,0.03166034080813,-0.035720958395991
621.801490306854,0.378201533315987,-0.296463702959385,0.570802366086324,-0.760260532600615,0.10234959501281,-0.917697751344571,1.76224073095025,0.383859517408345,-1.26009858495754,0.006470043341904,0.080769542636121,0.00077823958634
640.284258365631,0.446367486181288,-0.123848138532421,0.014434300776174,-0.513819807860839,0.425650427129595,-0.851240665697514,1.24045939425988,-0.195659249495001,-1.27604048029564,-0.000740625099151,-0.037018365257847,-0.017089568630952
655.501772165299,0.421597659165657,-0.106056391071893,0.204211707425529,-0.432729269092238,0.213208948446316,-0.847167962852844,1.31806086647809,-0.119939081590989,-1.47407068884573,-9.73119062313326E-05,-0.026306406973731,-0.071172958827126
672.901661634445,0.400508423864514,-0.096976310965044,0.381968280718603,-0.425899699003174,0.079598742452481,-0.84325854015267,1.50052126085895,0.041820151229544,-1.54366068602615,-0.001550758702753,0.007705696824508,-0.087819036568022
690.29155087471,0.386031305734084,-0.102595957603572,0.560967404545306,-0.487830338362087,0.029429900784681,-0.823881940726746,1.738250950733,0.291658643414487,-1.44381867023264,-4.84162686174332E-05,0.059825591612189,-0.056075860797375
708.771513223648,0.459435409864804,0.064705102112543,0.013031427206013,-0.309659428587162,0.393969888907787,-0.719270005618114,1.19306991586657,-0.236829376365867,-1.27521980057412,-0.000280430862785,-0.049562919256556,-0.024703567492777
725.071800947189,0.429865462757061,0.080414813640796,0.203004246822704,-0.224439605285171,0.179230315256657,-0.708100816999693,1.28239035541758,-0.159610700979689,-1.49031938034141,-0.000340831356308,-0.038501895122042,-0.08541920884653
742.47182559967,0.406663749237305,0.085808552464408,0.380666359190677,-0.220699568376707,0.044930297277269,-0.701399097144914,1.47609021088411,0.003659502916912,-1.57281015594795,-0.003090491918593,-0.001130032513713,-0.105599578322715
758.771852731705,0.394324626092314,0.081221338447087,0.557870319089358,-0.274970370545113,0.005680043236242,-0.685340804959344,1.73310142566956,0.263999052332923,-1.48475869998532,-0.002917919079956,0.054851403244005,-0.076321680120509
776.161699533463,0.477284210888694,0.248835685624851,0.006682045815541,-0.177999775038923,0.419151142278922,-0.588580784647414,1.22847070466307,-0.204839165772505,-1.16240989469502,-0.000598731876272,-0.042516152401629,-0.001861570907301
792.471712350845,0.445637972121909,0.259688328901585,0.199685284927218,-0.091070042527436,0.193049085310526,-0.567530047031091,1.30434016724726,-0.12387949473987,-1.37360069966717,2.25303428220376E-05,-0.031106062416716,-0.061617281172457
809.872135400772,0.42215166545295,0.262807926708701,0.379484364269861,-0.089269053208658,0.057459085362325,-0.554968843509912,1.48930040130873,0.022390367074988,-1.45144063727244,-0.002780819547039,0.003865972470121,-0.081230418641744
826.17175078392,0.41185772322486,0.257569479688997,0.560880856788793,-0.139880352459964,0.029400179906916,-0.538188191697744,1.74059061052501,0.279340777687765,-1.36660862348839,-0.00228802821893,0.057971179281945,-0.053348783841134
843.572069168091,0.596772332436508,-0.349877102028461,0.008924031819312,-0.885690306674054,0.659660155059542,-0.834029078314114,1.57894843456737,0.078479415846034,-0.832088224259677,-0.002158598589953,0.033362036828825,0.103207250062757
860.961751461029,0.577624116948447,-0.335388878404148,0.209061704222929,-0.802809804073588,0.451799526504087,-0.837520999885324,1.60073083257801,0.18624923609894,-0.994339289670327,0.003560273534883,0.049702681950622,0.061559330787043
877.262038230896,0.559499812756883,-0.329398536092736,0.402441726842802,-0.820329782147227,0.313929168240895,-0.815760303666035,1.69598206168131,0.340490045582849,-0.997271110451173,0.008470929532102,0.079678711853624,0.062650161569539
894.661952495575,0.54286644836404,-0.331603278703742,0.605909788506679,-0.951840351937645,0.23592001337996,-0.767571992667057,1.84954083706778,0.614229875919034,-0.802189021227801,0.019831016004388,0.134591133444496,0.115031855745019
913.142334222794,0.609970608257936,-0.151505495524424,0.010740336262148,-0.660579584789828,0.58219124905734,-0.771098017053257,1.47885873941009,-0.024589712029995,-0.970319068008023,-0.002960103551623,0.005414952181266,0.060381233541947
928.361838579178,0.587496163635399,-0.137998226857951,0.207870230914347,-0.578129555547964,0.367719163306098,-0.76863848069946,1.51347206320592,0.071210264387441,-1.13449048561751,0.000952506195478,0.020053901282368,0.016987985014237
945.751904249191,0.568599321940906,-0.132179736502893,0.396067946032452,-0.5841902177671,0.229489757664741,-0.751057962862989,1.6345918276068,0.210780465111208,-1.1552701728654,0.003190200669806,0.048437318242926,0.0130391775816
963.142094612122,0.55361289727752,-0.13635048933904,0.59080108455577,-0.684420522447548,0.162770222033648,-0.71147079517185,1.80287165146379,0.455429308543135,-1.0063091335058,0.010470856984308,0.098113752077814,0.056476059340609
980.541805744171,0.626256492274174,0.039888641055077,0.00759737316563,-0.491329732034451,0.566791040684961,-0.67765940423759,1.44039903145088,-0.059420663294923,-0.969568376159951,-0.003060771040828,-0.004227991936003,0.054141681466067
996.841809272766,0.60151808047776,0.051496367117287,0.205539849462502,-0.407130005956404,0.341339487444427,-0.667652811584724,1.4803613301069,0.033600890420455,-1.14290053528709,0.000281389600778,0.0100618913147,0.007955906135167
1014.2417538166,0.581674857247707,0.055778771336275,0.393295462155741,-0.409689836396189,0.20118925023524,-0.649679594666556,1.6111507926853,0.170179828607845,-1.17236063631843,0.001581438318511,0.038772557510007,0.001498187902788
1031.63213610649,0.569510228987597,0.049877861742893,0.586162483924926,-0.501290540406787,0.143030286138541,-0.607830273581104,1.79696049686559,0.406079229120869,-1.03442987756172,0.007120067700771,0.08703091132765,0.042164359474256
1050.11192083359,0.648579629827639,0.22772545852488,-0.002962686691129,-0.393429160675604,0.633680272940714,-0.569189717360586,1.4829097404634,-0.056570335243433,-0.831159207145014,-0.004560237260986,-0.000584617122465,0.083746828903021
1065.33176469803,0.623875732709067,0.234928721372169,0.201921775292587,-0.3057798953008,0.384349432522763,-0.548289858865125,1.51217098914313,0.054609716048541,-1.01793095545002,6.18386005117562E-05,0.015821477846282,0.035401208622778
1093.81192183495,0.598210886699288,0.23457470659542,0.570679895196954,-0.396604021537531,0.192731263666035,-0.480083195467237,1.80090608921803,0.418380796301719,-0.903958100386097,0.008252337269829,0.088907140273544,0.070089627506165
1100.1221678257,0.594283324471286,0.234230032723313,0.590571731290266,-0.407089738960722,0.186890631816161,-0.474960539288341,1.82009047277765,0.444449841053844,-0.886918450046665,0.008950298528317,0.093946778488678,0.0748674663335
